epoch,latitude,longitude,speed,heading,course,status,timestamp
2017-04-29 04:02:15+00:00,53.28783,1.3735,0.0,317.0,287.0,0,1493438535
2017-04-29 06:25:48+00:00,53.28783,1.3735,0.0,317.0,300.0,5,1493447148
2017-04-29 08:19:51+00:00,53.28783,1.3735,0.0,317.0,201.0,5,1493453991
2017-04-29 10:07:56+00:00,53.28783,1.3735,0.0,317.0,197.0,5,1493460476
2017-04-29 16:26:10+00:00,53.28783,1.3735,0.0,317.0,333.0,5,1493483170
2017-04-29 17:17:07+00:00,53.28783,1.3735,0.0,317.0,204.0,5,1493486227
2017-05-01 00:03:10+00:00,53.28783,1.3735,0.0,317.0,12.0,5,1493596990
2017-05-01 01:51:16+00:00,53.28783,1.3735,0.0,317.0,78.0,5,1493603476
2017-05-01 02:21:14+00:00,53.28783,1.3735,0.0,317.0,244.0,5,1493605274
2017-05-01 04:24:16+00:00,53.28783,1.3735,0.0,317.0,125.0,5,1493612656
2017-05-01 16:03:43+00:00,53.28783,1.3735,0.0,317.0,240.0,5,1493654623
2017-05-02 03:43:02+00:00,53.28783,1.3735,0.0,317.0,18.0,5,1493696582
2017-05-02 05:07:05+00:00,53.28783,1.3735,0.0,317.0,290.0,5,1493701625
2017-05-02 07:25:10+00:00,53.28783,1.3735,0.0,317.0,196.0,5,1493709910
2017-05-02 10:13:14+00:00,53.28783,1.3735,0.0,317.0,215.0,5,1493719994
2017-05-02 13:04:26+00:00,53.28783,1.3735,0.0,316.0,209.0,5,1493730266
