epoch,latitude,longitude,speed,heading,course,status,timestamp
2021-09-18 19:57:57+00:00,53.97073,1.876887,0.0,351.0,26.0,5,1631995077
2021-09-18 20:18:58+00:00,53.97074,1.876928,0.0,350.0,42.0,5,1631996338
2021-09-18 21:31:00+00:00,53.97075,1.876937,0.0,351.0,87.0,5,1632000660
2021-09-18 22:13:02+00:00,53.97079,1.876905,0.0,351.0,275.0,5,1632003182
2021-09-18 23:19:03+00:00,53.97075,1.876927,0.0,351.0,129.0,5,1632007143
2021-09-19 00:01:05+00:00,53.97074,1.876912,0.0,351.0,75.0,5,1632009665
2021-09-19 01:04:06+00:00,53.97074,1.876922,0.0,351.0,278.0,5,1632013446
2021-09-19 02:07:09+00:00,53.97075,1.876927,0.0,351.0,270.0,5,1632017229
2021-09-19 03:10:11+00:00,53.97075,1.876932,0.0,351.0,254.0,5,1632021011
2021-09-19 04:40:15+00:00,53.97075,1.87693,0.0,351.0,284.0,5,1632026415
2021-09-19 05:01:16+00:00,53.97075,1.876932,0.0,351.0,97.0,5,1632027676
2021-09-19 06:04:17+00:00,53.97074,1.87693,0.0,351.0,275.0,5,1632031457
2021-09-19 07:10:20+00:00,53.97074,1.87692,0.0,351.0,176.0,5,1632035420
2021-09-19 08:10:21+00:00,53.97074,1.87694,0.0,351.0,101.0,5,1632039021
2021-09-19 09:19:25+00:00,53.97077,1.876922,0.0,351.0,38.0,5,1632043165
