timestamp,Mean wave direction,Significant height of combined wind waves and swell,Mean wave period,100 metre V wind component,100 metre U wind component
2019-09-01 00:00:00+00:00,258.5859375,0.5246941447257996,3.939946174621582,-3.2682809829711914,5.976184844970703
2019-09-01 01:00:00+00:00,276.223388671875,0.6331009864807129,3.6592283248901367,-5.284722328186035,6.188063621520996
2019-09-01 02:00:00+00:00,287.019775390625,0.7627335786819458,3.643360137939453,-5.083276748657227,6.41349983215332
2019-09-01 03:00:00+00:00,290.87890625,0.8748146891593933,3.7569808959960938,-4.552681922912598,7.4297380447387695
2019-09-01 04:00:00+00:00,292.304443359375,0.9704330563545227,3.9142026901245117,-4.423392295837402,7.609111785888672
2019-09-01 05:00:00+00:00,292.3916015625,1.0320682525634766,4.069612503051758,-4.396782875061035,7.564786911010742
2019-09-01 06:00:00+00:00,291.740234375,1.0686111450195312,4.197395324707031,-3.877115249633789,7.417797088623047
2019-09-01 07:00:00+00:00,290.3994140625,1.0854558944702148,4.301775932312012,-2.9473657608032227,7.486649513244629
2019-09-01 08:00:00+00:00,288.716796875,1.094080924987793,4.390028953552246,-2.488300323486328,7.83802604675293
2019-09-01 09:00:00+00:00,286.989990234375,1.1097526550292969,4.462394714355469,-2.267274856567383,8.264540672302246
2019-09-01 10:00:00+00:00,286.180419921875,1.114410400390625,4.539070129394531,-2.21807861328125,7.891289710998535
2019-09-01 11:00:00+00:00,285.520263671875,1.1258420944213867,4.608242988586426,-1.9465618133544922,7.706317901611328
2019-09-01 12:00:00+00:00,284.88671875,1.1382455825805664,4.674673080444336,-1.6000175476074219,7.476714134216309
2019-09-01 13:00:00+00:00,284.439208984375,1.1559019088745117,4.735123634338379,-1.3876266479492188,8.338601112365723
2019-09-01 14:00:00+00:00,284.154052734375,1.1953983306884766,4.777581214904785,-1.429276466369629,8.947957038879395
2019-09-01 15:00:00+00:00,284.224609375,1.215764045715332,4.846255302429199,-1.3132781982421875,8.75210189819336
2019-09-01 16:00:00+00:00,284.474609375,1.2252283096313477,4.919503211975098,-0.9492038488388062,8.452028274536133
2019-09-01 17:00:00+00:00,284.771484375,1.2290544509887695,4.990808486938477,-0.8412221074104309,8.499983787536621
2019-09-01 18:00:00+00:00,285.007080078125,1.2409486770629883,5.042355537414551,-0.9046067595481873,8.981751441955566
2019-09-01 19:00:00+00:00,285.34423828125,1.2789649963378906,5.08145809173584,-0.863228440284729,8.967556953430176
2019-09-01 20:00:00+00:00,285.753173828125,1.3239564895629883,5.123927116394043,-0.8624307513237,9.271336555480957
2019-09-01 21:00:00+00:00,286.148193359375,1.3614625930786133,5.172030448913574,-1.2780332565307617,9.330303192138672
2019-09-01 22:00:00+00:00,287.595458984375,1.3957910537719727,5.229669570922852,-1.6454353332519531,8.941555976867676
2019-09-01 23:00:00+00:00,288.06787109375,1.4449892044067383,5.262969017028809,-1.2320375442504883,9.015462875366211
2019-09-02 00:00:00+00:00,287.707763671875,1.4620933532714844,5.319522857666016,-0.40516960620880127,9.327813148498535
2019-09-02 01:00:00+00:00,288.620849609375,1.492197036743164,5.363333702087402,-0.8614118099212646,9.728496551513672
2019-09-02 02:00:00+00:00,290.23876953125,1.486445426940918,5.438239097595215,-1.673579216003418,9.390809059143066
2019-09-02 03:00:00+00:00,291.317626953125,1.4812707901000977,5.4904632568359375,-2.5127296447753906,9.129110336303711
2019-09-02 04:00:00+00:00,292.820556640625,1.5199289321899414,5.499390602111816,-4.254021644592285,8.964223861694336
2019-09-02 05:00:00+00:00,295.6279296875,1.6763057708740234,5.798837661743164,-4.3625288009643555,7.357654571533203
