timestamp,Mean wave direction,Significant height of combined wind waves and swell,Mean wave period,100 metre V wind component,100 metre U wind component
2020-04-16 00:00:00+00:00,299.860107421875,0.9432253241539001,5.665575981140137,-3.5424909591674805,4.770656585693359
2020-04-16 01:00:00+00:00,302.1025390625,0.9109895825386047,5.759560585021973,-2.9578094482421875,3.704657554626465
2020-04-16 02:00:00+00:00,304.143798828125,0.8840133547782898,5.835521697998047,-2.5686588287353516,3.2591543197631836
2020-04-16 03:00:00+00:00,306.043212890625,0.8613178133964539,5.899208068847656,-2.457304000854492,3.0549516677856445
2020-04-16 04:00:00+00:00,307.859375,0.8423225283622742,5.956058502197266,-2.892533302307129,2.5596981048583984
2020-04-16 05:00:00+00:00,309.743408203125,0.8274322152137756,6.008889198303223,-3.4674835205078125,1.7164392471313477
2020-04-16 06:00:00+00:00,311.55908203125,0.8157991170883179,6.07373046875,-3.3089303970336914,0.7542518377304077
2020-04-16 07:00:00+00:00,313.315673828125,0.8076580762863159,6.1629791259765625,-2.8562164306640625,-0.13172107934951782
2020-04-16 08:00:00+00:00,315.0927734375,0.8039103150367737,6.270627021789551,-3.047077178955078,-0.9889817833900452
2020-04-16 09:00:00+00:00,316.997802734375,0.8072449564933777,6.368062973022461,-3.3320322036743164,-1.5544853210449219
2020-04-16 10:00:00+00:00,319.50830078125,0.8146473169326782,6.473779678344727,-4.080692291259766,-2.2322587966918945
2020-04-16 11:00:00+00:00,321.27197265625,0.8254050612449646,6.576931953430176,-4.081046104431152,-2.528806686401367
2020-04-16 12:00:00+00:00,322.746826171875,0.8370583057403564,6.681694030761719,-3.9780397415161133,-2.64791202545166
2020-04-16 13:00:00+00:00,324.073974609375,0.8495929837226868,6.766767501831055,-4.013750076293945,-2.4278945922851562
2020-04-16 14:00:00+00:00,325.20458984375,0.8617405891418457,6.830986022949219,-4.234102249145508,-2.0342884063720703
2020-04-16 15:00:00+00:00,326.094970703125,0.8715059161186218,6.878147125244141,-4.654758453369141,-1.7078380584716797
2020-04-16 16:00:00+00:00,327.051513671875,0.8815463781356812,6.877593994140625,-5.503084182739258,-1.3264684677124023
2020-04-16 17:00:00+00:00,327.927001953125,0.8898394107818604,6.850411415100098,-6.311191558837891,-1.1216917037963867
2020-04-16 18:00:00+00:00,329.203369140625,0.9013968706130981,6.749122619628906,-7.035427093505859,-1.5697546005249023
2020-04-16 19:00:00+00:00,331.34130859375,0.9213444590568542,6.541801452636719,-7.351991653442383,-2.099553108215332
2020-04-16 20:00:00+00:00,333.670654296875,0.9436991214752197,6.314568519592285,-7.3477630615234375,-2.3570899963378906
2020-04-16 21:00:00+00:00,335.89404296875,0.9655172824859619,6.09954833984375,-7.075016975402832,-2.462139129638672
2020-04-16 22:00:00+00:00,337.453857421875,0.9758602976799011,5.972165107727051,-6.657495498657227,-2.7036380767822266
2020-04-16 23:00:00+00:00,338.8740234375,0.985044538974762,5.8559770584106445,-6.408876419067383,-2.4979476928710938
2020-04-17 00:00:00+00:00,340.174072265625,0.9933009147644043,5.762269973754883,-6.2543182373046875,-2.2331762313842773
2020-04-17 01:00:00+00:00,341.03076171875,0.9959837198257446,5.720074653625488,-6.104515075683594,-2.0344676971435547
2020-04-17 02:00:00+00:00,342.111083984375,1.0049190521240234,5.66800594329834,-6.032144546508789,-1.8302736282348633
2020-04-17 03:00:00+00:00,343.05517578125,1.0171880722045898,5.628427505493164,-6.274561882019043,-1.429917335510254
2020-04-17 04:00:00+00:00,343.9287109375,1.0357179641723633,5.583590507507324,-7.023343086242676,-1.228785514831543
2020-04-17 05:00:00+00:00,344.947021484375,1.0624065399169922,5.524364471435547,-7.144235610961914,-1.2066164016723633
2020-04-17 06:00:00+00:00,345.65966796875,1.0836172103881836,5.507534980773926,-6.485038757324219,-0.9244487881660461
2020-04-17 07:00:00+00:00,345.520751953125,1.0853748321533203,5.577665328979492,-6.09744930267334,-0.7297095656394958
2020-04-17 08:00:00+00:00,345.001953125,1.077920913696289,5.6855268478393555,-5.756512641906738,-0.7551859617233276
2020-04-17 09:00:00+00:00,344.5302734375,1.071091651916504,5.78363037109375,-5.422328948974609,-1.0027141571044922
2020-04-17 10:00:00+00:00,344.4345703125,1.0680971145629883,5.854429244995117,-4.903251647949219,-1.5639991760253906
2020-04-17 11:00:00+00:00,343.958740234375,1.0589637756347656,5.958547592163086,-4.235276222229004,-1.3895998001098633
2020-04-17 12:00:00+00:00,343.355712890625,1.0484342575073242,6.075603485107422,-3.709636688232422,-1.246042251586914
2020-04-17 13:00:00+00:00,342.817138671875,1.0394535064697266,6.186075210571289,-3.7982873916625977,-1.1690635681152344
2020-04-17 14:00:00+00:00,342.438720703125,1.0340871810913086,6.278228759765625,-4.194878578186035,-1.3477306365966797
2020-04-17 15:00:00+00:00,342.051513671875,1.0285825729370117,6.379616737365723,-3.903085708618164,-1.2533807754516602
2020-04-17 16:00:00+00:00,341.711181640625,1.024160385131836,6.4798784255981445,-4.147820472717285,-1.1160974502563477
2020-04-17 17:00:00+00:00,341.7685546875,1.0265932083129883,6.527997970581055,-5.0916032791137695,-1.5534725189208984
2020-04-17 18:00:00+00:00,342.760009765625,1.0399999618530273,6.490260124206543,-5.632292747497559,-2.662179946899414
2020-04-17 19:00:00+00:00,344.12158203125,1.0542869567871094,6.449339866638184,-5.010871887207031,-3.7518997192382812
2020-04-17 20:00:00+00:00,345.20458984375,1.061025619506836,6.4532318115234375,-3.9829483032226562,-4.714296340942383
2020-04-17 21:00:00+00:00,346.222900390625,1.0640583038330078,6.47135066986084,-3.1519012451171875,-5.372550964355469
2020-04-17 22:00:00+00:00,346.3642578125,1.0554075241088867,6.557586669921875,-2.4069957733154297,-5.030850410461426
2020-04-17 23:00:00+00:00,345.90673828125,1.0409679412841797,6.672163009643555,-1.7647371292114258,-4.87530517578125
2020-04-18 00:00:00+00:00,345.3837890625,1.025430679321289,6.783535957336426,-1.544236183166504,-5.287480354309082
2020-04-18 01:00:00+00:00,345.7099609375,1.017354965209961,6.813881874084473,-1.4833917617797852,-6.151481628417969
2020-04-18 02:00:00+00:00,348.139404296875,1.0249204635620117,6.701342582702637,-1.3823070526123047,-7.297825813293457
2020-04-18 03:00:00+00:00,353.810302734375,1.0549449920654297,6.4412994384765625,-1.3919057846069336,-8.597464561462402
2020-04-18 04:00:00+00:00,2.4145898818969727,1.1046180725097656,6.112244606018066,-1.6350631713867188,-9.818031311035156
2020-04-18 05:00:00+00:00,13.727499961853027,1.173832893371582,5.771817207336426,-1.2740068435668945,-10.098860740661621
2020-04-18 06:00:00+00:00,22.854400634765625,1.2240381240844727,5.594362258911133,-1.0023679733276367,-9.957265853881836
2020-04-18 07:00:00+00:00,29.694198608398438,1.2568082809448242,5.507974624633789,-1.2737579345703125,-9.884943008422852
2020-04-18 08:00:00+00:00,35.709747314453125,1.289576530456543,5.433538436889648,-2.051133155822754,-10.048511505126953
2020-04-18 09:00:00+00:00,39.90019226074219,1.3097562789916992,5.389801979064941,-2.590860366821289,-10.104472160339355
