timestamp,Mean wave direction,Significant height of combined wind waves and swell,Mean wave period,100 metre V wind component,100 metre U wind component
2019-12-01 00:00:00+00:00,337.947021484375,1.1738214492797852,6.731234550476074,-2.192023277282715,1.4343748092651367
2019-12-01 01:00:00+00:00,338.056884765625,1.1470365524291992,6.727174758911133,-2.4855260848999023,1.0073156356811523
2019-12-01 02:00:00+00:00,338.189697265625,1.122964859008789,6.7181291580200195,-2.879788398742676,0.645443320274353
2019-12-01 03:00:00+00:00,338.34912109375,1.1009387969970703,6.709128379821777,-3.042973518371582,0.5727789402008057
2019-12-01 04:00:00+00:00,338.4970703125,1.080061912536621,6.703062057495117,-3.185004234313965,0.3974590301513672
2019-12-01 05:00:00+00:00,338.61181640625,1.0594196319580078,6.708656311035156,-2.209958076477051,0.5374312996864319
2019-12-01 06:00:00+00:00,338.712890625,1.0401248931884766,6.715746879577637,-1.961472511291504,0.9139081835746765
2019-12-01 07:00:00+00:00,338.822265625,1.0231332778930664,6.708517074584961,-2.5650177001953125,1.2614459991455078
2019-12-01 08:00:00+00:00,338.99658203125,1.0099821090698242,6.6757354736328125,-3.0548477172851562,1.2635231018066406
2019-12-01 09:00:00+00:00,339.2900390625,0.9993659853935242,6.6261396408081055,-3.5871543884277344,1.1063356399536133
2019-12-01 10:00:00+00:00,339.69140625,0.9890052676200867,6.572920799255371,-4.163295745849609,0.05280310660600662
2019-12-01 11:00:00+00:00,339.986572265625,0.9762550592422485,6.544459342956543,-3.3636550903320312,-0.4204096794128418
2019-12-01 12:00:00+00:00,340.12255859375,0.9609049558639526,6.53916072845459,-2.40932559967041,0.019072644412517548
2019-12-01 13:00:00+00:00,340.18994140625,0.9458202123641968,6.531515121459961,-2.43503475189209,1.3628501892089844
2019-12-01 14:00:00+00:00,340.221435546875,0.9323865175247192,6.507643699645996,-3.6228580474853516,1.5618839263916016
2019-12-01 15:00:00+00:00,340.262939453125,0.9257391095161438,6.423510551452637,-4.85081672668457,1.5525093078613281
2019-12-01 16:00:00+00:00,340.211181640625,0.9336016178131104,6.226334571838379,-5.779192924499512,2.259951591491699
2019-12-01 17:00:00+00:00,339.722900390625,0.9532618522644043,5.977140426635742,-5.965333938598633,2.817898750305176
2019-12-01 18:00:00+00:00,338.50244140625,0.982957661151886,5.721582412719727,-6.216250419616699,3.639493942260742
2019-12-01 19:00:00+00:00,336.778076171875,1.0310602188110352,5.454499244689941,-6.862671852111816,4.2792463302612305
2019-12-01 20:00:00+00:00,334.87353515625,1.1109752655029297,5.200638771057129,-7.417326927185059,4.623101234436035
2019-12-01 21:00:00+00:00,333.2783203125,1.1911964416503906,5.091108322143555,-7.372118949890137,4.963772773742676
2019-12-01 22:00:00+00:00,331.631591796875,1.2412166595458984,5.131771087646484,-6.520079612731934,6.283895492553711
2019-12-01 23:00:00+00:00,330.7158203125,1.3620033264160156,5.150591850280762,-7.189791679382324,5.628653526306152
2019-12-02 00:00:00+00:00,331.447265625,1.4514427185058594,5.308629035949707,-7.474026679992676,4.564216613769531
2019-12-02 01:00:00+00:00,332.934326171875,1.5558404922485352,5.487978935241699,-7.890643119812012,4.220832824707031
2019-12-02 02:00:00+00:00,333.366455078125,1.6484966278076172,5.66648006439209,-8.42624568939209,4.749403953552246
2019-12-02 03:00:00+00:00,332.97412109375,1.7509565353393555,5.78365421295166,-9.00061321258545,6.114251136779785
2019-12-02 04:00:00+00:00,331.660400390625,1.8335762023925781,5.874534606933594,-7.784173011779785,6.597846984863281
2019-12-02 05:00:00+00:00,330.1318359375,1.866978645324707,5.959419250488281,-6.699357032775879,7.392025947570801
2019-12-02 06:00:00+00:00,328.81982421875,1.885725975036621,6.012209892272949,-7.507791519165039,7.652891159057617
2019-12-02 07:00:00+00:00,328.28173828125,1.9481315612792969,6.023388862609863,-9.65540599822998,7.593901634216309
2019-12-02 08:00:00+00:00,328.80419921875,2.1044254302978516,6.018643379211426,-11.222637176513672,7.2300825119018555
2019-12-02 09:00:00+00:00,329.79931640625,2.2478322982788086,6.078130722045898,-10.975260734558105,6.430787086486816
2019-12-02 10:00:00+00:00,330.498291015625,2.269287109375,6.187969207763672,-11.115296363830566,6.170554161071777
2019-12-02 11:00:00+00:00,331.14794921875,2.2990970611572266,6.262022972106934,-11.18288803100586,6.109017372131348
2019-12-02 12:00:00+00:00,331.7548828125,2.293492317199707,6.337401390075684,-10.416833877563477,6.181933403015137
2019-12-02 13:00:00+00:00,332.347412109375,2.252446174621582,6.415278434753418,-9.266140937805176,5.756000518798828
2019-12-02 14:00:00+00:00,332.98046875,2.191584587097168,6.481718063354492,-8.609770774841309,5.259783744812012
2019-12-02 15:00:00+00:00,333.44287109375,2.120541572570801,6.529388427734375,-8.300444602966309,4.901474952697754
2019-12-02 16:00:00+00:00,333.611572265625,2.0379486083984375,6.575164794921875,-7.103826522827148,4.423036575317383
2019-12-02 17:00:00+00:00,333.48046875,1.9481639862060547,6.6253557205200195,-6.4484148025512695,4.117861747741699
2019-12-02 18:00:00+00:00,333.110595703125,1.8672780990600586,6.644313812255859,-6.239734649658203,3.982767105102539
2019-12-02 19:00:00+00:00,332.58544921875,1.7956256866455078,6.634592056274414,-5.376032829284668,4.0240678787231445
2019-12-02 20:00:00+00:00,331.9365234375,1.7291574478149414,6.613811492919922,-5.465096473693848,4.741306304931641
2019-12-02 21:00:00+00:00,331.12158203125,1.673417091369629,6.560803413391113,-5.701779365539551,4.525513648986816
2019-12-02 22:00:00+00:00,330.459228515625,1.6184520721435547,6.517718315124512,-5.115224838256836,4.541437149047852
2019-12-02 23:00:00+00:00,329.497802734375,1.5736808776855469,6.448696136474609,-5.0903120040893555,5.131030082702637
2019-12-03 00:00:00+00:00,327.913818359375,1.545487403869629,6.32889461517334,-4.703950881958008,5.641261100769043
2019-12-03 01:00:00+00:00,325.87939453125,1.522017478942871,6.2142486572265625,-4.244898796081543,6.581064224243164
2019-12-03 02:00:00+00:00,322.670654296875,1.5193634033203125,6.043981552124023,-3.955137252807617,7.561600685119629
2019-12-03 03:00:00+00:00,319.145263671875,1.5225791931152344,5.878544807434082,-3.6184215545654297,7.981555938720703
2019-12-03 04:00:00+00:00,316.587646484375,1.508901596069336,5.783220291137695,-2.520814895629883,8.207174301147461
2019-12-03 05:00:00+00:00,314.495849609375,1.4717493057250977,5.757012367248535,-0.6542407870292664,8.095553398132324
2019-12-03 06:00:00+00:00,311.522705078125,1.4452705383300781,5.698866844177246,0.2581281065940857,8.419744491577148
2019-12-03 07:00:00+00:00,308.35693359375,1.4251432418823242,5.631197929382324,1.30535888671875,8.794328689575195
2019-12-03 08:00:00+00:00,304.705322265625,1.4106168746948242,5.5603790283203125,2.509211540222168,9.10637092590332
