timestamp,Mean wave direction,Significant height of combined wind waves and swell,Mean wave period,100 metre V wind component,100 metre U wind component
2019-08-02 00:00:00+00:00,249.99696350097656,0.7071347236633301,5.221090316772461,2.238910675048828,-1.9268226623535156
2019-08-02 01:00:00+00:00,252.03408813476562,0.6858433485031128,5.183507919311523,1.737100601196289,-2.117955207824707
2019-08-02 02:00:00+00:00,254.3636932373047,0.6625234484672546,5.145105361938477,1.9978265762329102,-2.6519975662231445
2019-08-02 03:00:00+00:00,256.87255859375,0.6388744115829468,5.0999755859375,2.091954231262207,-2.987259864807129
2019-08-02 04:00:00+00:00,260.403076171875,0.6150503754615784,5.054060935974121,2.505234718322754,-2.8656435012817383
2019-08-02 05:00:00+00:00,265.5458984375,0.5918341279029846,4.999194145202637,1.9721994400024414,-2.5763158798217773
2019-08-02 06:00:00+00:00,272.123779296875,0.5694795250892639,4.943975448608398,1.1519899368286133,-2.9468231201171875
2019-08-02 07:00:00+00:00,278.396240234375,0.5504789352416992,4.870848655700684,0.7752304077148438,-3.600658416748047
2019-08-02 08:00:00+00:00,286.4482421875,0.5728018283843994,4.893949508666992,0.08601182699203491,-3.4350757598876953
2019-08-02 09:00:00+00:00,299.946044921875,0.5708324313163757,4.791316032409668,-1.1644172668457031,-3.490818977355957
2019-08-02 10:00:00+00:00,315.497314453125,0.5618482828140259,4.680702209472656,-3.640303611755371,-2.575619697570801
2019-08-02 11:00:00+00:00,329.073486328125,0.5593282580375671,4.523024559020996,-4.322066307067871,-2.9632530212402344
2019-08-02 12:00:00+00:00,340.28125,0.5589743256568909,4.371516227722168,-4.671012878417969,-3.4660110473632812
2019-08-02 13:00:00+00:00,349.9697265625,0.5648862719535828,4.205144882202148,-5.136029243469238,-3.456955909729004
2019-08-02 14:00:00+00:00,357.385009765625,0.5866065621376038,4.012843132019043,-5.877012252807617,-2.752396583557129
2019-08-02 15:00:00+00:00,1.6883878707885742,0.6262895464897156,3.841299057006836,-7.498046875,-1.9119873046875
2019-08-02 16:00:00+00:00,3.668442726135254,0.6910666227340698,3.7201595306396484,-8.608073234558105,-1.7653331756591797
2019-08-02 17:00:00+00:00,3.2428340911865234,0.7721589207649231,3.6977529525756836,-9.453174591064453,-1.2420034408569336
2019-08-02 18:00:00+00:00,1.3468494415283203,0.841376006603241,3.764338493347168,-8.832688331604004,-0.8435637354850769
2019-08-02 19:00:00+00:00,358.700439453125,0.8790537118911743,3.871169090270996,-8.764506340026855,-0.6780549883842468
2019-08-02 20:00:00+00:00,356.355224609375,0.9163481593132019,3.9748716354370117,-8.982980728149414,0.029345057904720306
2019-08-02 21:00:00+00:00,354.087890625,0.9413537383079529,4.082708358764648,-8.561014175415039,-0.09007340669631958
2019-08-02 22:00:00+00:00,351.304931640625,0.9309428930282593,4.204378128051758,-7.136784553527832,1.2686071395874023
2019-08-02 23:00:00+00:00,348.16650390625,0.9460757970809937,4.273507118225098,-7.384193420410156,2.561756134033203
2019-08-03 00:00:00+00:00,345.60498046875,0.9621049165725708,4.348583221435547,-7.380306243896484,2.836503028869629
2019-08-03 01:00:00+00:00,343.291259765625,1.007990837097168,4.373591423034668,-8.214681625366211,3.3528032302856445
2019-08-03 02:00:00+00:00,341.973388671875,1.0670318603515625,4.402188301086426,-8.599719047546387,3.055450439453125
2019-08-03 03:00:00+00:00,341.52490234375,1.0860280990600586,4.464346885681152,-8.702032089233398,2.6885929107666016
2019-08-03 04:00:00+00:00,341.533935546875,1.0782537460327148,4.526453018188477,-8.329538345336914,2.3219432830810547
2019-08-03 05:00:00+00:00,341.499755859375,1.0522842407226562,4.579659461975098,-7.814067840576172,2.4298362731933594
2019-08-03 06:00:00+00:00,341.330322265625,1.0196876525878906,4.62082576751709,-7.19366455078125,2.3569250106811523
2019-08-03 07:00:00+00:00,341.031005859375,0.9813952445983887,4.658129692077637,-6.522191047668457,2.253148078918457
2019-08-03 08:00:00+00:00,340.6982421875,0.9415504336357117,4.693909645080566,-5.824334144592285,2.560671806335449
2019-08-03 09:00:00+00:00,340.275390625,0.9050430655479431,4.7166337966918945,-5.56602668762207,3.030620574951172
2019-08-03 10:00:00+00:00,339.924072265625,0.8828493356704712,4.682384490966797,-5.582640647888184,2.4871606826782227
2019-08-03 11:00:00+00:00,339.3330078125,0.8584537506103516,4.660801887512207,-5.073458671569824,2.81789493560791
2019-08-03 12:00:00+00:00,338.63232421875,0.8372213840484619,4.631213188171387,-4.858765602111816,2.696086883544922
2019-08-03 13:00:00+00:00,337.777587890625,0.8209964036941528,4.584571838378906,-4.790264129638672,3.02337646484375
2019-08-03 14:00:00+00:00,336.67529296875,0.8063678741455078,4.537961959838867,-4.451260566711426,3.7558774948120117
2019-08-03 15:00:00+00:00,335.213623046875,0.7939327955245972,4.486098289489746,-4.230536460876465,4.197693824768066
2019-08-03 16:00:00+00:00,333.5908203125,0.7825773358345032,4.437098503112793,-4.064990043640137,4.567896842956543
2019-08-03 17:00:00+00:00,331.809814453125,0.7754929065704346,4.378668785095215,-3.963834762573242,4.831350326538086
2019-08-03 18:00:00+00:00,330.40576171875,0.7641575932502747,4.347476005554199,-3.801865577697754,4.704031944274902
2019-08-03 19:00:00+00:00,329.362548828125,0.7485318779945374,4.338422775268555,-3.5487241744995117,4.552589416503906
2019-08-03 20:00:00+00:00,328.44189453125,0.7324696183204651,4.334751129150391,-3.120450973510742,4.403409957885742
2019-08-03 21:00:00+00:00,327.75048828125,0.7151249051094055,4.342310905456543,-2.7698240280151367,4.062588691711426
2019-08-03 22:00:00+00:00,327.544677734375,0.6920496225357056,4.383792877197266,-2.0467844009399414,4.493334770202637
2019-08-03 23:00:00+00:00,327.009765625,0.6760616302490234,4.395129203796387,-1.5402708053588867,4.856931686401367
2019-08-04 00:00:00+00:00,326.057861328125,0.6652566194534302,4.383726119995117,-1.4258909225463867,5.1880903244018555
2019-08-04 01:00:00+00:00,324.508056640625,0.7063366770744324,4.4893999099731445,-1.614267349243164,5.55972957611084
2019-08-04 02:00:00+00:00,322.810791015625,0.7105239629745483,4.449762344360352,-1.9367914199829102,5.613868713378906
2019-08-04 03:00:00+00:00,321.722900390625,0.7125677466392517,4.440486907958984,-2.0345115661621094,5.339080810546875
2019-08-04 04:00:00+00:00,321.380126953125,0.7103877663612366,4.461858749389648,-2.048429489135742,5.221652030944824
2019-08-04 05:00:00+00:00,321.0478515625,0.7083553075790405,4.4835920333862305,-2.0717926025390625,5.196005821228027
2019-08-04 06:00:00+00:00,321.106689453125,0.7021254301071167,4.52464485168457,-1.882014274597168,4.892438888549805
2019-08-04 07:00:00+00:00,321.68310546875,0.6895106434822083,4.5968732833862305,-1.4640016555786133,4.635882377624512
2019-08-04 08:00:00+00:00,322.38916015625,0.6758677959442139,4.672101974487305,-1.0378189086914062,4.507981300354004
2019-08-04 09:00:00+00:00,322.939453125,0.6634885668754578,4.729831695556641,-0.7348435521125793,4.478527069091797
2019-08-04 10:00:00+00:00,323.41796875,0.6491038799285889,4.793910980224609,0.543582558631897,4.0917463302612305
2019-08-04 11:00:00+00:00,324.143798828125,0.6366981863975525,4.8488969802856445,0.5553937554359436,3.8984785079956055
2019-08-04 12:00:00+00:00,324.551513671875,0.6269626617431641,4.8819475173950195,0.9517204165458679,4.134026527404785
2019-08-04 13:00:00+00:00,324.99169921875,0.6173480153083801,4.914579391479492,0.8369669318199158,4.049260139465332
2019-08-04 14:00:00+00:00,325.662109375,0.6065951585769653,4.9625396728515625,0.28908348083496094,3.5608463287353516
2019-08-04 15:00:00+00:00,326.302001953125,0.5965259075164795,5.007413864135742,-0.4579482078552246,3.186343193054199
2019-08-04 16:00:00+00:00,326.82958984375,0.587342381477356,5.044686317443848,-0.7370672821998596,2.9177637100219727
2019-08-04 17:00:00+00:00,327.409423828125,0.5785137414932251,5.079967498779297,-0.9160741567611694,2.0070838928222656
2019-08-04 18:00:00+00:00,328.005859375,0.5688199400901794,5.122651100158691,-0.8131660223007202,0.9046205878257751
