epoch,latitude,longitude,speed,heading,course,status,timestamp
2020-06-14 01:05:48+00:00,51.61327,3.048555,0.0,19.0,207.0,5,1592096748
2020-06-14 02:08:48+00:00,51.61329,3.04857,0.0,19.0,333.0,5,1592100528
2020-06-14 03:11:53+00:00,51.61324,3.048535,0.0,19.0,174.0,5,1592104313
2020-06-14 04:17:54+00:00,51.61328,3.048558,0.0,19.0,254.0,5,1592108274
2020-06-14 05:20:54+00:00,51.61329,3.048557,0.0,19.0,54.0,5,1592112054
2020-06-14 06:02:56+00:00,51.61327,3.048553,0.0,19.0,14.0,5,1592114576
2020-06-14 07:06:01+00:00,51.61327,3.048545,0.0,19.0,82.0,5,1592118361
2020-06-14 08:12:03+00:00,51.61327,3.048562,0.0,19.0,55.0,5,1592122323
2020-06-14 09:15:02+00:00,51.61327,3.048552,0.0,19.0,69.0,5,1592126102
2020-06-14 10:00:07+00:00,51.61329,3.048542,0.0,19.0,223.0,5,1592128807
2020-06-14 11:09:08+00:00,51.61325,3.04857,0.0,19.0,84.0,5,1592132948
2020-06-14 12:15:15+00:00,51.61327,3.04855,0.0,19.0,96.0,5,1592136915
2020-06-14 13:00:14+00:00,51.61326,3.048565,0.0,19.0,70.0,5,1592139614
2020-06-14 14:12:16+00:00,51.61327,3.04856,0.0,19.0,294.0,5,1592143936
2020-06-14 15:00:17+00:00,51.61327,3.048552,0.0,19.0,16.0,5,1592146817
2020-06-14 16:12:20+00:00,51.61327,3.048553,0.0,19.0,79.0,5,1592151140
2020-06-14 17:00:21+00:00,51.6133,3.048545,0.0,19.0,267.0,5,1592154021
2020-06-14 18:07:44+00:00,51.61327,3.048557,0.0,19.0,285.0,0,1592158064
2020-06-14 19:09:25+00:00,51.61327,3.048568,0.0,19.0,130.0,0,1592161765
