MMSI;LAT;LON;SPEED;HEADING;COURSE;STATUS;TIMESTAMP
246777000;51.89389;4.449568;0;104;358;5;2021-01-13 03:12:40
229044000;24.26611;120.5198;0;22;177;5;2021-01-13 03:14:23
253366000;51.88648;4.403783;0;152;152;6;2021-01-13 03:15:31
245924000;52.10017;4.025113;1;290;86;3;2021-01-13 03:20:16
245179000;51.89317;4.286334;1;342;173;5;2021-01-13 03:20:19
253366000;51.88648;4.403767;0;152;152;6;2021-01-13 04:00:10
245179000;51.89317;4.286334;0;342;121;5;2021-01-13 04:02:20
229080000;58.20617;-2.7645;1;200;66;15;2021-01-13 04:05:11
215644000;55.45894;8.436044;0;181;275;5;2021-01-13 04:12:11
245924000;52.0998;4.027017;0;292;98;3;2021-01-13 04:15:36
246777000;51.89389;4.44956;0;104;136;5;2021-01-13 04:17:20
229044000;24.26611;120.5199;0;22;56;5;2021-01-13 04:17:25
219019002;55.44955;8.471142;0;112;344;5;2021-01-13 04:23:17
245924000;52.09988;4.027107;1;305;152;3;2021-01-13 05:00:35
246777000;51.89389;4.44956;0;104;286;5;2021-01-13 05:02:40
245179000;51.89317;4.286334;0;342;176;5;2021-01-13 05:05:23
253366000;51.88648;4.403767;0;152;152;6;2021-01-13 05:08:50
229080000;58.20617;-2.7645;1;200;28;15;2021-01-13 05:09:51
219019002;55.44955;8.471164;0;111;220;5;2021-01-13 05:11:19
215644000;55.45895;8.435905;0;181;275;5;2021-01-13 05:15:10
229044000;24.26612;120.5199;1;22;40;5;2021-01-13 05:20:27
229044000;24.26613;120.5199;2;22;108;5;2021-01-13 06:02:28
246777000;51.89389;4.449558;0;104;357;5;2021-01-13 06:04:40
245924000;52.09994;4.027295;3;311;233;3;2021-01-13 06:06:56
245179000;51.89317;4.286334;1;342;289;5;2021-01-13 06:11:25
229080000;58.20617;-2.7645;1;200;312;15;2021-01-13 06:12:42
253366000;51.88648;4.403767;0;152;152;6;2021-01-13 06:15:12
219019002;55.44957;8.471169;0;112;78;5;2021-01-13 06:17:20
215644000;55.45893;8.43613;0;181;275;5;2021-01-13 06:18:11
215644000;55.45901;8.436028;0;181;50;5;2021-01-13 07:03:11
219019002;55.44955;8.471202;0;111;50;5;2021-01-13 07:05:22
229044000;24.26612;120.5199;0;22;341;5;2021-01-13 07:05:30
246777000;51.89389;4.449557;0;104;305;5;2021-01-13 07:12:50
245924000;52.09985;4.027118;0;320;239;3;2021-01-13 07:12:56
229080000;58.20617;-2.7645;0;200;231;15;2021-01-13 07:17:12
253366000;51.88648;4.403767;0;152;152;6;2021-01-13 07:18:50
245179000;51.89317;4.286334;1;342;348;5;2021-01-13 07:26:28
253366000;51.88647;4.403783;0;152;152;6;2021-01-13 08:03:12
245179000;51.89317;4.286334;0;342;173;5;2021-01-13 08:08:29
229044000;24.26613;120.5199;0;22;115;5;2021-01-13 08:08:33
215644000;55.45901;8.436049;0;181;190;5;2021-01-13 08:09:11
219019002;55.44953;8.471218;0;111;221;5;2021-01-13 08:17:24
245924000;52.10003;4.02705;2;325;177;3;2021-01-13 08:19:07
246777000;51.89389;4.449557;0;104;335;5;2021-01-13 08:21:20
229080000;58.20617;-2.7645;1;200;83;15;2021-01-13 08:23:02
219019002;55.44946;8.47102;0;111;196;5;2021-01-13 09:02:14
245924000;52.09988;4.027083;1;326;124;3;2021-01-13 09:03:24
246777000;51.89389;4.449568;0;104;150;5;2021-01-13 09:06:21
