epoch,latitude,longitude,speed,heading,course,status,timestamp
2020-08-02 00:21:27+00:00,51.75883,3.000395,0.0,105.0,66.0,5,1596327687
2020-08-02 01:06:31+00:00,51.75883,3.000378,0.0,104.0,220.0,5,1596330391
2020-08-02 02:09:30+00:00,51.75885,3.000432,0.0,105.0,72.0,5,1596334170
2020-08-02 03:12:34+00:00,51.75879,3.000453,0.0,105.0,339.0,5,1596337954
2020-08-02 04:15:36+00:00,51.7588,3.000415,0.0,105.0,18.0,5,1596341736
2020-08-02 05:18:38+00:00,51.75881,3.000393,0.0,105.0,102.0,5,1596345518
2020-08-02 06:00:40+00:00,51.75881,3.000387,0.0,105.0,101.0,5,1596348040
2020-08-02 07:03:41+00:00,51.75881,3.000413,0.0,105.0,43.0,5,1596351821
2020-08-02 08:06:44+00:00,51.75881,3.00039,0.0,104.0,284.0,5,1596355604
2020-08-02 09:09:44+00:00,51.75881,3.000423,0.0,105.0,280.0,5,1596359384
2020-08-02 10:12:48+00:00,51.75881,3.000392,0.0,105.0,84.0,5,1596363168
2020-08-02 11:21:48+00:00,51.75883,3.000402,0.0,105.0,346.0,5,1596367308
2020-08-02 12:09:50+00:00,51.75883,3.000405,0.0,105.0,112.0,5,1596370190
2020-08-02 13:15:52+00:00,51.75883,3.000383,0.0,105.0,333.0,5,1596374152
2020-08-02 14:18:56+00:00,51.75881,3.000403,0.0,105.0,341.0,5,1596377936
2020-08-02 15:01:03+00:00,51.7588,3.000428,0.0,105.0,61.0,5,1596380463
2020-08-02 16:12:58+00:00,51.7588,3.000427,0.0,105.0,83.0,5,1596384778
2020-08-02 17:16:00+00:00,51.75883,3.000413,0.0,105.0,113.0,5,1596388560
2020-08-02 18:01:02+00:00,51.75881,3.0004,0.0,105.0,358.0,5,1596391262
2020-08-02 19:07:04+00:00,51.75888,3.000252,0.0,105.0,310.0,5,1596395224
