timestamp,2 metre temperature,2 metre dewpoint temperature,Mean wave period,Total precipitation,Mean wave direction,Significant height of combined wind waves and swell,10 metre U wind component,10 metre V wind component
2017-01-15 09:00:00+00:00,276.4755859375,274.610595703125,7.935563087463379,,356.444580078125,1.6947145462036133,4.547327041625977,3.236790657043457
2017-01-15 10:00:00+00:00,276.53759765625,275.23779296875,7.994167327880859,,357.34912109375,1.6420488357543945,3.3286752700805664,5.282830238342285
2017-01-15 11:00:00+00:00,276.8564453125,275.524169921875,8.043365478515625,,358.269775390625,1.5980587005615234,2.0524654388427734,5.949344635009766
2017-01-15 12:00:00+00:00,277.105712890625,275.85107421875,8.125901222229004,,359.314208984375,1.5552539825439453,0.8313350081443787,5.622943878173828
2017-01-15 13:00:00+00:00,277.327392578125,276.099853515625,8.244519233703613,,0.4759315848350525,1.5130558013916016,-0.4660406708717346,4.6381988525390625
2017-01-15 14:00:00+00:00,277.548828125,276.187744140625,8.373784065246582,,1.591958999633789,1.4750242233276367,-1.813950538635254,3.920088768005371
2017-01-15 15:00:00+00:00,277.78759765625,276.281982421875,8.488333702087402,,2.5550222396850586,1.4430437088012695,-2.627622604370117,3.426389694213867
2017-01-15 16:00:00+00:00,277.89306640625,276.32373046875,8.613995552062988,,3.257753372192383,1.413064956665039,-3.169099807739258,2.827098846435547
2017-01-15 17:00:00+00:00,278.047119140625,276.2275390625,8.741153717041016,,3.776667594909668,1.3847064971923828,-3.2969837188720703,2.2645654678344727
2017-01-15 18:00:00+00:00,278.195556640625,276.04833984375,8.854694366455078,1.9077479009865783e-06,4.185205459594727,1.3587913513183594,-3.1620445251464844,1.8500680923461914
2017-01-15 19:00:00+00:00,278.385986328125,275.640869140625,8.951746940612793,,4.507586479187012,1.3347597122192383,-3.1397008895874023,1.7270002365112305
2017-01-15 20:00:00+00:00,278.515380859375,275.285888671875,9.030767440795898,,4.774576187133789,1.312321662902832,-3.2642526626586914,1.4763755798339844
2017-01-15 21:00:00+00:00,278.615966796875,274.953125,9.100214004516602,,4.990270614624023,1.290811538696289,-3.3599205017089844,1.2544794082641602
2017-01-15 22:00:00+00:00,278.4091796875,274.979736328125,9.184864044189453,,5.210165977478027,1.2694158554077148,-2.978329658508301,1.5966482162475586
2017-01-15 23:00:00+00:00,278.525390625,274.7685546875,9.246448516845703,,5.308354377746582,1.2504959106445312,-2.9688663482666016,1.683924674987793
2017-01-16 00:00:00+00:00,278.5869140625,274.619384765625,9.298871040344238,,5.359747886657715,1.2320356369018555,-2.5842247009277344,1.5388498306274414
2017-01-16 01:00:00+00:00,278.6416015625,274.523681640625,9.352302551269531,,5.364274978637695,1.2132768630981445,-2.1742734909057617,0.9295448660850525
2017-01-16 02:00:00+00:00,278.672607421875,274.50634765625,9.40146541595459,,5.362067222595215,1.1952247619628906,-1.4890356063842773,0.6797450184822083
2017-01-16 03:00:00+00:00,278.734130859375,274.386474609375,9.444864273071289,,5.364448547363281,1.1774301528930664,-1.4093294143676758,0.3619442582130432
2017-01-16 04:00:00+00:00,278.734130859375,274.38916015625,9.45573616027832,,5.410694122314453,1.1601762771606445,-1.9450407028198242,0.14662587642669678
2017-01-16 05:00:00+00:00,278.72802734375,274.46142578125,9.44456672668457,,5.541625022888184,1.1432991027832031,-2.0113210678100586,0.16497337818145752
2017-01-16 06:00:00+00:00,278.7119140625,274.679931640625,9.437616348266602,5.72253043173987e-07,5.6523942947387695,1.125518798828125,-1.6402654647827148,-0.03369579836726189
2017-01-16 07:00:00+00:00,278.74072265625,274.796142578125,9.414225578308105,,5.834253311157227,1.109116554260254,-1.6645326614379883,-0.38612252473831177
2017-01-16 08:00:00+00:00,278.814208984375,274.70361328125,9.370645523071289,,6.097344398498535,1.093489646911621,-2.5757179260253906,-0.12484085559844971
2017-01-16 09:00:00+00:00,278.79345703125,274.85791015625,9.323105812072754,,6.365503311157227,1.077310562133789,-3.21018123626709,0.4147375822067261
2017-01-16 10:00:00+00:00,278.869384765625,275.20947265625,9.290670394897461,,6.627325057983398,1.057978630065918,-1.7895736694335938,1.1640901565551758
2017-01-16 11:00:00+00:00,278.857177734375,275.128662109375,9.233792304992676,,6.846531867980957,1.0408573150634766,-1.056412696838379,1.4314250946044922
2017-01-16 12:00:00+00:00,278.841552734375,275.113525390625,9.174564361572266,,7.086182594299316,1.0230321884155273,-0.8840674757957458,1.3922290802001953
2017-01-16 13:00:00+00:00,278.83544921875,275.11572265625,9.110028266906738,,7.3483381271362305,1.0049123764038086,-0.9740802049636841,1.5110750198364258
2017-01-16 14:00:00+00:00,278.83740234375,275.103271484375,9.040666580200195,,7.626206398010254,0.986348032951355,-0.960735023021698,1.2083501815795898
2017-01-16 15:00:00+00:00,278.857666015625,275.060546875,8.965539932250977,,7.926814079284668,0.9680866003036499,-1.3519678115844727,1.1116161346435547
2017-01-16 16:00:00+00:00,278.873046875,275.0185546875,8.875948905944824,,8.311558723449707,0.9506901502609253,-1.8439836502075195,1.1601734161376953
2017-01-16 17:00:00+00:00,278.88037109375,274.975341796875,8.793034553527832,,8.66434097290039,0.9327601194381714,-2.015359878540039,1.3765497207641602
2017-01-16 18:00:00+00:00,278.876708984375,274.897216796875,8.694788932800293,2.5553250452503562e-05,9.09982681274414,0.916106641292572,-2.1294021606445312,1.6761627197265625
2017-01-16 19:00:00+00:00,278.802001953125,274.958984375,8.351285934448242,,9.583104133605957,0.8556597232818604,-2.2587947845458984,1.8457565307617188
2017-01-16 20:00:00+00:00,278.6982421875,275.124267578125,8.177681922912598,,10.346570014953613,0.839268684387207,-2.3077754974365234,2.3197364807128906
2017-01-16 21:00:00+00:00,278.568115234375,275.275390625,7.995064735412598,,11.2594633102417,0.8247003555297852,-2.772348403930664,3.3644514083862305
2017-01-16 22:00:00+00:00,278.451904296875,275.590576171875,7.603219032287598,,14.061907768249512,0.8282008171081543,-3.107494354248047,5.068922996520996
2017-01-16 23:00:00+00:00,278.27734375,275.276123046875,7.198272705078125,,17.884063720703125,0.8384214043617249,-2.05342960357666,5.367517471313477
2017-01-17 00:00:00+00:00,278.106201171875,274.790283203125,6.422900199890137,,20.400558471679688,0.7117034792900085,-1.9341936111450195,4.970052719116211
2017-01-17 01:00:00+00:00,278.004150390625,274.422607421875,6.179400444030762,,23.62249755859375,0.7105808854103088,-1.5428104400634766,5.16507625579834
2017-01-17 02:00:00+00:00,277.894775390625,274.228515625,5.931724548339844,,28.131912231445312,0.7180126905441284,-1.2660751342773438,5.407573699951172
2017-01-17 03:00:00+00:00,277.802978515625,274.095947265625,5.783025741577148,,32.57759094238281,0.7228843569755554,-0.734730064868927,5.09931755065918
2017-01-17 04:00:00+00:00,277.7138671875,273.931396484375,5.789213180541992,,33.97877502441406,0.714382529258728,-0.5833764672279358,5.031510353088379
2017-01-17 05:00:00+00:00,277.593994140625,273.8466796875,5.766650199890137,,36.633758544921875,0.7104223966598511,-0.2717543840408325,5.354169845581055
2017-01-17 06:00:00+00:00,277.462158203125,273.837158203125,5.6943817138671875,0.0,41.391082763671875,0.7116008996963501,0.22811812162399292,5.2252092361450195
2017-01-17 07:00:00+00:00,277.356689453125,273.930419921875,5.654960632324219,,46.964935302734375,0.7094128131866455,0.056714851409196854,5.383694648742676
2017-01-17 08:00:00+00:00,277.2265625,273.9873046875,5.633805274963379,,54.42103576660156,0.7022085189819336,0.012529127299785614,5.725555419921875
2017-01-17 09:00:00+00:00,277.11376953125,273.93701171875,5.541378021240234,,65.95037841796875,0.6988935470581055,0.24055302143096924,5.925127983093262
2017-01-17 10:00:00+00:00,277.375244140625,274.258056640625,5.32314395904541,,85.91062927246094,0.7137170433998108,1.3029489517211914,6.043983459472656
2017-01-17 11:00:00+00:00,277.3271484375,274.010986328125,5.105989456176758,,98.84385681152344,0.7286412119865417,1.6124277114868164,6.062736511230469
2017-01-17 12:00:00+00:00,277.306884765625,273.645751953125,4.978936195373535,,104.47348022460938,0.7283645272254944,1.8551158905029297,5.802995681762695
2017-01-17 13:00:00+00:00,277.3330078125,273.264892578125,4.877076148986816,,112.705078125,0.7186033129692078,2.1001710891723633,5.542476654052734
2017-01-17 14:00:00+00:00,277.391845703125,273.074462890625,4.805052757263184,,123.14291381835938,0.7004304528236389,1.6193151473999023,5.51893424987793
2017-01-17 15:00:00+00:00,277.4267578125,273.074951171875,4.671050071716309,,140.05157470703125,0.693775475025177,1.6329498291015625,6.088079452514648
2017-01-17 16:00:00+00:00,277.447998046875,273.200927734375,4.508370399475098,,156.9116668701172,0.6933795213699341,1.6963748931884766,6.456883430480957
2017-01-17 17:00:00+00:00,277.405517578125,273.361083984375,4.312294960021973,,171.84669494628906,0.706788182258606,1.7260808944702148,6.6490983963012695
2017-01-17 18:00:00+00:00,277.23828125,273.507080078125,4.1636199951171875,0.0,180.40744018554688,0.7211282849311829,2.1798810958862305,6.663852691650391
