timestamp,10 metre U wind component,Mean wave period,2 metre temperature,Significant height of combined wind waves and swell,Mean wave direction,Total precipitation,10 metre V wind component,2 metre dewpoint temperature
2017-08-11 07:00:00+00:00,3.834683418273926,5.383343696594238,287.96728515625,0.6339690089225769,3.62210750579834,,2.092047691345215,285.1552734375
2017-08-11 08:00:00+00:00,3.2348575592041016,5.270388603210449,288.102783203125,0.6119459867477417,2.6742868423461914,,2.436616897583008,285.34521484375
2017-08-11 09:00:00+00:00,2.9950475692749023,5.141989707946777,288.33642578125,0.5928456783294678,0.6933393478393555,,2.904934883117676,285.526123046875
2017-08-11 10:00:00+00:00,2.9354448318481445,5.099283218383789,288.8212890625,0.565199613571167,359.626708984375,,3.2676467895507812,286.04736328125
2017-08-11 11:00:00+00:00,3.390353202819824,4.931154251098633,289.37255859375,0.5515285730361938,355.971435546875,,3.6745195388793945,286.083251953125
2017-08-11 12:00:00+00:00,3.8285417556762695,4.717935562133789,289.884033203125,0.5466008186340332,343.51123046875,,3.4357481002807617,286.16064453125
2017-08-11 13:00:00+00:00,3.3841934204101562,4.541055679321289,290.257568359375,0.5406004786491394,329.6162109375,,3.58005428314209,286.2578125
2017-08-11 14:00:00+00:00,3.6611061096191406,4.385580062866211,290.580810546875,0.5304967164993286,322.025146484375,,3.2866735458374023,286.128662109375
2017-08-11 15:00:00+00:00,4.912304878234863,4.2030134201049805,290.7890625,0.5241686701774597,313.580078125,,2.917806625366211,285.930908203125
2017-08-11 16:00:00+00:00,5.601256370544434,3.9614439010620117,290.88037109375,0.5342094898223877,298.258056640625,,2.736880302429199,285.8544921875
2017-08-11 17:00:00+00:00,5.800972938537598,3.750478744506836,291.003173828125,0.5608037710189819,282.09765625,,2.858489990234375,285.90478515625
2017-08-11 18:00:00+00:00,6.539655685424805,3.6235437393188477,291.16748046875,0.6005338430404663,269.6748046875,1.2393998986226507e-05,2.794597625732422,286.15185546875
2017-08-11 19:00:00+00:00,7.262179374694824,3.550112724304199,291.184326171875,0.6533035635948181,257.396240234375,,3.0445165634155273,286.659423828125
2017-08-11 20:00:00+00:00,7.206392288208008,3.5229578018188477,290.927734375,0.6980403661727905,251.05194091796875,,3.759859085083008,287.191162109375
2017-08-11 21:00:00+00:00,7.485036849975586,3.5320873260498047,290.5595703125,0.7324048280715942,247.47802734375,,4.193870544433594,287.459228515625
2017-08-11 22:00:00+00:00,7.524521827697754,3.5419158935546875,290.234375,0.7780448198318481,244.09393310546875,,4.770720481872559,287.802734375
2017-08-11 23:00:00+00:00,7.469518661499023,3.586030960083008,290.199462890625,0.8059729337692261,243.4187469482422,,4.202099800109863,287.9970703125
