timestamp,Significant height of combined wind waves and swell,10 metre V wind component,2 metre dewpoint temperature,Mean wave period,2 metre temperature,10 metre U wind component,Total precipitation,Mean wave direction
2016-04-10 20:00:00+00:00,0.6921454668045044,-1.7476530075073242,278.45947265625,4.088588714599609,282.461181640625,-7.8408050537109375,,62.62458801269531
2016-04-10 21:00:00+00:00,0.8911969065666199,0.044275566935539246,278.386474609375,3.954132080078125,282.428466796875,-9.148218154907227,,75.5653076171875
2016-04-10 22:00:00+00:00,1.0400514602661133,0.8014417886734009,278.296630859375,4.070862770080566,282.014404296875,-9.213643074035645,,80.82353210449219
2016-04-10 23:00:00+00:00,1.0898237228393555,0.8613049387931824,278.307373046875,4.217041015625,281.75,-8.80809211730957,,82.12982177734375
2016-04-11 00:00:00+00:00,1.1030149459838867,1.256302833557129,278.384521484375,4.304333686828613,281.54833984375,-8.626368522644043,,82.73587036132812
2016-04-11 01:00:00+00:00,1.0933513641357422,1.827829360961914,278.441162109375,4.344758033752441,281.380615234375,-8.208178520202637,,83.46247863769531
2016-04-11 02:00:00+00:00,1.0656328201293945,2.298579216003418,278.495849609375,4.357344627380371,281.1982421875,-7.808701515197754,,84.46853637695312
2016-04-11 03:00:00+00:00,1.0387496948242188,2.5647106170654297,278.5224609375,4.341268539428711,280.957275390625,-7.5890703201293945,,85.73081970214844
2016-04-11 04:00:00+00:00,1.0193939208984375,2.441692352294922,278.53173828125,4.310067176818848,280.6904296875,-7.499141693115234,,87.05528259277344
2016-04-11 05:00:00+00:00,1.0026435852050781,2.007817268371582,278.50634765625,4.281513214111328,280.421142578125,-7.651284217834473,,87.708740234375
2016-04-11 06:00:00+00:00,1.0066947937011719,1.6591310501098633,278.4345703125,4.244786262512207,280.27587890625,-8.061904907226562,0.0,88.1104736328125
2016-04-11 07:00:00+00:00,1.0384454727172852,1.337571144104004,278.215576171875,4.21562385559082,280.22216796875,-8.548208236694336,,88.13668823242188
2016-04-11 08:00:00+00:00,1.0849332809448242,0.961320698261261,277.738525390625,4.217645645141602,280.22216796875,-8.779037475585938,,87.536376953125
2016-04-11 09:00:00+00:00,1.1191902160644531,0.3978816866874695,277.2373046875,4.24886417388916,280.26318359375,-8.867175102233887,,86.02859497070312
2016-04-11 10:00:00+00:00,1.1601810455322266,-0.5388525724411011,277.349365234375,4.282193183898926,280.95947265625,-9.280320167541504,,83.76667785644531
2016-04-11 11:00:00+00:00,1.205979347229004,-1.3163690567016602,277.3935546875,4.32005500793457,281.24365234375,-9.578125953674316,,81.19416809082031
2016-04-11 12:00:00+00:00,1.247908592224121,-1.7445878982543945,277.7421875,4.36147403717041,281.6162109375,-9.519039154052734,,78.81721496582031
2016-04-11 13:00:00+00:00,1.2484092712402344,-1.5740156173706055,278.055419921875,4.391805648803711,282.10107421875,-9.456870079040527,,77.39678955078125
2016-04-11 14:00:00+00:00,1.2404918670654297,-1.1158246994018555,278.09130859375,4.39945125579834,282.64794921875,-9.437771797180176,,76.68061828613281
2016-04-11 15:00:00+00:00,1.223968505859375,-1.0540428161621094,278.143798828125,4.394810676574707,283.016357421875,-9.252351760864258,,76.57542419433594
2016-04-11 16:00:00+00:00,1.213700294494629,-0.8984683156013489,278.3271484375,4.411812782287598,283.183349609375,-9.064486503601074,,76.30230712890625
2016-04-11 17:00:00+00:00,1.1958799362182617,-0.7634339928627014,278.6220703125,4.404414176940918,283.236328125,-8.820804595947266,,75.57307434082031
2016-04-11 18:00:00+00:00,1.2098703384399414,-0.41088104248046875,278.96044921875,4.399835586547852,283.1708984375,-8.96621322631836,0.0,75.32954406738281
2016-04-11 19:00:00+00:00,1.2383079528808594,0.11007320880889893,279.29150390625,4.41400146484375,283.0556640625,-9.316001892089844,,75.90567016601562
2016-04-11 20:00:00+00:00,1.257370948791504,0.8460524082183838,279.435302734375,4.447451591491699,282.88037109375,-9.246150016784668,,76.77427673339844
2016-04-11 21:00:00+00:00,1.2478017807006836,1.319300651550293,279.396728515625,4.485467910766602,282.73779296875,-8.878533363342285,,77.59135437011719
2016-04-11 22:00:00+00:00,1.2713241577148438,1.1553878784179688,278.85693359375,4.490877151489258,282.230712890625,-9.361310958862305,,79.21971130371094
2016-04-11 23:00:00+00:00,1.2804937362670898,1.4405651092529297,278.847412109375,4.50471305847168,282.04541015625,-9.23399543762207,,80.05412292480469
2016-04-12 00:00:00+00:00,1.2818679809570312,1.7570428848266602,278.913818359375,4.518977165222168,281.835693359375,-8.670863151550293,,80.71762084960938
2016-04-12 01:00:00+00:00,1.2672414779663086,1.6450872421264648,278.98046875,4.531003952026367,281.59033203125,-8.606874465942383,,81.25047302246094
2016-04-12 02:00:00+00:00,1.2532291412353516,1.339369773864746,279.066650390625,4.528256416320801,281.4052734375,-8.712910652160645,,81.90220642089844
2016-04-12 03:00:00+00:00,1.2338523864746094,1.510056495666504,279.123046875,4.512621879577637,281.295166015625,-8.369190216064453,,82.84019470214844
2016-04-12 04:00:00+00:00,1.192190170288086,1.8195981979370117,279.20068359375,4.498537063598633,281.22607421875,-7.9973859786987305,,83.35568237304688
2016-04-12 05:00:00+00:00,1.1380443572998047,2.339740753173828,279.239990234375,4.477860450744629,281.189453125,-7.402653694152832,,83.95640563964844
2016-04-12 06:00:00+00:00,1.0767850875854492,2.4502735137939453,279.332763671875,4.4496002197265625,281.244873046875,-7.0699663162231445,2.991124347317964e-05,84.60751342773438
2016-04-12 07:00:00+00:00,1.009852409362793,2.4101152420043945,279.463623046875,4.418940544128418,281.40234375,-6.783374786376953,,84.77595520019531
2016-04-12 08:00:00+00:00,0.9451895952224731,2.530183792114258,279.65380859375,4.377715110778809,281.6865234375,-6.233179092407227,,84.5531005859375
2016-04-12 09:00:00+00:00,0.9737415909767151,2.563253402709961,280.00048828125,4.532373428344727,282.069580078125,-5.604726791381836,,84.10533142089844
2016-04-12 10:00:00+00:00,0.8856510519981384,2.719371795654297,280.083740234375,4.519675254821777,282.070556640625,-4.373394012451172,,82.45614624023438
2016-04-12 11:00:00+00:00,0.8037362694740295,2.2228899002075195,280.414306640625,4.520987510681152,282.228515625,-3.6173858642578125,,80.24273681640625
2016-04-12 12:00:00+00:00,0.7333481311798096,1.4073505401611328,280.637451171875,4.505205154418945,282.510009765625,-3.994464874267578,,78.10813903808594
2016-04-12 13:00:00+00:00,0.6745629906654358,0.45627325773239136,280.736328125,4.464681625366211,282.673095703125,-4.688474655151367,,76.26242065429688
