timestamp,Significant height of combined wind waves and swell,2 metre dewpoint temperature,Mean wave direction,10 metre V wind component,Total precipitation,10 metre U wind component,2 metre temperature,Mean wave period
2014-12-27 00:00:00+00:00,0.8133447170257568,275.102783203125,67.99618530273438,-5.82374382019043,,-6.580354690551758,277.281494140625,4.663443565368652
2014-12-27 01:00:00+00:00,0.9027998447418213,275.25146484375,58.5819091796875,-7.301177024841309,,-5.861122131347656,277.5361328125,4.493532180786133
2014-12-27 02:00:00+00:00,1.018503189086914,275.308349609375,51.66072082519531,-7.720561981201172,,-5.387242317199707,277.57080078125,4.4036865234375
2014-12-27 03:00:00+00:00,1.1110353469848633,275.307861328125,47.495758056640625,-7.587471961975098,,-4.8397369384765625,277.751953125,4.453457832336426
2014-12-27 04:00:00+00:00,1.1232175827026367,275.190673828125,46.448516845703125,-7.021263122558594,,-3.6816062927246094,277.980712890625,4.632453918457031
2014-12-27 05:00:00+00:00,1.0900955200195312,275.146240234375,47.27032470703125,-6.483104705810547,,-1.859731674194336,277.91552734375,4.854515075683594
2014-12-27 06:00:00+00:00,1.0631952285766602,275.611572265625,47.96343994140625,-6.349555969238281,0.0006319938693195581,0.14487224817276,277.99658203125,5.048070907592773
2014-12-27 07:00:00+00:00,1.0616874694824219,275.878173828125,46.68011474609375,-6.401426315307617,,1.9151849746704102,277.925048828125,5.166465759277344
2014-12-27 08:00:00+00:00,1.0792388916015625,276.06494140625,44.07130432128906,-6.42166805267334,,2.2910947799682617,277.823974609375,5.24189567565918
2014-12-27 09:00:00+00:00,1.097085952758789,276.063232421875,42.81236267089844,-6.36497688293457,,2.018570899963379,277.416015625,5.342101097106934
2014-12-27 10:00:00+00:00,1.087204933166504,275.757568359375,45.10255432128906,-5.842926979064941,,1.9757375717163086,277.16455078125,5.538484573364258
2014-12-27 11:00:00+00:00,1.080134391784668,275.8505859375,47.549285888671875,-5.437107086181641,,1.7455787658691406,277.224609375,5.707929611206055
2014-12-27 12:00:00+00:00,1.0708913803100586,275.814697265625,50.194793701171875,-5.117280960083008,,2.0317983627319336,277.171142578125,5.866485595703125
2014-12-27 13:00:00+00:00,1.0647611618041992,275.732421875,51.75941467285156,-5.180427551269531,,2.2462940216064453,277.02197265625,5.984142303466797
2014-12-27 14:00:00+00:00,1.0581235885620117,275.7216796875,52.669403076171875,-5.060032844543457,,1.3586816787719727,276.912109375,6.076589584350586
2014-12-27 15:00:00+00:00,1.0456571578979492,275.983154296875,54.06278991699219,-4.656140327453613,,-0.31450819969177246,276.939208984375,6.17552375793457
2014-12-27 16:00:00+00:00,1.0283985137939453,275.903564453125,56.16963195800781,-3.813626289367676,,-1.4537782669067383,276.980712890625,6.28768253326416
2014-12-27 17:00:00+00:00,1.0122747421264648,275.770263671875,58.36863708496094,-3.1533355712890625,,-1.3817682266235352,277.2421875,6.395356178283691
2014-12-27 18:00:00+00:00,1.0025014877319336,275.755126953125,60.30735778808594,-3.2687063217163086,0.0001272523368243128,-1.3169450759887695,277.507080078125,6.475411415100098
2014-12-27 19:00:00+00:00,1.002732276916504,275.626708984375,62.008026123046875,-3.650700569152832,,-2.44040584564209,277.6806640625,6.506472587585449
2014-12-27 20:00:00+00:00,1.0213327407836914,275.495361328125,63.707550048828125,-3.6318187713623047,,-3.71903133392334,278.021484375,6.447395324707031
2014-12-27 21:00:00+00:00,1.063551902770996,275.02880859375,65.66993713378906,-3.4713516235351562,,-4.67949104309082,278.423095703125,6.3014678955078125
2014-12-27 22:00:00+00:00,1.1237659454345703,274.924560546875,67.770263671875,-2.848215103149414,,-5.463687896728516,278.248291015625,6.125110626220703
