epoch,latitude,longitude,speed,heading,course,status,timestamp
2018-07-03 01:10:53+00:00,54.793,14.10467,0.0,342.0,301.0,5,1530580253
2018-07-03 07:05:05+00:00,54.793,14.10467,0.0,342.0,53.0,5,1530601505
2018-07-03 09:11:09+00:00,54.793,14.10467,0.0,342.0,170.0,5,1530609069
2018-07-03 10:14:09+00:00,54.793,14.10467,0.0,342.0,75.0,5,1530612849
2018-07-03 14:08:19+00:00,54.793,14.10467,0.0,342.0,157.0,5,1530626899
2018-07-03 16:14:23+00:00,54.793,14.10467,0.0,342.0,186.0,5,1530634463
2018-07-03 17:20:25+00:00,54.793,14.10467,0.0,342.0,321.0,5,1530638425
2018-07-03 21:14:59+00:00,54.793,14.10467,0.0,342.0,311.0,5,1530652499
2018-07-04 01:12:07+00:00,54.793,14.10467,0.0,342.0,126.0,5,1530666727
2018-07-04 05:09:17+00:00,54.79299,14.10467,0.0,342.0,264.0,5,1530680957
2018-07-04 06:12:16+00:00,54.793,14.10467,0.0,342.0,105.0,5,1530684736
2018-07-04 07:18:19+00:00,54.793,14.10467,0.0,342.0,145.0,5,1530688699
2018-07-04 09:03:24+00:00,54.793,14.10467,0.0,342.0,344.0,5,1530695004
2018-07-04 12:18:28+00:00,54.793,14.10467,0.0,342.0,56.0,5,1530706708
2018-07-04 15:03:36+00:00,54.793,14.10467,0.0,342.0,53.0,5,1530716616
2018-07-05 07:10:07+00:00,54.793,14.10467,0.0,342.0,236.0,5,1530774607
2018-07-05 20:13:28+00:00,54.793,14.10467,0.0,342.0,287.0,5,1530821608
2018-07-06 05:04:54+00:00,54.793,14.10467,0.0,342.0,95.0,0,1530853494
2018-07-06 08:15:05+00:00,54.80567,14.11167,0.0,344.0,94.0,0,1530864905
2018-07-06 09:17:25+00:00,54.80583,14.11167,0.0,344.0,175.0,0,1530868645
2018-07-06 15:06:34+00:00,54.80583,14.11167,0.0,344.0,153.0,0,1530889594
2018-07-06 18:12:25+00:00,54.8055,14.11083,0.0,345.0,334.0,5,1530900745
2018-07-06 21:15:32+00:00,54.8055,14.11083,0.0,343.0,112.0,5,1530911732
2018-07-07 00:03:39+00:00,54.8055,14.11083,0.0,343.0,246.0,5,1530921819
2018-07-07 01:09:43+00:00,54.8055,14.11083,0.0,343.0,70.0,5,1530925783
2018-07-07 07:15:54+00:00,54.8055,14.11083,0.0,343.0,137.0,5,1530947754
2018-07-07 09:09:58+00:00,54.8055,14.11083,0.0,343.0,311.0,5,1530954598
2018-07-07 10:22:00+00:00,54.8055,14.11083,0.0,343.0,242.0,5,1530958920
2018-07-07 12:31:01+00:00,54.8055,14.11083,0.0,343.0,75.0,5,1530966661
2018-07-07 15:55:07+00:00,54.8055,14.11083,0.0,343.0,274.0,5,1530978907
2018-07-07 18:01:11+00:00,54.8055,14.11083,0.0,343.0,171.0,5,1530986471
2018-07-07 20:22:20+00:00,54.80567,14.11083,0.0,343.0,15.0,5,1530994940
2018-07-08 02:25:30+00:00,54.8055,14.11083,0.0,343.0,229.0,5,1531016730
2018-07-08 04:04:33+00:00,54.8055,14.11083,0.0,342.0,202.0,5,1531022673
2018-07-08 08:02:27+00:00,54.8055,14.11083,0.0,343.0,188.0,0,1531036947
2018-07-08 12:30:19+00:00,54.80817,14.12583,0.0,343.0,84.0,5,1531053019
2018-07-08 14:18:22+00:00,54.80817,14.12583,0.0,343.0,347.0,5,1531059502
2018-07-08 16:21:26+00:00,54.80817,14.12583,0.0,343.0,300.0,5,1531066886
2018-07-08 19:00:31+00:00,54.80817,14.12583,0.0,343.0,317.0,5,1531076431
2018-07-08 23:03:39+00:00,54.80817,14.12583,0.0,343.0,125.0,5,1531091019
