MMSI;LAT;LON;SPEED;HEADING;COURSE;STATUS;TIMESTAMP
246777000;53.14682;0.5035017;2;7;120;15;2012-01-15 13:07:00
245924000;51.58817;1.4855;1;99;28;9;2012-01-15 13:10:00
246777000;53.1468;0.5035217;2;7;57;15;2012-01-15 14:06:00
245924000;51.58817;1.4855;1;99;178;9;2012-01-15 14:07:00
246777000;53.14681;0.5034983;0;7;0;15;2012-01-15 15:06:00
245924000;51.58817;1.4855;1;99;178;9;2012-01-15 15:07:00
246777000;53.14682;0.5035083;1;7;186;15;2012-01-15 16:04:00
245924000;51.58817;1.4855;2;99;188;9;2012-01-15 16:06:00
246777000;53.14683;0.50351;1;7;269;15;2012-01-15 17:04:00
245924000;51.58817;1.4855;1;99;106;9;2012-01-15 17:06:00
246777000;53.1468;0.5035117;2;7;163;15;2012-01-15 18:02:00
245924000;51.58817;1.4855;1;99;136;9;2012-01-15 18:05:00
246777000;53.1468;0.50351;1;7;15;15;2012-01-15 19:02:00
245924000;51.58817;1.4855;1;99;127;9;2012-01-15 19:06:00
246777000;53.14682;0.5034983;2;7;10;15;2012-01-15 20:00:00
245924000;51.58817;1.4855;1;99;313;9;2012-01-15 20:04:00
245924000;51.58817;1.4855;1;99;43;9;2012-01-15 21:02:00
246777000;53.14682;0.50351;1;7;17;15;2012-01-15 21:09:00
245924000;51.58817;1.4855;1;99;16;9;2012-01-15 22:01:00
246777000;53.14683;0.50351;2;7;17;15;2012-01-15 22:08:00
218389000;54.34793;6.005935;1;120;245;1;2012-01-15 22:31:00
245924000;51.58817;1.4855;1;99;94;9;2012-01-15 23:01:00
246777000;53.15314;0.5036;1;7;91;15;2012-01-15 23:04:00
245924000;51.58817;1.4855;1;99;349;9;2012-01-16 00:01:00
246777000;53.15313;0.5035983;2;7;149;15;2012-01-16 00:03:00
246777000;53.15314;0.5035983;1;7;224;15;2012-01-16 01:00:00
245924000;51.58817;1.4855;2;99;45;9;2012-01-16 01:11:00
245924000;51.58817;1.4855;0;99;220;9;2012-01-16 02:09:00
246777000;53.15313;0.5036033;1;7;92;15;2012-01-16 02:10:00
245924000;51.58817;1.4855;1;99;170;9;2012-01-16 03:01:00
246777000;53.15314;0.5036067;2;7;65;15;2012-01-16 03:08:00
245924000;51.58817;1.4855;1;99;293;9;2012-01-16 04:03:00
246777000;53.15313;0.503595;1;7;114;15;2012-01-16 04:08:00
245924000;51.58817;1.4855;1;99;8;9;2012-01-16 05:02:00
246777000;53.15313;0.503595;3;7;209;15;2012-01-16 05:07:00
246777000;53.15314;0.5036;1;7;336;15;2012-01-16 06:07:00
245924000;51.58817;1.4855;1;99;38;9;2012-01-16 06:12:00
218389000;54.34794;6.006;1;120;245;1;2012-01-16 06:31:00
245924000;51.58817;1.4855;1;99;195;9;2012-01-16 07:01:00
246777000;53.15313;0.5035983;1;7;134;15;2012-01-16 07:05:00
245924000;51.58817;1.4855;0;99;54;9;2012-01-16 08:00:00
246777000;53.15312;0.5035983;3;7;342;15;2012-01-16 08:03:00
245924000;51.58817;1.4855;0;99;299;9;2012-01-16 09:00:00
246777000;53.15314;0.5036017;1;7;96;15;2012-01-16 09:01:00
246777000;53.15313;0.5036067;1;7;214;15;2012-01-16 10:02:00
245924000;51.58817;1.4855;1;99;115;9;2012-01-16 10:09:00
218389000;54.34797;6.005907;0;120;245;1;2012-01-16 10:10:00
246777000;53.15314;0.5036117;2;7;340;15;2012-01-16 11:00:00
245924000;51.58817;1.4855;1;99;2;9;2012-01-16 11:07:00
245924000;51.58817;1.4855;2;99;176;9;2012-01-16 12:08:00
246777000;53.15314;0.5036067;2;7;124;15;2012-01-16 12:11:00
245924000;51.58817;1.4855;1;99;75;9;2012-01-16 13:06:00
246777000;53.15314;0.503595;1;7;294;15;2012-01-16 13:10:00
245924000;51.58817;1.4855;2;99;169;9;2012-01-16 14:03:00
246777000;53.15313;0.503605;1;7;312;15;2012-01-16 14:09:00
245924000;51.58817;1.4855;0;99;349;9;2012-01-16 15:02:00
246777000;53.15313;0.5036067;0;7;19;15;2012-01-16 15:06:00
245924000;51.58817;1.4855;2;99;114;9;2012-01-16 16:01:00
246777000;53.15673;0.50391;20;7;2;15;2012-01-16 16:03:00
245924000;51.58817;1.4855;0;99;49;9;2012-01-16 17:00:00
246777000;53.15942;0.5036767;1;7;301;15;2012-01-16 17:09:00
246777000;53.15942;0.5036867;1;7;139;15;2012-01-16 18:06:00
245924000;51.58817;1.4855;0;99;201;9;2012-01-16 18:11:00
246777000;53.15942;0.503685;2;7;358;15;2012-01-16 19:06:00
245924000;51.58817;1.4855;1;99;73;9;2012-01-16 19:11:00
246777000;53.15941;0.5036617;1;7;50;15;2012-01-16 20:05:00
245924000;51.58817;1.4855;0;99;204;9;2012-01-16 20:09:00
246777000;53.15941;0.503675;0;7;299;15;2012-01-16 21:06:00
245924000;51.58817;1.4855;2;99;230;9;2012-01-16 21:08:00
246777000;53.15942;0.50368;1;7;292;15;2012-01-16 22:06:00
245924000;51.58817;1.485333;0;99;175;9;2012-01-16 22:09:00
246777000;53.15942;0.5036733;1;7;127;15;2012-01-16 23:03:00
245924000;51.58817;1.4855;1;99;191;9;2012-01-16 23:07:00
246777000;53.15941;0.5036883;1;7;355;15;2012-01-17 00:02:00
245924000;51.58817;1.4855;0;99;300;9;2012-01-17 00:06:00
218389000;54.34609;5.970042;1;118;310;3;2012-01-17 00:25:00
218389000;54.34607;5.970005;0;118;310;3;2012-01-17 01:03:00
245924000;51.58817;1.4855;0;99;121;9;2012-01-17 01:03:00
246777000;53.15943;0.503685;1;7;196;15;2012-01-17 01:11:00
245924000;51.58817;1.4855;1;99;312;9;2012-01-17 02:01:00
218389000;54.34608;5.970208;0;118;310;3;2012-01-17 02:05:00
246777000;53.15942;0.5036867;5;7;133;15;2012-01-17 02:09:00
245924000;51.60367;1.48;1;39;148;9;2012-01-17 03:00:00
246777000;53.15942;0.5036817;2;7;37;15;2012-01-17 03:04:00
218389000;54.34602;5.970247;0;118;302;3;2012-01-17 03:07:00
246777000;53.15941;0.5036817;0;7;205;15;2012-01-17 04:02:00
218389000;54.34605;5.970082;0;118;302;3;2012-01-17 04:05:00
245924000;51.60367;1.48;1;39;26;9;2012-01-17 04:09:00
246777000;53.15941;0.5036767;2;7;171;15;2012-01-17 05:01:00
218389000;54.34608;5.97009;0;118;302;3;2012-01-17 05:04:00
245924000;51.60367;1.48;0;39;331;9;2012-01-17 05:07:00
218389000;54.34609;5.970135;0;118;302;3;2012-01-17 06:00:00
245924000;51.60367;1.48;1;39;114;9;2012-01-17 06:05:00
246777000;53.15942;0.5036833;2;7;245;15;2012-01-17 06:12:00
245924000;51.60367;1.48;1;39;193;9;2012-01-17 07:03:00
246777000;53.15942;0.5036767;1;7;14;15;2012-01-17 07:10:00
218389000;54.34603;5.970115;0;119;302;3;2012-01-17 07:15:00
245924000;51.60367;1.48;1;39;180;9;2012-01-17 08:01:00
218389000;54.34609;5.970139;0;118;302;3;2012-01-17 08:02:00
246777000;53.15941;0.5036933;0;7;214;15;2012-01-17 08:10:00
218389000;54.3461;5.970093;0;118;302;3;2012-01-17 09:01:00
245924000;51.60367;1.48;1;39;213;9;2012-01-17 09:10:00
246777000;53.15941;0.50368;2;7;326;15;2012-01-17 09:12:00
218389000;54.3461;5.970107;0;118;302;3;2012-01-17 10:00:00
246777000;53.15942;0.5036883;0;7;87;15;2012-01-17 10:09:00
245924000;51.60367;1.48;1;39;325;9;2012-01-17 10:09:00
245924000;51.60367;1.48;0;39;353;9;2012-01-17 11:07:00
246777000;53.15942;0.5036833;1;7;268;15;2012-01-17 11:08:00
218389000;54.34607;5.970062;0;118;302;3;2012-01-17 11:09:00
246777000;53.15942;0.5036833;2;7;172;15;2012-01-17 12:04:00
218389000;54.34611;5.969967;0;118;302;3;2012-01-17 12:07:00
245924000;51.60367;1.479833;0;39;183;9;2012-01-17 12:07:00
218389000;54.34608;5.970139;0;118;236;3;2012-01-17 13:05:00
245924000;51.60367;1.48;3;39;134;9;2012-01-17 13:07:00
246777000;53.15942;0.5036767;1;7;207;15;2012-01-17 13:08:00
218389000;54.34609;5.970143;1;118;236;3;2012-01-17 14:03:00
246777000;53.15942;0.5036833;3;7;15;15;2012-01-17 14:08:00
245924000;51.60367;1.48;1;39;139;9;2012-01-17 14:09:00
246777000;53.15937;0.50366;5;7;222;15;2012-01-17 15:00:00
245924000;51.60367;1.48;2;39;26;9;2012-01-17 15:07:00
218389000;54.34603;5.970109;0;118;236;3;2012-01-17 15:11:00
218389000;54.34607;5.970152;0;118;236;3;2012-01-17 16:00:00
246777000;53.15942;0.5036817;1;7;255;15;2012-01-17 16:06:00
245924000;51.60367;1.48;0;39;205;9;2012-01-17 16:06:00
218389000;54.34608;5.970082;0;118;236;3;2012-01-17 17:02:00
245924000;51.60367;1.48;2;39;128;9;2012-01-17 17:03:00
246777000;53.15942;0.5036833;1;7;136;15;2012-01-17 17:05:00
218389000;54.34607;5.970157;0;118;236;3;2012-01-17 18:01:00
245924000;51.60367;1.48;2;39;29;9;2012-01-17 18:02:00
246777000;53.15313;0.5035883;1;7;331;15;2012-01-17 18:37:00
245924000;51.60367;1.48;1;39;153;9;2012-01-17 19:00:00
218389000;54.34609;5.97024;0;118;236;3;2012-01-17 19:07:00
246777000;53.15314;0.503605;1;7;331;15;2012-01-17 19:09:00
218389000;54.34606;5.970132;0;118;236;3;2012-01-17 20:07:00
245924000;51.60367;1.48;3;39;136;9;2012-01-17 20:09:00
246777000;53.15313;0.50361;2;7;142;15;2012-01-17 20:24:00
218389000;54.34601;5.96997;1;118;236;3;2012-01-17 21:07:00
246777000;53.15313;0.5036;2;7;165;15;2012-01-17 21:09:00
245924000;51.60367;1.48;2;39;208;9;2012-01-17 21:10:00
246777000;53.15314;0.5036;2;7;211;15;2012-01-17 22:03:00
245924000;51.60367;1.48;2;39;37;9;2012-01-17 22:09:00
245924000;51.60367;1.48;1;39;120;9;2012-01-17 23:07:00
246777000;53.15314;0.5036;1;7;113;15;2012-01-17 23:10:00
218389000;54.34605;5.970113;1;118;236;3;2012-01-17 23:41:00
246777000;53.15313;0.5035967;8;7;167;15;2012-01-18 00:02:00
218389000;54.34607;5.970105;1;119;236;3;2012-01-18 00:07:00
245924000;51.60367;1.48;4;39;336;9;2012-01-18 00:07:00
245924000;51.60367;1.48;1;39;204;9;2012-01-18 01:05:00
218389000;54.34608;5.970062;1;118;225;3;2012-01-18 01:06:00
246777000;53.15314;0.5036134;1;7;220;15;2012-01-18 01:10:00
245924000;51.60367;1.48;1;39;66;9;2012-01-18 02:03:00
246777000;53.15313;0.503605;5;7;118;15;2012-01-18 02:09:00
218389000;54.34607;5.970109;0;118;225;3;2012-01-18 02:18:00
245924000;51.60367;1.48;1;39;4;9;2012-01-18 03:04:00
246777000;53.15314;0.503605;2;7;120;15;2012-01-18 03:09:00
218389000;54.34609;5.970173;0;118;123;3;2012-01-18 03:20:00
246777000;53.15313;0.5036017;6;7;355;15;2012-01-18 04:01:00
245924000;51.60367;1.48;2;39;18;9;2012-01-18 04:01:00
218389000;54.34607;5.970122;1;118;123;3;2012-01-18 04:09:00
218389000;54.34612;5.970109;1;118;123;3;2012-01-18 05:03:00
245924000;51.60367;1.48;3;39;356;9;2012-01-18 05:03:00
246777000;53.15313;0.5036033;1;7;155;15;2012-01-18 05:05:00
246777000;53.15313;0.5035983;5;7;27;15;2012-01-18 06:02:00
245924000;51.60367;1.48;1;39;228;9;2012-01-18 06:02:00
218389000;54.34603;5.970083;1;118;123;3;2012-01-18 06:14:00
218389000;54.34604;5.970205;1;119;123;3;2012-01-18 07:01:00
245924000;51.60367;1.48;1;39;314;9;2012-01-18 07:05:00
246777000;53.15313;0.5036067;1;7;2;15;2012-01-18 07:40:00
245924000;51.60367;1.48;0;39;74;9;2012-01-18 08:01:00
218389000;54.34609;5.970161;1;118;123;3;2012-01-18 08:10:00
246777000;53.15314;0.503605;2;7;273;15;2012-01-18 08:42:00
246777000;53.15314;0.5036083;1;7;144;15;2012-01-18 09:02:00
245924000;51.59917;1.471;10;39;208;9;2012-01-18 09:03:00
218389000;54.3461;5.970097;0;119;123;3;2012-01-18 09:13:00
245924000;51.59683;1.4705;1;39;96;9;2012-01-18 10:05:00
218389000;54.3461;5.970093;0;119;123;3;2012-01-18 10:09:00
246777000;53.15313;0.5036117;2;7;339;15;2012-01-18 10:47:00
245924000;51.59683;1.470667;1;39;262;9;2012-01-18 11:03:00
246777000;53.15313;0.5036033;2;7;206;15;2012-01-18 11:04:00
245924000;51.59683;1.4705;1;39;281;9;2012-01-18 12:01:00
246777000;53.15314;0.5036134;3;7;266;15;2012-01-18 12:11:00
246777000;53.15314;0.50359;3;7;247;15;2012-01-18 13:03:00
245924000;51.59683;1.470667;2;39;44;9;2012-01-18 13:03:00
245924000;51.59683;1.4705;0;39;1;9;2012-01-18 14:01:00
246777000;53.15314;0.503605;1;7;306;15;2012-01-18 14:01:00
245924000;51.59683;1.470667;1;39;211;9;2012-01-18 15:01:00
246777000;53.15314;0.5035933;4;7;1;15;2012-01-18 15:08:00
245924000;51.59683;1.470667;1;39;356;9;2012-01-18 16:00:00
246777000;53.15313;0.5035967;1;7;262;15;2012-01-18 16:05:00
245924000;51.59683;1.470667;1;39;132;9;2012-01-18 17:00:00
246777000;53.15314;0.5035933;1;7;319;15;2012-01-18 17:04:00
246777000;53.15313;0.5036134;2;7;39;15;2012-01-18 18:00:00
245924000;51.59683;1.4705;2;39;10;9;2012-01-18 18:09:00
218389000;54.34612;5.970142;0;118;283;3;2012-01-18 19:06:00
245924000;51.59683;1.4705;1;39;153;9;2012-01-18 19:07:00
246777000;53.15313;0.503595;2;7;76;15;2012-01-18 19:09:00
246777000;53.15313;0.5035983;1;7;259;15;2012-01-18 20:06:00
245924000;51.59683;1.4705;0;39;190;9;2012-01-18 20:06:00
245924000;51.59683;1.470667;1;39;24;9;2012-01-18 21:04:00
246777000;53.15313;0.5036017;0;7;0;15;2012-01-18 21:04:00
246777000;53.15314;0.5036067;2;7;243;15;2012-01-18 22:00:00
245924000;51.59683;1.4705;1;39;193;9;2012-01-18 22:01:00
246777000;53.15314;0.5036033;2;7;166;15;2012-01-18 23:08:00
245924000;51.59683;1.470667;0;39;254;9;2012-01-18 23:09:00
246777000;53.15311;0.503615;1;7;138;15;2012-01-19 00:06:00
245924000;51.59683;1.470667;1;39;220;9;2012-01-19 00:07:00
