MMSI;LAT;LON;SPEED;HEADING;COURSE;STATUS;TIMESTAMP
253366000;-35.86796;32.35547;129;271;270;0;2014-01-01 01:36:00
245179000;53.53162;9.78867;1021;199;360;5;2014-01-01 08:54:00
218389000;53.45299;6.816215;0;104;337;5;2014-01-01 08:54:00
245924000;53.45067;6.816;1;105;36;5;2014-01-01 08:54:00
253366000;-35.81307;30.42394;131;274;272;0;2014-01-01 08:55:00
245179000;53.53162;9.78867;1021;199;360;5;2014-01-01 09:03:00
253366000;-35.8123;30.37841;131;273;269;0;2014-01-01 09:05:00
229080000;51.31867;3.212333;1;166;248;5;2014-01-01 09:05:00
229044000;53.565;8.5615;0;195;356;5;2014-01-01 09:09:00
246777000;55.45203;8.47536;0;238;343;0;2014-01-01 09:10:00
218389000;53.45308;6.816195;0;104;337;5;2014-01-01 09:18:00
245924000;53.45067;6.815834;0;105;121;5;2014-01-01 09:18:00
245179000;53.53162;9.78867;1021;199;360;5;2014-01-01 10:00:00
218389000;53.45297;6.816233;0;104;337;5;2014-01-01 10:03:00
245924000;53.45067;6.815834;1;105;257;5;2014-01-01 10:05:00
246777000;55.45203;8.475362;0;238;104;0;2014-01-01 10:11:00
229080000;51.31867;3.212333;0;166;51;5;2014-01-01 10:17:00
229044000;53.565;8.5615;1;195;218;5;2014-01-01 10:17:00
245179000;53.53162;9.78867;1021;199;360;5;2014-01-01 11:00:00
229080000;51.31867;3.212333;0;166;273;5;2014-01-01 11:05:00
229044000;53.565;8.561334;0;195;69;5;2014-01-01 11:06:00
245924000;53.45067;6.816;0;105;64;5;2014-01-01 11:11:00
246777000;55.45203;8.475362;0;238;122;0;2014-01-01 11:12:00
218389000;53.45304;6.816088;0;105;337;5;2014-01-01 11:12:00
245179000;53.53162;9.78867;1021;199;360;5;2014-01-01 12:00:00
229044000;53.56483;8.561334;0;195;155;5;2014-01-01 12:08:00
246777000;55.45203;8.47536;0;238;346;0;2014-01-01 12:14:00
229080000;51.31867;3.212333;1;166;144;5;2014-01-01 12:17:00
218389000;53.45311;6.8163;0;105;337;5;2014-01-01 12:18:00
245924000;53.45067;6.816;1;105;0;5;2014-01-01 12:22:00
245179000;53.53162;9.78867;1021;199;360;5;2014-01-01 13:03:00
229080000;51.31867;3.212333;1;166;177;5;2014-01-01 13:05:00
218389000;53.45306;6.816319;0;105;337;5;2014-01-01 13:05:00
245924000;53.45067;6.816;1;105;43;5;2014-01-01 13:09:00
229044000;53.565;8.5615;0;195;50;5;2014-01-01 13:14:00
246777000;55.45203;8.475358;0;238;355;0;2014-01-01 13:16:00
245179000;53.53162;9.78867;1021;199;360;5;2014-01-01 14:00:00
218389000;53.45299;6.816302;1;105;337;5;2014-01-01 14:15:00
229080000;51.31867;3.212333;1;166;91;5;2014-01-01 14:17:00
245924000;53.45067;6.816;1;105;266;5;2014-01-01 14:17:00
246777000;55.45203;8.475358;0;238;357;0;2014-01-01 14:18:00
229044000;53.56483;8.5615;0;195;169;5;2014-01-01 14:24:00
245179000;53.53162;9.78867;1021;199;360;5;2014-01-01 15:00:00
245924000;53.45067;6.816;1;105;183;5;2014-01-01 15:01:00
218389000;53.453;6.815992;0;105;337;5;2014-01-01 15:03:00
229080000;51.31867;3.212333;0;166;180;5;2014-01-01 15:05:00
229044000;53.56483;8.561334;0;195;19;5;2014-01-01 15:08:00
246777000;55.45203;8.47536;0;238;210;0;2014-01-01 15:20:00
245179000;53.53162;9.78867;1021;199;360;5;2014-01-01 16:00:00
246777000;55.45203;8.475358;0;238;285;0;2014-01-01 16:01:00
245924000;53.45067;6.815834;1;105;306;5;2014-01-01 16:06:00
218389000;53.45302;6.81623;0;106;337;5;2014-01-01 16:12:00
229080000;51.31867;3.212333;1;166;44;5;2014-01-01 16:17:00
229044000;53.565;8.561334;1;195;43;5;2014-01-01 16:18:00
218389000;53.45307;6.816206;0;106;337;5;2014-01-01 17:00:00
246777000;55.45203;8.47536;0;238;274;0;2014-01-01 17:03:00
245179000;53.53162;9.78867;1021;199;360;5;2014-01-01 17:03:00
229080000;51.31867;3.212333;1;166;154;5;2014-01-01 17:05:00
229044000;53.565;8.5615;0;195;155;5;2014-01-01 17:06:00
245924000;53.45067;6.816;0;105;349;5;2014-01-01 17:12:00
245179000;53.53162;9.78867;1021;199;360;5;2014-01-01 18:00:00
246777000;55.45203;8.47536;0;238;185;0;2014-01-01 18:03:00
218389000;53.45305;6.816203;0;106;337;5;2014-01-01 18:12:00
229080000;51.31867;3.212333;1;166;276;5;2014-01-01 18:17:00
229044000;53.565;8.5615;0;195;336;5;2014-01-01 18:18:00
245924000;53.45067;6.815834;1;105;108;5;2014-01-01 18:18:00
253366000;-35.73793;27.95794;125;276;273;0;2014-01-01 18:20:00
218389000;53.45314;6.816028;0;106;0;5;2014-01-01 19:00:00
245924000;53.45067;6.815834;1;105;272;5;2014-01-01 19:02:00
245179000;53.53162;9.78867;1021;199;360;5;2014-01-01 19:03:00
246777000;55.45203;8.47536;0;238;16;0;2014-01-01 19:05:00
229080000;51.31867;3.212333;0;166;156;5;2014-01-01 19:05:00
229044000;53.565;8.5615;1;196;246;5;2014-01-01 19:06:00
253366000;-35.72494;27.5466;123;272;271;0;2014-01-01 19:57:00
245179000;53.53162;9.78867;1021;199;360;5;2014-01-01 20:00:00
253366000;-35.72462;27.53395;124;272;272;0;2014-01-01 20:00:00
253366000;-35.72459;27.53241;123;271;271;0;2014-01-01 20:00:00
246777000;55.45203;8.475358;0;238;124;0;2014-01-01 20:08:00
245924000;53.45067;6.815834;1;105;311;5;2014-01-01 20:10:00
218389000;53.45299;6.81593;0;105;0;5;2014-01-01 20:12:00
229080000;51.31867;3.212333;1;166;240;5;2014-01-01 20:17:00
229044000;53.565;8.5615;1;195;350;5;2014-01-01 20:18:00
218389000;53.45298;6.81624;0;105;305;5;2014-01-01 21:00:00
229044000;53.565;8.5615;0;196;183;5;2014-01-01 21:03:00
245179000;53.53162;9.78867;1021;199;360;5;2014-01-01 21:03:00
229080000;51.31867;3.212333;0;166;269;5;2014-01-01 21:05:00
246777000;55.45203;8.475358;0;238;53;0;2014-01-01 21:09:00
245924000;53.45067;6.816;0;105;171;5;2014-01-01 21:16:00
253366000;-35.71436;27.13361;120;270;270;0;2014-01-01 21:37:00
253366000;-35.71431;27.13025;119;270;269;0;2014-01-01 21:37:00
245924000;53.45067;6.816;1;105;359;5;2014-01-01 22:03:00
253366000;-35.70944;27.01903;121;273;270;0;2014-01-01 22:04:00
245179000;53.53162;9.78867;1021;199;360;5;2014-01-01 22:07:00
246777000;55.45203;8.475357;0;238;220;0;2014-01-01 22:09:00
218389000;53.45304;6.816267;0;106;282;5;2014-01-01 22:09:00
229044000;53.565;8.5615;1;196;341;5;2014-01-01 22:12:00
229080000;51.31867;3.212333;1;166;42;5;2014-01-01 22:14:00
229044000;53.565;8.5615;1;196;162;5;2014-01-01 23:00:00
229080000;51.31867;3.212333;0;166;231;5;2014-01-01 23:02:00
245179000;53.53162;9.78867;1021;199;360;5;2014-01-01 23:03:00
246777000;55.45203;8.475357;0;238;106;0;2014-01-01 23:11:00
245924000;53.45067;6.816;0;105;30;5;2014-01-01 23:14:00
253366000;-35.69935;26.73029;122;272;273;0;2014-01-01 23:14:00
218389000;53.45308;6.81618;0;105;282;5;2014-01-01 23:18:00
218389000;53.45312;6.816144;0;105;282;5;2014-01-02 00:02:00
245924000;53.45067;6.816;1;105;243;5;2014-01-02 00:02:00
245179000;53.53162;9.78867;1021;199;360;5;2014-01-02 00:03:00
229044000;53.565;8.5615;1;196;236;5;2014-01-02 00:06:00
246777000;55.45203;8.475357;0;238;179;0;2014-01-02 00:11:00
229080000;51.31867;3.212333;0;166;253;5;2014-01-02 00:14:00
253366000;-35.68956;26.32919;124;272;271;0;2014-01-02 00:50:00
245179000;53.53162;9.78867;1021;199;360;5;2014-01-02 01:00:00
245924000;53.45067;6.816;1;105;257;5;2014-01-02 01:07:00
218389000;53.45316;6.816085;0;105;282;5;2014-01-02 01:09:00
246777000;55.45203;8.475357;0;238;35;0;2014-01-02 01:12:00
229044000;53.565;8.561334;0;196;193;5;2014-01-02 01:18:00
