timestamp,Significant height of combined wind waves and swell,10 metre V wind component,2 metre dewpoint temperature,Mean wave period,2 metre temperature,10 metre U wind component,Total precipitation,Mean wave direction
2016-03-12 07:00:00+00:00,0.43865150213241577,2.785536766052246,274.227783203125,3.3456602096557617,275.731201171875,-4.423754692077637,,100.14604187011719
2016-03-12 08:00:00+00:00,0.4440076947212219,2.7750930786132812,274.221923828125,3.367755889892578,275.885986328125,-4.090848922729492,,101.91836547851562
2016-03-12 09:00:00+00:00,0.43704068660736084,2.514799118041992,274.196044921875,3.431516647338867,276.1103515625,-3.9074649810791016,,102.45442199707031
2016-03-12 10:00:00+00:00,0.41631174087524414,2.3654136657714844,273.661376953125,3.533506393432617,276.34521484375,-3.369335174560547,,102.70257568359375
2016-03-12 11:00:00+00:00,0.3905635476112366,1.4571771621704102,273.529541015625,3.6911449432373047,276.449951171875,-3.3101940155029297,,100.28800964355469
2016-03-12 12:00:00+00:00,0.37162095308303833,1.0311870574951172,273.567626953125,3.824387550354004,276.593505859375,-3.912470817565918,,97.4468994140625
2016-03-12 13:00:00+00:00,0.3699977397918701,0.418199360370636,273.62451171875,3.8489904403686523,276.818115234375,-4.236678123474121,,94.50741577148438
2016-03-12 14:00:00+00:00,0.3705946207046509,-0.2300843596458435,273.662841796875,3.885220527648926,277.0283203125,-4.555943489074707,,90.76023864746094
2016-03-12 15:00:00+00:00,0.38067132234573364,-0.7851303815841675,273.714599609375,3.872319221496582,277.20263671875,-4.815248489379883,,86.96847534179688
2016-03-12 16:00:00+00:00,0.3916395902633667,-0.9527592062950134,273.851318359375,3.8761520385742188,277.397216796875,-5.253130912780762,,83.66380310058594
2016-03-12 17:00:00+00:00,0.4067094922065735,-0.739190399646759,274.088623046875,3.8762454986572266,277.5595703125,-5.508394241333008,,80.74153137207031
2016-03-12 18:00:00+00:00,0.4309319257736206,-0.7062621116638184,274.338134765625,3.8578271865844727,277.690673828125,-5.576489448547363,0.0,79.10214233398438
2016-03-12 19:00:00+00:00,0.474235475063324,-0.44684475660324097,274.65576171875,3.859163284301758,277.899658203125,-5.781745910644531,,78.98817443847656
2016-03-12 20:00:00+00:00,0.5090987682342529,0.18691229820251465,274.96484375,3.866175651550293,278.001220703125,-5.9889326095581055,,80.28691101074219
2016-03-12 21:00:00+00:00,0.5428174138069153,0.8220428228378296,275.13525390625,3.915032386779785,277.99462890625,-5.939187049865723,,82.53909301757812
2016-03-12 22:00:00+00:00,0.5589902400970459,1.7754392623901367,274.513916015625,4.024776458740234,277.3984375,-5.433148384094238,,85.97334289550781
2016-03-12 23:00:00+00:00,0.5559632778167725,1.899658203125,274.421630859375,4.142735481262207,276.970703125,-5.224644660949707,,86.99842834472656
2016-03-13 00:00:00+00:00,0.559253990650177,1.9887304306030273,274.3251953125,4.167672157287598,276.59716796875,-5.316896438598633,,88.45843505859375
2016-03-13 01:00:00+00:00,0.5759181976318359,2.1282596588134766,274.291259765625,4.090033531188965,276.294921875,-5.457662582397461,,91.462890625
2016-03-13 02:00:00+00:00,0.584671139717102,1.9610462188720703,274.208984375,4.0489044189453125,275.9677734375,-5.136615753173828,,93.06742858886719
2016-03-13 03:00:00+00:00,0.561170220375061,1.4477052688598633,274.080322265625,4.14109992980957,275.66455078125,-4.454595565795898,,91.6414794921875
2016-03-13 04:00:00+00:00,0.5217474102973938,0.737359344959259,273.95361328125,4.303498268127441,275.420654296875,-3.9065170288085938,,88.69480895996094
2016-03-13 05:00:00+00:00,0.48749274015426636,0.25844818353652954,273.848876953125,4.430119514465332,275.313232421875,-3.985396385192871,,85.74127197265625
2016-03-13 06:00:00+00:00,0.4719576835632324,0.4237018823623657,273.834228515625,4.399087905883789,275.287353515625,-4.6014299392700195,9.5367431640625e-07,83.5386962890625
2016-03-13 07:00:00+00:00,0.4779471158981323,0.1401016116142273,273.928466796875,4.218717575073242,275.34521484375,-4.8152666091918945,,82.68582153320312
2016-03-13 08:00:00+00:00,0.49223417043685913,-0.5248864889144897,273.933349609375,4.053042411804199,275.314453125,-4.900968551635742,,82.08033752441406
2016-03-13 09:00:00+00:00,0.5038848519325256,-0.7069594264030457,273.921875,3.9480361938476562,275.266357421875,-4.998963356018066,,81.828125
2016-03-13 10:00:00+00:00,0.5199655294418335,0.3847150206565857,273.190185546875,3.8451967239379883,274.88525390625,-5.363207817077637,,82.87738037109375
2016-03-13 11:00:00+00:00,0.5213246941566467,0.5481322407722473,273.17138671875,3.820864677429199,275.192626953125,-5.137920379638672,,83.45281982421875
2016-03-13 12:00:00+00:00,0.505856454372406,0.015818290412425995,273.3603515625,3.846078872680664,275.52978515625,-4.838964462280273,,82.77729797363281
2016-03-13 13:00:00+00:00,0.49035143852233887,-1.047682762145996,273.622802734375,3.85305118560791,275.8125,-4.927657127380371,,80.5443115234375
2016-03-13 14:00:00+00:00,0.49323898553848267,-1.4597091674804688,273.93896484375,3.783341407775879,275.971923828125,-5.475983619689941,,77.77999877929688
2016-03-13 15:00:00+00:00,0.5772787928581238,-1.8307113647460938,274.151123046875,3.8625612258911133,276.08056640625,-5.971136093139648,,75.51371765136719
2016-03-13 16:00:00+00:00,0.6065840125083923,-2.2910804748535156,274.302490234375,3.890401840209961,276.177001953125,-6.252015113830566,,72.79441833496094
2016-03-13 17:00:00+00:00,0.6477405428886414,-2.4354639053344727,274.539306640625,3.9130210876464844,276.256591796875,-6.468374252319336,,70.484375
2016-03-13 18:00:00+00:00,0.6783313155174255,-2.3228330612182617,274.75927734375,3.8854150772094727,276.4423828125,-6.398018836975098,0.0,69.87911987304688
2016-03-13 19:00:00+00:00,0.6887668371200562,-2.223191261291504,274.9580078125,3.8622817993164062,276.7900390625,-6.222869873046875,,69.87925720214844
2016-03-13 20:00:00+00:00,0.6813448071479797,-1.460341453552246,275.016845703125,3.857171058654785,277.156005859375,-6.316628456115723,,70.6666259765625
2016-03-13 21:00:00+00:00,0.659826934337616,-0.9128330945968628,275.245361328125,3.8679380416870117,277.234375,-5.987409591674805,,71.50935363769531
2016-03-13 22:00:00+00:00,0.6464101672172546,-0.7545762062072754,274.472900390625,3.8584680557250977,276.927734375,-6.15004825592041,,73.07673645019531
2016-03-13 23:00:00+00:00,0.6149428486824036,-0.5916814208030701,274.3671875,3.9027318954467773,276.841064453125,-5.601341247558594,,73.41822814941406
2016-03-14 00:00:00+00:00,0.5713715553283691,-0.4624308943748474,274.28759765625,3.982179641723633,276.669677734375,-5.128594398498535,,72.53968811035156
2016-03-14 01:00:00+00:00,0.5312544107437134,0.09702879190444946,274.162353515625,4.067079544067383,276.48095703125,-4.631834983825684,,71.95953369140625
2016-03-14 02:00:00+00:00,0.4861399531364441,0.062196288257837296,273.98388671875,4.2177581787109375,276.271240234375,-3.9169063568115234,,70.39442443847656
2016-03-14 03:00:00+00:00,0.4451391100883484,-0.6335154175758362,273.879150390625,4.397564888000488,276.17333984375,-3.374444007873535,,67.74385070800781
2016-03-14 04:00:00+00:00,0.4111458659172058,-0.8418797850608826,273.861083984375,4.581844329833984,276.166259765625,-3.1603612899780273,,64.2274169921875
2016-03-14 05:00:00+00:00,0.3820804953575134,-0.8905209302902222,273.89990234375,4.7835798263549805,276.224853515625,-2.8628063201904297,,60.066680908203125
2016-03-14 06:00:00+00:00,0.3559296727180481,-0.8994787335395813,274.013916015625,5.021407127380371,276.349609375,-2.281256675720215,0.0,55.039093017578125
