timestamp,100 metre V wind component,Significant height of combined wind waves and swell,Mean wave period,Mean wave direction,100 metre U wind component
2015-12-01 00:00:00+00:00,-8.299311637878418,3.7388248443603516,7.617251396179199,294.72705078125,15.18063735961914
2015-12-01 01:00:00+00:00,-9.02793025970459,3.7687902450561523,7.636884689331055,296.38427734375,14.723956108093262
2015-12-01 02:00:00+00:00,-9.255267143249512,3.7692975997924805,7.662528991699219,297.763916015625,14.22425651550293
2015-12-01 03:00:00+00:00,-9.084081649780273,3.7822465896606445,7.691152572631836,298.74755859375,14.001416206359863
2015-12-01 04:00:00+00:00,-8.491616249084473,3.7843122482299805,7.730769157409668,299.6318359375,13.751989364624023
2015-12-01 05:00:00+00:00,-8.567875862121582,3.7740650177001953,7.77264404296875,300.50390625,13.37418270111084
2015-12-01 06:00:00+00:00,-8.604593276977539,3.7076234817504883,7.814457893371582,301.583984375,12.64717960357666
2015-12-01 07:00:00+00:00,-8.171085357666016,3.601146697998047,7.838844299316406,302.36328125,11.9347562789917
2015-12-01 08:00:00+00:00,-7.5577239990234375,3.45281982421875,7.847254753112793,302.75927734375,11.383589744567871
2015-12-01 09:00:00+00:00,-6.656922340393066,3.29862117767334,7.829083442687988,302.72216796875,11.182638168334961
2015-12-01 10:00:00+00:00,-5.826444625854492,3.1170883178710938,7.817448616027832,302.466552734375,10.906380653381348
2015-12-01 11:00:00+00:00,-4.8127641677856445,2.957484245300293,7.7836408615112305,301.836669921875,10.982925415039062
2015-12-01 12:00:00+00:00,-3.6553163528442383,2.8093833923339844,7.738726615905762,301.00634765625,11.008790969848633
2015-12-01 13:00:00+00:00,-3.0698776245117188,2.6802148818969727,7.682367324829102,299.984130859375,10.451143264770508
2015-12-01 14:00:00+00:00,-2.5480270385742188,2.543890953063965,7.665892601013184,299.388916015625,9.00363540649414
2015-12-01 15:00:00+00:00,-1.1324291229248047,2.401884078979492,7.695747375488281,299.128662109375,7.820469856262207
2015-12-01 16:00:00+00:00,1.4950037002563477,2.2700815200805664,7.740077018737793,298.8681640625,7.059145927429199
2015-12-01 17:00:00+00:00,3.4794158935546875,2.158555030822754,7.759016036987305,298.218017578125,6.695550918579102
2015-12-01 18:00:00+00:00,4.095674514770508,2.0771093368530273,7.739946365356445,297.046630859375,5.832109451293945
2015-12-01 19:00:00+00:00,6.304767608642578,1.9081602096557617,7.564852714538574,296.35302734375,4.275108337402344
2015-12-01 20:00:00+00:00,7.076166152954102,1.8554954528808594,7.557049751281738,295.24462890625,2.605166435241699
2015-12-01 21:00:00+00:00,7.699399948120117,1.8060340881347656,7.512840270996094,293.829833984375,1.2130374908447266
2015-12-01 22:00:00+00:00,7.087636947631836,1.7471885681152344,7.532384872436523,293.4833984375,-0.015254925936460495
2015-12-01 23:00:00+00:00,7.331378936767578,1.7000274658203125,7.529549598693848,293.141845703125,-1.0252752304077148
2015-12-17 00:00:00+00:00,4.193662643432617,1.2385635375976562,5.555316925048828,177.2321319580078,5.179283142089844
2015-12-17 01:00:00+00:00,4.063895225524902,1.1820850372314453,5.454137802124023,181.6387176513672,7.778834342956543
2015-12-17 02:00:00+00:00,2.971071243286133,1.1510190963745117,5.300712585449219,188.0475616455078,9.463187217712402
2015-12-17 03:00:00+00:00,2.362306594848633,1.1373825073242188,5.143710136413574,195.5648651123047,10.0222749710083
2015-12-17 04:00:00+00:00,2.577838897705078,1.1344013214111328,5.018912315368652,202.8833770751953,10.238593101501465
2015-12-17 05:00:00+00:00,3.163576126098633,1.1270360946655273,4.965631484985352,208.20260620117188,9.439667701721191
2015-12-17 06:00:00+00:00,4.504964828491211,1.104172706604004,4.9913740158081055,210.75682067871094,8.205438613891602
2015-12-17 07:00:00+00:00,6.020402908325195,1.0918102264404297,4.994592666625977,212.66871643066406,8.163678169250488
2015-12-17 08:00:00+00:00,6.937460899353027,1.0984716415405273,4.950714111328125,214.42311096191406,8.04256820678711
2015-12-17 09:00:00+00:00,8.244091033935547,1.1201972961425781,4.886260032653809,215.49916076660156,7.627419471740723
2015-12-17 10:00:00+00:00,8.89879322052002,1.1338911056518555,4.857321739196777,215.94668579101562,6.832457542419434
2015-12-17 11:00:00+00:00,9.76498031616211,1.1555471420288086,4.825253486633301,215.70614624023438,6.039300918579102
2015-12-17 12:00:00+00:00,10.375813484191895,1.1821956634521484,4.800450325012207,215.08596801757812,6.122867584228516
2015-12-17 13:00:00+00:00,10.718437194824219,1.2443933486938477,4.7756805419921875,214.77301025390625,7.382391929626465
2015-12-17 14:00:00+00:00,10.038209915161133,1.3412609100341797,4.774308204650879,216.2755126953125,9.194794654846191
2015-12-17 15:00:00+00:00,8.773483276367188,1.4228992462158203,4.890395164489746,218.85716247558594,9.560508728027344
2015-12-17 16:00:00+00:00,9.096336364746094,1.4870948791503906,5.0470476150512695,220.85606384277344,10.32560920715332
2015-12-17 17:00:00+00:00,8.793068885803223,1.651453971862793,5.221773147583008,223.5565185546875,12.131059646606445
2015-12-17 18:00:00+00:00,7.929640769958496,1.8442964553833008,5.453403472900391,226.630859375,13.092554092407227
2015-12-17 19:00:00+00:00,7.375700950622559,1.9419469833374023,5.65513801574707,228.5839080810547,13.036768913269043
2015-12-17 20:00:00+00:00,7.340147972106934,2.044650077819824,5.86710262298584,229.6682586669922,12.803279876708984
2015-12-17 21:00:00+00:00,7.420434951782227,2.0996389389038086,6.024868011474609,230.12393188476562,12.23462963104248
2015-12-17 22:00:00+00:00,7.77121639251709,2.0870790481567383,6.151627540588379,229.7636260986328,10.961915969848633
2015-12-17 23:00:00+00:00,8.286348342895508,2.0776634216308594,6.20481014251709,229.29966735839844,10.956863403320312
2015-12-18 00:00:00+00:00,8.020087242126465,2.0654211044311523,6.21636962890625,229.0442657470703,11.195459365844727
2015-12-18 01:00:00+00:00,6.512409210205078,2.0387649536132812,6.213528633117676,229.399169921875,11.494969367980957
2015-12-18 02:00:00+00:00,5.370916366577148,1.995361328125,6.203713417053223,230.12184143066406,11.70112419128418
2015-12-18 03:00:00+00:00,4.597638130187988,1.9549331665039062,6.173249244689941,231.10995483398438,11.810519218444824
2015-12-18 04:00:00+00:00,4.198154449462891,1.9273262023925781,6.119664192199707,232.38885498046875,12.228127479553223
2015-12-18 05:00:00+00:00,4.239340782165527,1.9138984680175781,6.028504371643066,233.9928436279297,12.479379653930664
2015-12-18 06:00:00+00:00,4.382328987121582,1.910226821899414,5.955776214599609,235.50978088378906,12.444588661193848
2015-12-18 07:00:00+00:00,4.537874221801758,1.9172229766845703,5.910589218139648,236.89752197265625,12.810725212097168
2015-12-18 08:00:00+00:00,4.608318328857422,1.9461450576782227,5.87452507019043,238.41281127929688,13.20590877532959
2015-12-18 09:00:00+00:00,4.545417785644531,1.9271831512451172,5.785131454467773,239.83468627929688,13.268197059631348
2015-12-18 10:00:00+00:00,5.229031562805176,1.9516563415527344,5.79454231262207,240.65213012695312,12.608781814575195
2015-12-18 11:00:00+00:00,5.512706756591797,1.998347282409668,5.808286666870117,241.43064880371094,13.170079231262207
2015-12-18 12:00:00+00:00,5.386539459228516,2.08188533782959,5.831195831298828,242.59503173828125,13.824833869934082
2015-12-18 13:00:00+00:00,5.23935604095459,2.1425113677978516,5.885297775268555,243.48727416992188,13.535059928894043
2015-12-18 14:00:00+00:00,5.233768463134766,2.1557626724243164,5.946467399597168,244.240478515625,13.402385711669922
2015-12-18 15:00:00+00:00,5.655839920043945,2.1825313568115234,5.988428115844727,244.92971801757812,13.401671409606934
2015-12-18 16:00:00+00:00,6.464865684509277,2.1926212310791016,6.029950141906738,245.01046752929688,12.860756874084473
2015-12-18 17:00:00+00:00,7.302796363830566,2.214862823486328,6.0569353103637695,244.62486267089844,12.726634979248047
2015-12-18 18:00:00+00:00,7.898792266845703,2.263517379760742,6.07578182220459,244.11622619628906,13.111942291259766
2015-12-18 19:00:00+00:00,8.130210876464844,2.324674606323242,6.099897384643555,243.39669799804688,13.317289352416992
2015-12-18 20:00:00+00:00,8.801342010498047,2.373199462890625,6.132868766784668,242.33604431152344,12.969779014587402
2015-12-18 21:00:00+00:00,9.233887672424316,2.439504623413086,6.163408279418945,240.9793243408203,13.112040519714355
2015-12-18 22:00:00+00:00,10.081035614013672,2.5397214889526367,6.197968482971191,239.2349090576172,13.208572387695312
2015-12-18 23:00:00+00:00,9.692605018615723,2.611696243286133,6.276690483093262,238.802490234375,13.746088981628418
2015-12-19 00:00:00+00:00,9.348224639892578,2.6606645584106445,6.374573707580566,238.6085662841797,13.602235794067383
2015-12-19 01:00:00+00:00,8.734559059143066,2.695023536682129,6.470466613769531,238.64913940429688,13.796409606933594
2015-12-19 02:00:00+00:00,8.368692398071289,2.7037296295166016,6.558470726013184,238.78965759277344,13.054852485656738
2015-12-19 03:00:00+00:00,8.437793731689453,2.7006912231445312,6.626229286193848,238.8655242919922,13.291560173034668
2015-12-19 04:00:00+00:00,7.901982307434082,2.674649238586426,6.677645683288574,238.9719696044922,12.681754112243652
2015-12-19 05:00:00+00:00,7.632669448852539,2.6057605743408203,6.7251081466674805,239.13526916503906,12.097688674926758
2015-12-19 06:00:00+00:00,7.814117431640625,2.537883758544922,6.745491027832031,239.2270050048828,12.443563461303711
2015-12-19 07:00:00+00:00,7.444555282592773,2.4866456985473633,6.743127822875977,239.1420440673828,11.290275573730469
2015-12-19 08:00:00+00:00,8.325859069824219,2.4056901931762695,6.7715959548950195,238.913818359375,9.640768051147461
2015-12-19 09:00:00+00:00,9.541168212890625,2.360372543334961,6.7837066650390625,238.3826141357422,10.101136207580566
2015-12-19 10:00:00+00:00,9.35925579071045,2.2905149459838867,6.82047176361084,237.95652770996094,8.440118789672852
2015-12-19 11:00:00+00:00,11.005461692810059,2.2619190216064453,6.799361228942871,236.8084259033203,8.568987846374512
2015-12-19 12:00:00+00:00,12.130154609680176,2.2957763671875,6.717802047729492,234.7005615234375,9.462193489074707
2015-12-19 13:00:00+00:00,12.314181327819824,2.358428955078125,6.6501617431640625,232.5496368408203,9.729114532470703
2015-12-19 14:00:00+00:00,12.4597749710083,2.443425178527832,6.617193222045898,230.75210571289062,10.464613914489746
2015-12-19 15:00:00+00:00,12.402515411376953,2.468351364135742,6.545293807983398,229.90481567382812,10.472729682922363
2015-12-19 16:00:00+00:00,12.725030899047852,2.52377986907959,6.570965766906738,229.11703491210938,10.808568954467773
2015-12-19 17:00:00+00:00,12.751712799072266,2.617007255554199,6.619693756103516,228.4569854736328,11.13933277130127
2015-12-19 18:00:00+00:00,12.665940284729004,2.719468116760254,6.69615364074707,228.00033569335938,11.180033683776855
2015-12-19 19:00:00+00:00,12.79169750213623,2.8263015747070312,6.779262542724609,227.64755249023438,11.547036170959473
2015-12-19 20:00:00+00:00,12.866065979003906,2.910388946533203,6.859935760498047,227.27452087402344,11.4835205078125
2015-12-19 21:00:00+00:00,13.350476264953613,2.952357292175293,6.933152198791504,226.524169921875,10.6639986038208
2015-12-19 22:00:00+00:00,14.551974296569824,3.0133304595947266,6.98170280456543,224.9792022705078,10.462674140930176
2015-12-19 23:00:00+00:00,15.677953720092773,3.1554203033447266,7.023855209350586,223.20677185058594,10.911527633666992
2015-12-20 00:00:00+00:00,16.0709228515625,3.3572845458984375,7.086002349853516,222.05181884765625,11.91582202911377
2015-12-20 01:00:00+00:00,15.080538749694824,3.485348701477051,7.181631088256836,221.81491088867188,11.976099014282227
2015-12-20 02:00:00+00:00,14.893275260925293,3.496945381164551,7.271623611450195,221.40829467773438,11.112621307373047
2015-12-20 03:00:00+00:00,15.163203239440918,3.4782142639160156,7.325752258300781,220.99981689453125,11.282556533813477
2015-12-20 04:00:00+00:00,15.468889236450195,3.4094085693359375,7.353508949279785,220.28074645996094,9.2073974609375
2015-12-20 05:00:00+00:00,16.871414184570312,3.337557792663574,7.344738960266113,218.91334533691406,7.500864028930664
2015-12-20 06:00:00+00:00,17.6195068359375,3.321207046508789,7.2930803298950195,216.85586547851562,7.446691513061523
2015-12-20 07:00:00+00:00,17.864364624023438,3.356928825378418,7.233532905578613,214.73895263671875,7.812220573425293
2015-12-20 08:00:00+00:00,17.858642578125,3.4349164962768555,7.204278945922852,213.71629333496094,8.564779281616211
2015-12-20 09:00:00+00:00,17.0594482421875,3.528850555419922,7.248447418212891,214.31236267089844,9.880227088928223
2015-12-20 10:00:00+00:00,15.691926002502441,3.568873405456543,7.320566177368164,216.14727783203125,10.904043197631836
2015-12-20 11:00:00+00:00,14.037992477416992,3.593679428100586,7.393876075744629,218.6934814453125,12.4832181930542
2015-12-20 12:00:00+00:00,12.497715950012207,3.573439598083496,7.4483489990234375,221.60511779785156,13.614234924316406
2015-12-20 13:00:00+00:00,10.596837043762207,3.493319511413574,7.470865249633789,224.3459930419922,14.258581161499023
2015-12-20 14:00:00+00:00,9.136541366577148,3.348109245300293,7.450950622558594,226.47537231445312,14.069397926330566
2015-12-20 15:00:00+00:00,9.386669158935547,2.9194602966308594,7.073493003845215,227.54147338867188,12.839422225952148
2015-12-20 16:00:00+00:00,10.290005683898926,2.82236385345459,6.970589637756348,227.76722717285156,11.862385749816895
2015-12-20 17:00:00+00:00,11.60468578338623,2.8108816146850586,6.864859580993652,227.4870147705078,11.84487533569336
2015-12-20 18:00:00+00:00,12.036615371704102,2.879185676574707,6.798379898071289,227.39756774902344,12.630217552185059
2015-12-20 19:00:00+00:00,11.740750312805176,2.862201690673828,6.662464141845703,227.72923278808594,13.100260734558105
2015-12-20 20:00:00+00:00,11.822717666625977,2.9570789337158203,6.686152458190918,228.158447265625,13.021648406982422
2015-12-20 21:00:00+00:00,12.236531257629395,3.0350847244262695,6.741546630859375,228.6603546142578,12.690410614013672
2015-12-20 22:00:00+00:00,11.991695404052734,3.0432777404785156,6.811502456665039,228.69419860839844,12.059844970703125
2015-12-20 23:00:00+00:00,11.333306312561035,3.074294090270996,6.87452507019043,229.51687622070312,12.881750106811523
2015-12-21 00:00:00+00:00,10.426529884338379,3.168858528137207,6.941618919372559,231.3421630859375,14.224337577819824
2015-12-21 01:00:00+00:00,9.804008483886719,3.2672786712646484,7.015374183654785,233.43809509277344,14.516730308532715
2015-12-21 02:00:00+00:00,9.281932830810547,3.302464485168457,7.088994979858398,235.02064514160156,14.416099548339844
2015-12-21 03:00:00+00:00,8.930025100708008,3.2895917892456055,7.149301528930664,236.1820526123047,14.178461074829102
2015-12-21 04:00:00+00:00,9.066702842712402,3.2500343322753906,7.1849517822265625,236.7003631591797,13.456880569458008
2015-12-21 05:00:00+00:00,9.267395973205566,3.218320846557617,7.19966983795166,236.92745971679688,13.365915298461914
2015-12-21 06:00:00+00:00,9.221757888793945,3.1964025497436523,7.200455665588379,237.3384552001953,13.272695541381836
2015-12-21 07:00:00+00:00,8.820975303649902,3.1569061279296875,7.197806358337402,237.77725219726562,13.511983871459961
2015-12-21 08:00:00+00:00,8.406625747680664,3.1390933990478516,7.1781768798828125,238.32717895507812,13.545191764831543
2015-12-21 09:00:00+00:00,8.17215633392334,3.1201515197753906,7.152868270874023,238.7780303955078,13.455428123474121
2015-12-21 10:00:00+00:00,8.340144157409668,3.05869197845459,7.134246826171875,238.8174285888672,13.16700553894043
2015-12-21 11:00:00+00:00,8.974262237548828,3.044300079345703,7.089666366577148,238.56182861328125,13.236235618591309
2015-12-21 12:00:00+00:00,9.416627883911133,3.0397558212280273,7.046820640563965,237.88221740722656,12.394347190856934
2015-12-21 13:00:00+00:00,10.147318840026855,3.0006885528564453,7.0193586349487305,236.7203826904297,11.197708129882812
2015-12-21 14:00:00+00:00,10.996070861816406,2.996217727661133,6.996198654174805,235.25506591796875,10.608234405517578
2015-12-21 15:00:00+00:00,11.589347839355469,2.983091354370117,6.9862775802612305,233.7184600830078,9.976560592651367
2015-12-21 16:00:00+00:00,12.450518608093262,3.0151681900024414,6.967099189758301,231.8600311279297,10.122708320617676
2015-12-21 17:00:00+00:00,13.482612609863281,3.123692512512207,6.960823059082031,229.70802307128906,10.753966331481934
2015-12-21 18:00:00+00:00,13.809667587280273,3.178408622741699,6.993617057800293,227.76211547851562,10.487496376037598
2015-12-21 19:00:00+00:00,14.363814353942871,3.0833473205566406,7.085653305053711,225.90570068359375,4.740442276000977
2015-12-21 20:00:00+00:00,4.709704399108887,3.1893310546875,7.1558990478515625,231.10879516601562,19.192047119140625
2015-12-21 21:00:00+00:00,-3.9265146255493164,3.6475648880004883,7.134718894958496,244.72836303710938,23.54693603515625
2015-12-21 22:00:00+00:00,-6.211997032165527,4.060248374938965,7.228699684143066,255.24130249023438,22.350860595703125
2015-12-21 23:00:00+00:00,-3.6111440658569336,4.311484336853027,7.424494743347168,260.719970703125,19.872817993164062
2015-12-22 00:00:00+00:00,-2.5944719314575195,4.396854400634766,7.624147415161133,263.10009765625,20.08880615234375
2015-12-22 01:00:00+00:00,-2.1433563232421875,4.267181396484375,7.788557052612305,263.221435546875,17.661346435546875
2015-12-22 02:00:00+00:00,1.3819961547851562,4.014440536499023,7.8948516845703125,261.8955078125,16.446609497070312
2015-12-22 03:00:00+00:00,1.729649543762207,3.815354347229004,7.909847259521484,260.518798828125,15.012521743774414
2015-12-22 04:00:00+00:00,4.155036926269531,3.5182180404663086,7.9365997314453125,259.447998046875,12.899778366088867
2015-12-22 05:00:00+00:00,6.4666748046875,3.2990169525146484,7.892521858215332,257.8701171875,12.491395950317383
2015-12-22 06:00:00+00:00,7.90860652923584,3.1025142669677734,7.839472770690918,256.39501953125,10.272809028625488
