timestamp,Mean wave direction,Significant height of combined wind waves and swell,100 metre V wind component,Mean wave period,100 metre U wind component
2015-03-07 00:00:00+00:00,204.52247619628906,1.5837984085083008,14.270832061767578,4.401845932006836,9.963142395019531
2015-03-07 01:00:00+00:00,205.69149780273438,1.638265609741211,13.66640567779541,4.544343948364258,10.4210844039917
2015-03-07 02:00:00+00:00,206.95375061035156,1.616119384765625,13.130139350891113,4.580568313598633,10.438474655151367
2015-03-07 03:00:00+00:00,207.8551483154297,1.6281166076660156,13.877825736999512,4.6166791915893555,10.225687026977539
2015-03-07 04:00:00+00:00,208.98423767089844,1.6296768188476562,12.772497177124023,4.634311676025391,10.457829475402832
2015-03-07 05:00:00+00:00,210.6322479248047,1.553964614868164,10.835116386413574,4.625828742980957,10.727155685424805
2015-03-07 06:00:00+00:00,211.47662353515625,1.4694128036499023,10.869019508361816,4.576725006103516,10.358877182006836
2015-03-07 07:00:00+00:00,212.20059204101562,1.4245882034301758,11.867589950561523,4.510369300842285,10.043380737304688
2015-03-07 08:00:00+00:00,213.17123413085938,1.3842344284057617,11.491439819335938,4.454646110534668,10.536151885986328
2015-03-07 09:00:00+00:00,213.97171020507812,1.3220796585083008,10.510984420776367,4.409420013427734,10.540441513061523
2015-03-07 10:00:00+00:00,212.55386352539062,1.2601966857910156,11.218995094299316,4.352170944213867,8.885154724121094
2015-03-07 11:00:00+00:00,212.20953369140625,1.2608165740966797,11.128174781799316,4.300501823425293,9.30109977722168
2015-03-07 12:00:00+00:00,213.2355194091797,1.2541027069091797,10.346942901611328,4.275313377380371,9.815526962280273
2015-03-07 13:00:00+00:00,213.81112670898438,1.206528663635254,10.117341995239258,4.256453514099121,9.297457695007324
2015-03-07 14:00:00+00:00,213.6283721923828,1.1558303833007812,10.327425956726074,4.222957611083984,8.899412155151367
2015-03-07 15:00:00+00:00,213.2364044189453,1.1150283813476562,10.669955253601074,4.177313804626465,8.815671920776367
2015-03-07 16:00:00+00:00,212.51870727539062,1.0890426635742188,11.14578914642334,4.123885154724121,9.346490859985352
2015-03-07 17:00:00+00:00,212.6910400390625,1.1155900955200195,11.367100715637207,4.083946228027344,10.072063446044922
2015-03-07 18:00:00+00:00,213.63284301757812,1.1564912796020508,11.354799270629883,4.08217716217041,10.57812786102295
2015-03-07 19:00:00+00:00,214.8706817626953,1.1968202590942383,11.322552680969238,4.105822563171387,10.911309242248535
2015-03-07 20:00:00+00:00,216.3340301513672,1.2219457626342773,11.129413604736328,4.129275321960449,11.321791648864746
2015-03-07 21:00:00+00:00,218.11451721191406,1.2483978271484375,10.713953971862793,4.159930229187012,11.628172874450684
2015-03-07 22:00:00+00:00,219.12240600585938,1.2396259307861328,10.166646957397461,4.180253982543945,11.337873458862305
2015-03-07 23:00:00+00:00,220.03961181640625,1.2343330383300781,10.103849411010742,4.182417869567871,11.198444366455078
2015-03-08 00:00:00+00:00,220.0375518798828,1.2241458892822266,10.19056510925293,4.180229187011719,10.604040145874023
2015-03-08 01:00:00+00:00,219.13827514648438,1.1923656463623047,10.23625373840332,4.169489860534668,9.80420207977295
2015-03-08 02:00:00+00:00,217.97645568847656,1.0480899810791016,10.159562110900879,3.9563722610473633,9.357937812805176
2015-03-08 03:00:00+00:00,216.66639709472656,1.060929298400879,10.05737590789795,3.9550933837890625,9.092453002929688
2015-03-08 04:00:00+00:00,215.55889892578125,1.0772924423217773,10.047981262207031,3.9692583084106445,8.825071334838867
2015-03-08 05:00:00+00:00,215.24237060546875,1.1013736724853516,10.110763549804688,3.9929466247558594,9.064218521118164
2015-03-08 06:00:00+00:00,215.8640899658203,1.1048765182495117,9.69740104675293,3.9906835556030273,9.535390853881836
2015-03-08 07:00:00+00:00,216.9267120361328,1.0908222198486328,9.028180122375488,4.020261764526367,9.382527351379395
2015-03-08 08:00:00+00:00,217.2758331298828,1.0210981369018555,8.773377418518066,4.025074005126953,8.920424461364746
2015-03-08 09:00:00+00:00,216.93992614746094,0.9372432231903076,8.475275039672852,3.986405372619629,8.718770027160645
2015-03-08 10:00:00+00:00,216.59268188476562,0.8629432320594788,7.281298637390137,3.9192190170288086,8.631706237792969
2015-03-08 11:00:00+00:00,218.3124237060547,0.8082852959632874,5.859046936035156,3.8373937606811523,9.22166919708252
2015-03-08 12:00:00+00:00,220.45828247070312,0.7418253421783447,4.386656761169434,3.771656036376953,9.794783592224121
2015-03-08 13:00:00+00:00,222.63250732421875,0.6773270964622498,3.268648147583008,3.707890510559082,9.771838188171387
2015-03-08 14:00:00+00:00,226.7492218017578,0.6247163414955139,1.1750917434692383,3.620852470397949,10.00955867767334
2015-03-08 15:00:00+00:00,233.03993225097656,0.5878405570983887,-0.41219812631607056,3.512205123901367,9.851082801818848
2015-03-08 16:00:00+00:00,239.6484375,0.5624573230743408,-0.9977946877479553,3.4116830825805664,9.930854797363281
2015-03-08 17:00:00+00:00,244.68893432617188,0.5351167321205139,-1.0153179168701172,3.3399696350097656,9.670501708984375
