timestamp,Mean wave direction,Significant height of combined wind waves and swell,100 metre V wind component,Mean wave period,100 metre U wind component
2015-01-04 00:00:00+00:00,340.833984375,1.2089214324951172,-3.667989730834961,5.790519714355469,7.80825138092041
2015-01-04 01:00:00+00:00,342.657958984375,1.2061147689819336,-3.3592777252197266,6.035061836242676,7.301180839538574
2015-01-04 02:00:00+00:00,343.947021484375,1.2047147750854492,-3.7238550186157227,6.205294609069824,7.039349555969238
2015-01-04 03:00:00+00:00,345.01953125,1.1923942565917969,-3.147106170654297,6.3437700271606445,7.049356460571289
2015-01-04 04:00:00+00:00,345.794677734375,1.1738901138305664,-3.147191047668457,6.441600799560547,7.0919342041015625
2015-01-04 05:00:00+00:00,346.2265625,1.1539192199707031,-3.218682289123535,6.4858551025390625,6.780323028564453
2015-01-04 06:00:00+00:00,346.838623046875,1.1808404922485352,-2.9806556701660156,6.685006141662598,6.205315589904785
2015-01-04 07:00:00+00:00,347.8193359375,1.125535011291504,-2.401090621948242,6.677732467651367,5.934079170227051
2015-01-04 08:00:00+00:00,348.4970703125,1.075587272644043,-1.754608154296875,6.646020889282227,6.2971038818359375
2015-01-04 09:00:00+00:00,349.05224609375,1.043405532836914,-1.209904670715332,6.6383771896362305,6.108171463012695
2015-01-04 10:00:00+00:00,349.79931640625,0.9987749457359314,-0.23045134544372559,6.671159744262695,5.7977800369262695
2015-01-04 11:00:00+00:00,350.422119140625,0.9602631330490112,0.4566761255264282,6.64766788482666,5.889829635620117
2015-01-04 12:00:00+00:00,351.14794921875,0.9239913821220398,0.7784543633460999,6.64093017578125,5.316780090332031
2015-01-04 13:00:00+00:00,351.422607421875,0.8948240280151367,2.10770320892334,6.596954345703125,5.277504920959473
2015-01-04 14:00:00+00:00,351.720458984375,0.8716959953308105,3.305666923522949,6.554142951965332,5.186420440673828
2015-01-04 15:00:00+00:00,351.732666015625,0.8490926027297974,4.522102355957031,6.496316909790039,4.983542442321777
2015-01-04 16:00:00+00:00,349.802978515625,0.8414058685302734,5.7188615798950195,6.321098327636719,5.363076210021973
2015-01-04 17:00:00+00:00,342.8525390625,0.8577383160591125,6.050722122192383,5.999497413635254,6.282695770263672
2015-01-04 18:00:00+00:00,328.23046875,0.8930339813232422,5.557577133178711,5.663843154907227,6.8067827224731445
2015-01-04 19:00:00+00:00,314.264892578125,0.9095358848571777,5.223091125488281,5.51350212097168,6.571268081665039
2015-01-04 20:00:00+00:00,305.83642578125,0.9106366634368896,5.456755638122559,5.527987480163574,6.436043739318848
2015-01-04 21:00:00+00:00,294.897705078125,0.9224638342857361,5.845580101013184,5.498724937438965,6.864904403686523
2015-01-04 22:00:00+00:00,276.75048828125,0.9625544548034668,6.3932647705078125,5.373242378234863,7.184551239013672
2015-01-04 23:00:00+00:00,264.86083984375,1.0118637084960938,6.4878740310668945,5.2797956466674805,7.852818489074707
2015-01-05 00:00:00+00:00,259.056640625,1.048283576965332,6.449847221374512,5.269622802734375,7.687237739562988
2015-01-05 01:00:00+00:00,258.261474609375,1.0445289611816406,6.734228134155273,5.386940002441406,7.073343276977539
2015-01-05 02:00:00+00:00,257.400146484375,1.0288734436035156,7.114728927612305,5.493620872497559,6.769772529602051
2015-01-05 03:00:00+00:00,257.015380859375,1.0111885070800781,7.116985321044922,5.5971269607543945,6.536452293395996
2015-01-05 04:00:00+00:00,257.896240234375,0.9907968640327454,6.830595970153809,5.723363876342773,6.4430341720581055
2015-01-05 05:00:00+00:00,258.423583984375,0.9889859557151794,6.675658226013184,5.859374046325684,6.463260650634766
2015-01-05 06:00:00+00:00,261.7490234375,0.971182107925415,6.726381301879883,6.043702125549316,6.413152694702148
2015-01-05 07:00:00+00:00,264.190673828125,0.9596486687660217,6.718936920166016,6.171928405761719,6.195339202880859
2015-01-05 08:00:00+00:00,267.898193359375,0.9473921060562134,6.70870304107666,6.303532600402832,6.487401008605957
2015-01-05 09:00:00+00:00,273.65576171875,0.9331863522529602,6.508998870849609,6.448468208312988,6.584068298339844
2015-01-05 10:00:00+00:00,291.603515625,0.888309121131897,5.967998504638672,6.823583602905273,5.541318893432617
2015-01-05 11:00:00+00:00,302.84619140625,0.8642263412475586,5.95533561706543,6.998940467834473,5.913755416870117
2015-01-05 12:00:00+00:00,302.371826171875,0.8522670269012451,5.2273054122924805,6.993476867675781,5.946297645568848
2015-01-05 13:00:00+00:00,311.39013671875,0.8266570568084717,4.957174301147461,7.168984413146973,5.848282814025879
2015-01-05 14:00:00+00:00,320.150390625,0.7979642152786255,5.070874214172363,7.347368240356445,5.710700988769531
2015-01-05 15:00:00+00:00,328.682373046875,0.768586277961731,5.217137336730957,7.526673316955566,5.497015953063965
2015-01-05 16:00:00+00:00,334.622802734375,0.7441376447677612,5.420823097229004,7.657212257385254,5.336892127990723
2015-01-05 17:00:00+00:00,338.495361328125,0.7241864800453186,5.909528732299805,7.736612319946289,5.382754325866699
2015-01-05 18:00:00+00:00,340.376953125,0.7098628282546997,6.082505226135254,7.743215560913086,5.10714054107666
2015-01-05 19:00:00+00:00,339.285888671875,0.7028661370277405,6.463428497314453,7.618736267089844,5.119185447692871
2015-01-05 20:00:00+00:00,336.55419921875,0.6992115378379822,6.53643798828125,7.443605422973633,5.180943489074707
2015-01-05 21:00:00+00:00,333.715576171875,0.6945562958717346,6.990828514099121,7.272778511047363,4.98326301574707
2015-01-05 22:00:00+00:00,320.243896484375,0.6998639106750488,8.039013862609863,6.9197187423706055,3.942498207092285
2015-01-05 23:00:00+00:00,271.83740234375,0.719303548336029,8.840473175048828,6.422781944274902,3.709880828857422
2015-01-20 00:00:00+00:00,3.1756153106689453,0.8864126801490784,2.3883934020996094,9.776090621948242,2.8898401260375977
2015-01-20 01:00:00+00:00,3.4856767654418945,0.8707274198532104,2.6591758728027344,9.746977806091309,3.08925724029541
2015-01-20 02:00:00+00:00,3.8035688400268555,0.8551164865493774,2.6104135513305664,9.723610877990723,3.0335569381713867
2015-01-20 03:00:00+00:00,4.111811637878418,0.8396653532981873,2.715198516845703,9.695720672607422,3.098137855529785
2015-01-20 04:00:00+00:00,4.301799774169922,0.8249401450157166,2.919576644897461,9.643123626708984,3.228207588195801
2015-01-20 05:00:00+00:00,4.375269889831543,0.7828184962272644,3.0143918991088867,9.44228744506836,3.3785171508789062
2015-01-20 06:00:00+00:00,4.363276481628418,0.8238100409507751,3.099156379699707,9.493038177490234,3.4547643661499023
2015-01-20 07:00:00+00:00,4.661411285400391,0.8131798505783081,3.0699310302734375,9.588788986206055,3.153379440307617
2015-01-20 08:00:00+00:00,4.836300849914551,0.7899942398071289,2.9016571044921875,9.472926139831543,2.716214179992676
2015-01-20 09:00:00+00:00,5.04379940032959,0.765855610370636,2.8949384689331055,9.337966918945312,2.1758298873901367
2015-01-20 10:00:00+00:00,5.582816123962402,0.7404134273529053,3.23944091796875,9.210349082946777,1.2025489807128906
2015-01-20 11:00:00+00:00,6.065694808959961,0.7534881234169006,3.929597854614258,9.029806137084961,0.8984816074371338
2015-01-20 12:00:00+00:00,6.631426811218262,0.7451092004776001,4.7656660079956055,8.873664855957031,0.8425520062446594
2015-01-20 13:00:00+00:00,6.984321594238281,0.7352630496025085,5.3848066329956055,8.55390453338623,0.9883814454078674
2015-01-20 14:00:00+00:00,7.495190620422363,0.7248522043228149,5.335737228393555,8.258310317993164,0.8626073598861694
2015-01-20 15:00:00+00:00,8.359832763671875,0.7119095325469971,5.229546546936035,8.043009757995605,0.3101081848144531
2015-01-20 16:00:00+00:00,9.544858932495117,0.6966553926467896,5.270909309387207,7.874777793884277,-0.3035702109336853
2015-01-20 17:00:00+00:00,11.214935302734375,0.6825307607650757,5.441105842590332,7.6756486892700195,-0.7218216061592102
2015-01-20 18:00:00+00:00,14.43225383758545,0.6762065887451172,5.848161697387695,7.3652191162109375,-1.7952690124511719
2015-01-20 19:00:00+00:00,20.698394775390625,0.6397128701210022,6.499340057373047,6.643951416015625,-2.9215526580810547
2015-01-20 20:00:00+00:00,38.15864562988281,0.690390944480896,7.29453182220459,6.006064414978027,-3.2038402557373047
2015-01-20 21:00:00+00:00,80.80899047851562,0.7642710208892822,7.746033668518066,5.425040245056152,-2.882925033569336
2015-01-20 22:00:00+00:00,111.38272094726562,0.8296491503715515,8.26417064666748,5.101208686828613,-2.5797109603881836
2015-01-20 23:00:00+00:00,121.40350341796875,0.8688841462135315,8.238314628601074,4.969168663024902,-2.2145252227783203
2015-01-21 00:00:00+00:00,125.32127380371094,0.883715033531189,8.233180046081543,4.92603874206543,-2.43137264251709
2015-01-21 01:00:00+00:00,128.46087646484375,0.8964481353759766,8.702292442321777,4.8704938888549805,-2.5628490447998047
2015-01-21 02:00:00+00:00,132.59994506835938,0.9303266406059265,8.894187927246094,4.763855934143066,-3.193744659423828
2015-01-21 03:00:00+00:00,136.2649688720703,0.9767690896987915,9.05112361907959,4.66094970703125,-3.783270835876465
2015-01-21 04:00:00+00:00,138.47451782226562,1.0219364166259766,9.090775489807129,4.608591079711914,-3.675142288208008
2015-01-21 05:00:00+00:00,139.23855590820312,1.0573968887329102,8.999462127685547,4.597084045410156,-4.291899681091309
2015-01-21 06:00:00+00:00,139.5091094970703,1.0934171676635742,8.678215026855469,4.589743614196777,-5.19235897064209
2015-01-21 07:00:00+00:00,139.17507934570312,1.1291217803955078,8.456978797912598,4.595320701599121,-5.535155296325684
2015-01-21 08:00:00+00:00,138.28115844726562,1.1478805541992188,8.528639793395996,4.611756324768066,-6.292567253112793
2015-01-21 09:00:00+00:00,137.2579345703125,1.1514902114868164,8.738298416137695,4.621874809265137,-6.313383102416992
2015-01-21 10:00:00+00:00,136.8565673828125,1.1755189895629883,8.532940864562988,4.600167274475098,-6.039015769958496
2015-01-21 11:00:00+00:00,136.47048950195312,1.162043571472168,7.828307151794434,4.616822242736816,-5.423098564147949
2015-01-21 12:00:00+00:00,136.15576171875,1.1711292266845703,7.61838436126709,4.697366714477539,-5.091426849365234
2015-01-21 13:00:00+00:00,135.5480499267578,1.1083354949951172,7.089537620544434,4.710234642028809,-4.319811820983887
2015-01-21 14:00:00+00:00,134.1644287109375,1.0325183868408203,6.2107343673706055,4.757018089294434,-3.882756233215332
2015-01-21 15:00:00+00:00,132.4337158203125,0.9633561968803406,5.299203872680664,4.796977996826172,-3.806920051574707
2015-01-21 16:00:00+00:00,130.6508026123047,0.9081119894981384,4.92905330657959,4.814820289611816,-3.9295454025268555
2015-01-21 17:00:00+00:00,128.96434020996094,0.8690097332000732,4.869562149047852,4.803256988525391,-4.145760536193848
2015-01-21 18:00:00+00:00,127.34686279296875,0.8427519798278809,4.695538520812988,4.769139289855957,-4.171932220458984
2015-01-21 19:00:00+00:00,125.72447204589844,0.8219547867774963,4.438133239746094,4.726310729980469,-4.245968818664551
2015-01-21 20:00:00+00:00,124.0660400390625,0.8062062859535217,4.373149871826172,4.673368453979492,-4.490472793579102
2015-01-21 21:00:00+00:00,122.40029907226562,0.7941494584083557,4.286959648132324,4.6146345138549805,-4.553948402404785
2015-01-21 22:00:00+00:00,120.71298217773438,0.7733913660049438,3.8144445419311523,4.585135459899902,-4.053732872009277
2015-01-21 23:00:00+00:00,118.92398071289062,0.7497014999389648,3.6172990798950195,4.5602312088012695,-4.255044937133789
2015-01-22 00:00:00+00:00,117.12370300292969,0.7247246503829956,3.4681320190429688,4.536831855773926,-4.381837844848633
2015-01-22 01:00:00+00:00,115.22624206542969,0.697890043258667,2.936947822570801,4.523954391479492,-4.161653518676758
2015-01-22 02:00:00+00:00,113.22306823730469,0.6717595458030701,2.1582956314086914,4.518571853637695,-4.3221435546875
2015-01-22 03:00:00+00:00,111.11268615722656,0.6490143537521362,1.5910625457763672,4.508710861206055,-4.501924514770508
2015-01-22 04:00:00+00:00,108.9556884765625,0.6303743720054626,1.3711462020874023,4.491385459899902,-4.465960502624512
2015-01-22 05:00:00+00:00,106.85360717773438,0.616073489189148,1.4041223526000977,4.466427803039551,-4.10224723815918
2015-01-22 06:00:00+00:00,104.91107177734375,0.6030083298683167,1.3268423080444336,4.451285362243652,-3.621199607849121
2015-01-22 07:00:00+00:00,103.07386779785156,0.5894843935966492,0.9189525842666626,4.454329490661621,-3.1206674575805664
2015-01-22 08:00:00+00:00,101.28144836425781,0.5765076875686646,0.5269554853439331,4.468142509460449,-3.3460311889648438
2015-01-22 09:00:00+00:00,99.55610656738281,0.5663661956787109,0.5265260934829712,4.478789329528809,-3.9878902435302734
2015-01-22 10:00:00+00:00,98.27006530761719,0.5591303706169128,1.5664119720458984,4.4678802490234375,-3.749755859375
2015-01-22 11:00:00+00:00,96.98788452148438,0.5530562400817871,1.7732563018798828,4.471661567687988,-3.1028623580932617
2015-01-22 12:00:00+00:00,95.76416015625,0.547156810760498,1.8758573532104492,4.483672142028809,-2.4324827194213867
2015-01-22 13:00:00+00:00,94.84413146972656,0.5433617830276489,2.370408058166504,4.4871625900268555,-2.6365413665771484
2015-01-22 14:00:00+00:00,93.83518981933594,0.5398458242416382,2.2550582885742188,4.497614860534668,-1.7112503051757812
2015-01-22 15:00:00+00:00,92.49223327636719,0.5340107083320618,1.8580703735351562,4.537899017333984,-0.9812796711921692
2015-01-22 16:00:00+00:00,91.20223999023438,0.5290952324867249,1.7689714431762695,4.5756683349609375,-1.252899169921875
2015-01-22 17:00:00+00:00,90.11274719238281,0.5253702998161316,1.889948844909668,4.607028961181641,-1.0062360763549805
2015-01-22 18:00:00+00:00,89.2008056640625,0.522446870803833,2.4263906478881836,4.632791519165039,-0.901942789554596
2015-01-22 19:00:00+00:00,88.63900756835938,0.5213623642921448,3.2514400482177734,4.639830589294434,-0.6835417151451111
2015-01-22 20:00:00+00:00,89.02374267578125,0.5250015258789062,4.073437690734863,4.586631774902344,-0.4671493172645569
2015-01-22 21:00:00+00:00,88.91989135742188,0.5246285200119019,4.330604553222656,4.5718183517456055,0.4869615435600281
2015-01-22 22:00:00+00:00,90.76344299316406,0.529842734336853,4.169548034667969,4.510797500610352,2.511892318725586
2015-01-22 23:00:00+00:00,91.93345642089844,0.5323809385299683,4.2244415283203125,4.463779449462891,3.0400285720825195
2015-01-23 00:00:00+00:00,95.93182373046875,0.5418636202812195,4.743412017822266,4.366260528564453,3.3913869857788086
2015-01-23 01:00:00+00:00,103.52095031738281,0.5582805871963501,4.829278945922852,4.2436065673828125,4.362306594848633
2015-01-23 02:00:00+00:00,115.47830200195312,0.5729550123214722,4.420567512512207,4.150498390197754,5.049382209777832
2015-01-23 03:00:00+00:00,127.98774719238281,0.5786256194114685,4.477431297302246,4.108489990234375,4.816429138183594
2015-01-23 04:00:00+00:00,139.38340759277344,0.5889710783958435,5.238781929016113,4.021243095397949,4.571557998657227
2015-01-23 05:00:00+00:00,149.719482421875,0.6221258044242859,6.319497108459473,3.927255630493164,4.108138084411621
2015-01-23 06:00:00+00:00,156.31353759765625,0.6309088468551636,7.232529640197754,3.76922607421875,3.947256088256836
2015-01-23 07:00:00+00:00,165.55825805664062,0.6845906376838684,8.01073932647705,3.6754417419433594,4.122037887573242
2015-01-23 08:00:00+00:00,175.93997192382812,0.7556490898132324,8.9139404296875,3.6190385818481445,4.083195686340332
2015-01-23 09:00:00+00:00,184.39215087890625,0.8471825122833252,9.919045448303223,3.616769790649414,4.050121307373047
2015-01-23 10:00:00+00:00,191.38433837890625,0.9942916631698608,11.321967124938965,3.6695518493652344,4.867284774780273
2015-01-23 11:00:00+00:00,194.4856414794922,1.1286497116088867,11.354784965515137,3.8050613403320312,5.355367660522461
2015-01-23 12:00:00+00:00,196.6361846923828,1.207432746887207,11.197848320007324,3.9524669647216797,5.568507194519043
2015-01-23 13:00:00+00:00,196.9281768798828,1.2626581192016602,11.556548118591309,4.0613861083984375,5.431192398071289
2015-01-23 14:00:00+00:00,195.84083557128906,1.3234062194824219,12.126776695251465,4.160648345947266,5.293194770812988
2015-01-23 15:00:00+00:00,195.18484497070312,1.3769969940185547,12.36114501953125,4.251769065856934,5.892812728881836
2015-01-23 16:00:00+00:00,195.8135986328125,1.4046401977539062,12.529559135437012,4.327813148498535,6.2302398681640625
2015-01-23 17:00:00+00:00,196.81065368652344,1.4196786880493164,12.840502738952637,4.375459671020508,6.516461372375488
2015-01-23 18:00:00+00:00,197.01312255859375,1.4283552169799805,13.022929191589355,4.408102035522461,6.582618713378906
2015-01-23 19:00:00+00:00,197.00875854492188,1.4959039688110352,13.301331520080566,4.513657569885254,6.942145347595215
2015-01-23 20:00:00+00:00,197.14671325683594,1.4754276275634766,13.117071151733398,4.521081924438477,7.321308135986328
2015-01-23 21:00:00+00:00,197.62896728515625,1.4397773742675781,12.609434127807617,4.521927833557129,7.941317558288574
2015-01-23 22:00:00+00:00,200.49163818359375,1.390756607055664,10.404230117797852,4.500248908996582,9.496198654174805
2015-01-23 23:00:00+00:00,205.92955017089844,1.2833890914916992,4.870819091796875,4.448267936706543,12.288585662841797
2015-01-24 00:00:00+00:00,213.75343322753906,1.1493473052978516,-2.061075210571289,4.3579864501953125,12.349793434143066
