timestamp,Mean wave direction,Significant height of combined wind waves and swell,100 metre V wind component,Mean wave period,100 metre U wind component
2014-11-12 00:00:00+00:00,119.02261352539062,1.4814348220825195,10.12685775756836,5.6618452072143555,-8.28923511505127
2014-11-12 01:00:00+00:00,119.11222839355469,1.5290889739990234,10.473405838012695,5.692646026611328,-7.794134140014648
2014-11-12 02:00:00+00:00,119.00529479980469,1.5107107162475586,10.453969955444336,5.655922889709473,-7.361977577209473
2014-11-12 03:00:00+00:00,118.17320251464844,1.478933334350586,10.082771301269531,5.64723014831543,-7.565893173217773
2014-11-12 04:00:00+00:00,117.62934875488281,1.451399803161621,10.316787719726562,5.6217145919799805,-7.27925968170166
2014-11-12 05:00:00+00:00,118.02369689941406,1.4298686981201172,10.822004318237305,5.5795135498046875,-6.627242088317871
2014-11-12 06:00:00+00:00,118.55809020996094,1.4041194915771484,11.027626037597656,5.544162750244141,-6.17996883392334
2014-11-12 07:00:00+00:00,118.94371032714844,1.376962661743164,11.007030487060547,5.512115478515625,-6.132877349853516
2014-11-12 08:00:00+00:00,119.77699279785156,1.3631954193115234,10.92419147491455,5.4628496170043945,-5.917819976806641
2014-11-12 09:00:00+00:00,121.49850463867188,1.3660364151000977,11.383683204650879,5.397380828857422,-5.457132339477539
2014-11-12 10:00:00+00:00,123.78053283691406,1.3861398696899414,11.46094036102295,5.327747344970703,-5.034255027770996
2014-11-12 11:00:00+00:00,125.9149169921875,1.4026460647583008,11.514307022094727,5.281802177429199,-4.609543800354004
2014-11-12 12:00:00+00:00,128.484375,1.4088354110717773,11.562225341796875,5.242549896240234,-4.021742820739746
2014-11-12 13:00:00+00:00,130.27810668945312,1.3910160064697266,12.257551193237305,5.236161231994629,-2.7781524658203125
2014-11-12 14:00:00+00:00,131.46604919433594,1.3593549728393555,11.933201789855957,5.250300407409668,-0.8177297115325928
2014-11-12 15:00:00+00:00,132.302978515625,1.3116521835327148,10.734325408935547,5.278985023498535,0.9054234623908997
2014-11-12 16:00:00+00:00,131.55172729492188,1.243271827697754,10.348072052001953,5.349722862243652,2.130849838256836
2014-11-12 17:00:00+00:00,129.98907470703125,1.1700897216796875,9.64590072631836,5.419252395629883,3.0492162704467773
2014-11-12 18:00:00+00:00,129.2498016357422,1.1105670928955078,9.47154426574707,5.435564041137695,2.180879592895508
2014-11-12 19:00:00+00:00,129.78436279296875,1.066659927368164,10.023477554321289,5.392459869384766,1.336766242980957
2014-11-12 20:00:00+00:00,131.15687561035156,1.034409523010254,10.319494247436523,5.307451248168945,0.35384148359298706
2014-11-12 21:00:00+00:00,132.8735809326172,1.0135164260864258,10.454290390014648,5.191327095031738,-0.7692252397537231
2014-11-12 22:00:00+00:00,136.45794677734375,1.024496078491211,11.017842292785645,4.996971130371094,-2.1832332611083984
2014-11-12 23:00:00+00:00,138.7861328125,1.0406675338745117,11.075254440307617,4.851844787597656,-2.590129852294922
2014-11-13 00:00:00+00:00,140.24098205566406,1.0497665405273438,11.146017074584961,4.770290374755859,-2.089946746826172
2014-11-13 01:00:00+00:00,141.12071228027344,1.046006202697754,11.091818809509277,4.744953155517578,-1.268671989440918
2014-11-13 02:00:00+00:00,141.5485076904297,1.076643943786621,10.820140838623047,4.830111503601074,-1.2044429779052734
2014-11-13 03:00:00+00:00,141.201171875,1.0491209030151367,10.552804946899414,4.833287239074707,-1.2039995193481445
2014-11-13 04:00:00+00:00,140.16976928710938,1.0155210494995117,10.00928020477295,4.857805252075195,-1.3529415130615234
2014-11-13 05:00:00+00:00,138.0316925048828,0.9750630259513855,9.433524131774902,4.89659309387207,-2.055121421813965
2014-11-13 06:00:00+00:00,136.04006958007812,0.9501996636390686,9.406322479248047,4.883617401123047,-3.2992982864379883
2014-11-13 07:00:00+00:00,135.07208251953125,0.9492028951644897,9.879395484924316,4.819448471069336,-3.676877021789551
2014-11-13 08:00:00+00:00,135.30345153808594,0.9775606393814087,10.300589561462402,4.7194929122924805,-4.060657501220703
2014-11-13 09:00:00+00:00,136.6999053955078,1.0436973571777344,10.815792083740234,4.597142219543457,-5.160429954528809
2014-11-13 10:00:00+00:00,137.0388946533203,1.1135292053222656,10.649482727050781,4.543461799621582,-6.333889007568359
2014-11-13 11:00:00+00:00,137.56845092773438,1.2025413513183594,11.656750679016113,4.527525901794434,-6.866286277770996
2014-11-13 12:00:00+00:00,137.5355682373047,1.2969722747802734,11.674717903137207,4.563183784484863,-7.635589599609375
2014-11-13 13:00:00+00:00,136.75636291503906,1.3927831649780273,11.882142066955566,4.634453773498535,-8.21696662902832
