timestamp,Significant height of combined wind waves and swell,2 metre dewpoint temperature,Mean wave direction,10 metre V wind component,Total precipitation,10 metre U wind component,2 metre temperature,Mean wave period
2015-02-04 00:00:00+00:00,1.0428056716918945,274.96630859375,19.548614501953125,-5.839888572692871,,-1.0057153701782227,276.2294921875,5.926858901977539
2015-02-04 01:00:00+00:00,1.075887680053711,274.468017578125,18.290740966796875,-6.192026138305664,,-0.3984994888305664,276.55712890625,5.874361991882324
2015-02-04 02:00:00+00:00,1.1236820220947266,273.98876953125,16.37750244140625,-6.450889587402344,,0.28795939683914185,276.979248046875,5.844813346862793
2015-02-04 03:00:00+00:00,1.1938743591308594,273.635009765625,13.599347114562988,-7.003437042236328,,0.965735137462616,277.017333984375,5.805091857910156
2015-02-04 04:00:00+00:00,1.2825336456298828,273.552734375,9.954917907714844,-7.817131996154785,,1.6484003067016602,276.53515625,5.770628929138184
2015-02-04 05:00:00+00:00,1.3749113082885742,274.06884765625,6.214047431945801,-7.969147682189941,,2.3194961547851562,276.437255859375,5.768043518066406
2015-02-04 06:00:00+00:00,1.4396352767944336,274.6083984375,3.6067638397216797,-7.841264724731445,0.0003144752699881792,3.0449018478393555,276.33837890625,5.839190483093262
2015-02-04 07:00:00+00:00,1.4855670928955078,274.792236328125,1.7716760635375977,-7.9108991622924805,,3.469967842102051,276.314697265625,5.9138288497924805
2015-02-04 08:00:00+00:00,1.5164203643798828,274.89306640625,0.7424384951591492,-8.106027603149414,,3.371095657348633,276.366455078125,5.96762752532959
2015-02-04 09:00:00+00:00,1.5079765319824219,275.105224609375,0.22846484184265137,-8.453534126281738,,2.9676027297973633,276.518310546875,5.921543121337891
2015-02-04 10:00:00+00:00,1.5053510665893555,275.33349609375,0.9999716281890869,-8.143509864807129,,2.171762466430664,276.689697265625,6.007798194885254
2015-02-04 11:00:00+00:00,1.484553337097168,275.517333984375,1.9629182815551758,-8.149117469787598,,1.5443105697631836,276.95068359375,6.049391746520996
2015-02-04 12:00:00+00:00,1.4628725051879883,275.48486328125,2.905165672302246,-7.789789199829102,,1.4228572845458984,277.188720703125,6.053857803344727
2015-02-04 13:00:00+00:00,1.449136734008789,275.29052734375,3.6574764251708984,-8.015968322753906,,1.5205669403076172,277.623291015625,6.0266828536987305
2015-02-04 14:00:00+00:00,1.4535093307495117,275.0029296875,3.823213577270508,-8.294743537902832,,1.4840898513793945,277.8291015625,5.956840515136719
2015-02-04 15:00:00+00:00,1.465815544128418,274.689453125,3.7940330505371094,-9.050674438476562,,1.4357471466064453,277.7470703125,5.872304916381836
2015-02-04 16:00:00+00:00,1.4825630187988281,274.7314453125,4.149941444396973,-9.136001586914062,,1.0376672744750977,277.498779296875,5.80385684967041
2015-02-04 17:00:00+00:00,1.4867172241210938,274.68896484375,4.900442123413086,-9.039590835571289,,0.9273022413253784,277.33837890625,5.769159317016602
2015-02-04 18:00:00+00:00,1.4805240631103516,274.664794921875,5.888552665710449,-8.661564826965332,8.185721526388079e-05,0.6392859220504761,277.3623046875,5.753772735595703
2015-02-04 19:00:00+00:00,1.4650421142578125,274.51708984375,7.024956703186035,-8.382735252380371,,0.03318753093481064,277.474609375,5.768807411193848
2015-02-04 20:00:00+00:00,1.4486932754516602,274.49560546875,7.992539405822754,-7.85330867767334,,0.08334505558013916,277.5068359375,5.796060562133789
2015-02-04 21:00:00+00:00,1.4367485046386719,274.638671875,8.401168823242188,-8.239317893981934,,0.3198900818824768,277.539306640625,5.788579940795898
2015-02-04 22:00:00+00:00,1.388209342956543,275.03173828125,8.620803833007812,-7.576717376708984,,0.9526007175445557,277.421142578125,5.814403533935547
2015-02-04 23:00:00+00:00,1.3545503616333008,275.341796875,7.641254425048828,-7.688621520996094,,2.0101089477539062,277.0,5.769043922424316
2015-02-05 00:00:00+00:00,1.3278636932373047,275.53857421875,6.051323890686035,-7.294425010681152,,2.5251760482788086,276.946044921875,5.701910018920898
2015-02-05 01:00:00+00:00,1.3059730529785156,275.659423828125,4.528331756591797,-7.178730010986328,,2.9688825607299805,277.1259765625,5.638796806335449
2015-02-05 02:00:00+00:00,1.4429712295532227,275.71142578125,2.525714874267578,-7.548425674438477,,2.955415725708008,277.305419921875,5.78139591217041
2015-02-05 03:00:00+00:00,1.4346485137939453,275.829345703125,1.5245943069458008,-7.971970558166504,,2.4193735122680664,277.45849609375,5.67294979095459
