epoch,latitude,longitude,speed,heading,course,status,timestamp
2015-01-16 14:56:00+00:00,54.48022,13.5854,1.0,226.0,226.0,5,1421420160
2015-01-16 15:23:00+00:00,54.48023,13.5854,0.0,226.0,226.0,5,1421421780
2015-01-16 16:11:00+00:00,54.4802,13.58545,0.0,226.0,226.0,5,1421424660
2015-01-16 17:05:00+00:00,54.48017,13.5854,0.0,227.0,227.0,5,1421427900
2015-01-16 18:20:00+00:00,54.48018,13.58545,0.0,226.0,226.0,5,1421432400
2015-01-16 19:14:00+00:00,54.48023,13.5854,1.0,227.0,227.0,5,1421435640
2015-01-16 20:08:00+00:00,54.48015,13.58543,0.0,226.0,226.0,5,1421438880
2015-01-16 21:05:00+00:00,54.48027,13.58537,0.0,227.0,227.0,5,1421442300
2015-01-16 22:01:00+00:00,54.48013,13.5855,0.0,225.0,225.0,5,1421445660
2015-01-16 23:16:00+00:00,54.48015,13.5854,0.0,227.0,227.0,5,1421450160
2015-01-17 00:17:00+00:00,54.4802,13.5854,1.0,227.0,227.0,5,1421453820
2015-01-17 01:08:00+00:00,54.4802,13.58542,0.0,226.0,226.0,5,1421456880
2015-01-17 02:23:00+00:00,54.48025,13.5855,0.0,226.0,226.0,5,1421461380
2015-01-17 03:05:00+00:00,54.4802,13.58543,0.0,226.0,226.0,5,1421463900
2015-01-17 04:16:00+00:00,54.48023,13.58542,0.0,227.0,227.0,5,1421468160
2015-01-17 05:23:00+00:00,54.48027,13.58543,0.0,226.0,226.0,5,1421472180
2015-01-17 06:17:00+00:00,54.48022,13.58538,0.0,228.0,228.0,5,1421475420
2015-01-17 07:20:00+00:00,54.48025,13.58545,0.0,226.0,226.0,5,1421479200
2015-01-17 08:02:00+00:00,54.4802,13.58543,15.0,227.0,207.0,5,1421481720
2015-01-17 09:19:00+00:00,54.4802,13.58538,0.0,227.0,227.0,5,1421486340
2015-01-17 10:13:00+00:00,54.48022,13.58543,0.0,226.0,226.0,5,1421489580
2015-01-17 11:07:00+00:00,54.48027,13.5854,1.0,226.0,316.0,5,1421492820
2015-01-17 12:01:00+00:00,54.48022,13.58543,1.0,227.0,137.0,5,1421496060
2015-01-17 13:22:00+00:00,54.48023,13.5854,0.0,227.0,227.0,5,1421500920
2015-01-17 14:10:00+00:00,54.48022,13.5854,0.0,226.0,226.0,5,1421503800
2015-01-17 15:04:00+00:00,54.48023,13.58537,0.0,226.0,226.0,5,1421507040
2015-01-17 16:00:00+00:00,54.4977,13.71787,102.0,29.0,30.0,0,1421510400
2015-01-17 17:03:00+00:00,54.65938,13.66422,97.0,332.0,334.0,0,1421514180
2015-01-17 18:02:00+00:00,54.79523,13.53717,89.0,315.0,318.0,0,1421517720
2015-01-17 19:03:00+00:00,54.91065,13.36715,89.0,314.0,317.0,0,1421521380
2015-01-17 20:02:00+00:00,54.99067,13.2567,26.0,288.0,298.0,0,1421524920
2015-01-17 21:04:00+00:00,54.99363,13.19875,11.0,240.0,54.0,3,1421528640
2015-01-17 22:16:00+00:00,54.99383,13.19942,1.0,238.0,148.0,6,1421532960
2015-01-17 23:00:00+00:00,54.99377,13.1995,0.0,238.0,238.0,6,1421535600
2015-01-18 00:10:00+00:00,54.99383,13.19942,0.0,239.0,239.0,6,1421539800
2015-01-18 01:12:00+00:00,54.99377,13.19955,0.0,238.0,238.0,6,1421543520
2015-01-18 02:21:00+00:00,54.99382,13.19947,0.0,238.0,238.0,6,1421547660
2015-01-18 03:05:00+00:00,54.9938,13.19945,1.0,238.0,148.0,6,1421550300
2015-01-18 04:13:00+00:00,54.99383,13.19942,0.0,237.0,237.0,6,1421554380
2015-01-18 05:17:00+00:00,54.9937,13.19953,1.0,239.0,13.0,6,1421558220
2015-01-18 06:06:00+00:00,54.99382,13.19943,0.0,239.0,239.0,6,1421561160
2015-01-18 07:21:00+00:00,54.99378,13.1995,0.0,238.0,238.0,6,1421565660
2015-01-18 08:04:00+00:00,54.99383,13.19942,0.0,239.0,239.0,6,1421568240
2015-01-18 09:07:00+00:00,54.99382,13.19947,1.0,238.0,148.0,6,1421572020
2015-01-18 10:14:00+00:00,54.99383,13.1994,1.0,238.0,148.0,6,1421576040
2015-01-18 11:01:00+00:00,54.99382,13.19945,1.0,238.0,328.0,6,1421578860
2015-01-18 12:08:00+00:00,54.99383,13.1994,1.0,240.0,150.0,6,1421582880
2015-01-18 13:16:00+00:00,54.99373,13.19945,1.0,238.0,148.0,6,1421586960
2015-01-18 14:01:00+00:00,54.99382,13.19942,0.0,239.0,239.0,6,1421589660
2015-01-18 15:10:00+00:00,54.99382,13.19943,1.0,238.0,328.0,6,1421593800
2015-01-18 16:03:00+00:00,54.9938,13.19948,1.0,239.0,59.0,6,1421596980
2015-01-18 17:17:00+00:00,54.99385,13.19943,1.0,238.0,148.0,6,1421601420
2015-01-18 18:01:00+00:00,54.9938,13.19943,0.0,239.0,239.0,6,1421604060
2015-01-18 19:04:00+00:00,54.99382,13.19945,1.0,239.0,59.0,6,1421607840
2015-01-18 20:09:00+00:00,54.9938,13.19953,0.0,238.0,238.0,6,1421611740
2015-01-18 21:10:00+00:00,54.99383,13.19947,0.0,238.0,238.0,6,1421615400
2015-01-18 22:15:00+00:00,54.99378,13.19952,0.0,239.0,239.0,6,1421619300
2015-01-18 23:21:00+00:00,54.99385,13.19945,0.0,239.0,239.0,6,1421623260
2015-01-19 00:05:00+00:00,54.99383,13.19945,0.0,238.0,238.0,6,1421625900
2015-01-19 01:12:00+00:00,54.9938,13.19952,0.0,239.0,239.0,6,1421629920
2015-01-19 02:19:00+00:00,54.99383,13.19943,1.0,239.0,149.0,6,1421633940
2015-01-19 03:05:00+00:00,54.99383,13.1994,1.0,238.0,58.0,6,1421636700
2015-01-19 04:07:00+00:00,54.99383,13.19943,0.0,239.0,239.0,6,1421640420
2015-01-19 05:02:00+00:00,55.00712,13.19118,32.0,333.0,343.0,3,1421643720
2015-01-19 06:01:00+00:00,54.99617,13.12268,32.0,196.0,192.0,3,1421647260
2015-01-19 07:13:00+00:00,54.9792,13.12805,0.0,224.0,224.0,3,1421651580
2015-01-19 08:18:00+00:00,54.97908,13.12795,0.0,224.0,224.0,6,1421655480
2015-01-19 09:03:00+00:00,54.97917,13.12805,0.0,224.0,224.0,6,1421658180
2015-01-19 10:08:00+00:00,54.97918,13.12808,1.0,224.0,314.0,6,1421662080
2015-01-19 11:14:00+00:00,54.97912,13.12803,0.0,224.0,224.0,6,1421666040
2015-01-19 12:17:00+00:00,54.97915,13.1281,0.0,224.0,224.0,6,1421669820
2015-01-19 13:20:00+00:00,54.97915,13.12807,0.0,224.0,224.0,6,1421673600
2015-01-19 14:05:00+00:00,54.97917,13.12808,0.0,224.0,224.0,6,1421676300
2015-01-19 15:12:00+00:00,54.97925,13.1282,0.0,511.0,348.0,6,1421680320
2015-01-19 16:14:00+00:00,54.97922,13.12818,1.0,511.0,162.0,6,1421684040
2015-01-19 17:18:00+00:00,54.97923,13.12818,0.0,511.0,232.0,6,1421687880
2015-01-19 18:05:00+00:00,54.97923,13.12818,0.0,511.0,341.0,6,1421690700
2015-01-19 19:10:00+00:00,54.97912,13.1281,1.0,224.0,224.0,6,1421694600
2015-01-19 20:18:00+00:00,54.97915,13.12808,1.0,224.0,224.0,6,1421698680
2015-01-19 21:00:00+00:00,54.97918,13.12803,0.0,224.0,224.0,6,1421701200
2015-01-19 22:06:00+00:00,54.97915,13.1281,1.0,224.0,224.0,6,1421705160
