timestamp,Mean wave direction,10 metre U wind component,Significant height of combined wind waves and swell,2 metre dewpoint temperature,10 metre V wind component,Total precipitation,2 metre temperature,Mean wave period
2017-07-10 02:00:00+00:00,154.7329559326172,1.6816329956054688,0.5499255657196045,286.35595703125,4.562897682189941,,290.150390625,3.5913305282592773
2017-07-10 03:00:00+00:00,152.3808135986328,1.2735099792480469,0.5160402655601501,286.612548828125,3.2063732147216797,,289.920166015625,3.5746240615844727
2017-07-10 04:00:00+00:00,150.05081176757812,1.360647201538086,0.48324233293533325,286.923583984375,2.3908157348632812,,289.585693359375,3.5656166076660156
2017-07-10 05:00:00+00:00,148.22329711914062,1.8946828842163086,0.4505848288536072,287.224609375,1.8760871887207031,,289.237548828125,3.5710086822509766
2017-07-10 06:00:00+00:00,145.89788818359375,2.224802017211914,0.4211825728416443,286.977783203125,1.2077722549438477,7.609528256580234e-05,289.363525390625,3.579042434692383
2017-07-10 07:00:00+00:00,143.85203552246094,2.4027252197265625,0.40188682079315186,287.348388671875,0.6895328760147095,,289.04345703125,3.524264335632324
2017-07-10 08:00:00+00:00,142.00418090820312,3.221536636352539,0.38592857122421265,287.465087890625,-0.26766425371170044,,289.0908203125,3.4788103103637695
2017-07-10 09:00:00+00:00,138.64947509765625,3.817657470703125,0.3749769926071167,287.77490234375,-1.612442970275879,,289.132080078125,3.417708396911621
2017-07-10 10:00:00+00:00,133.659423828125,2.9925708770751953,0.35576891899108887,287.500244140625,-2.3867034912109375,,288.6884765625,3.3966617584228516
2017-07-10 11:00:00+00:00,126.13090515136719,2.5127830505371094,0.3488374948501587,287.333251953125,-2.735213279724121,,288.540283203125,3.3302993774414062
2017-07-10 12:00:00+00:00,118.21090698242188,1.9782447814941406,0.34082889556884766,287.245361328125,-3.353550910949707,,288.458740234375,3.286778450012207
2017-07-10 13:00:00+00:00,109.39414978027344,1.3210887908935547,0.33618980646133423,287.143798828125,-3.4647016525268555,,288.520751953125,3.235445022583008
2017-07-10 14:00:00+00:00,103.42367553710938,0.16526460647583008,0.32682156562805176,287.010986328125,-4.586151123046875,,288.60009765625,3.2154579162597656
2017-07-10 15:00:00+00:00,99.9136962890625,-0.570530116558075,0.31576746702194214,286.92919921875,-3.046689987182617,,288.789306640625,3.214167594909668
2017-07-10 16:00:00+00:00,98.60716247558594,-1.0693120956420898,0.30553990602493286,286.941650390625,-1.3419904708862305,,288.93359375,3.2140655517578125
