timestamp,10 metre V wind component,Total precipitation,Mean wave period,2 metre dewpoint temperature,Significant height of combined wind waves and swell,10 metre U wind component,Mean wave direction,2 metre temperature
2017-09-02 03:00:00+00:00,-3.35678768157959,,6.156970977783203,284.23291015625,0.5341506004333496,-0.1446058750152588,358.170654296875,287.94970703125
2017-09-02 04:00:00+00:00,-3.918797492980957,,6.191579818725586,284.03662109375,0.5555902719497681,0.3398035168647766,358.055419921875,287.9052734375
2017-09-02 05:00:00+00:00,-4.3267669677734375,,6.1959943771362305,283.991455078125,0.577612578868866,-0.027689311653375626,358.045654296875,287.795654296875
2017-09-02 06:00:00+00:00,-4.465968132019043,1.8119008018402383e-06,6.167214393615723,283.7158203125,0.6004005074501038,-0.5659114718437195,358.25830078125,287.701904296875
2017-09-02 07:00:00+00:00,-4.539080619812012,,6.135130882263184,283.572998046875,0.6212527751922607,-0.780841052532196,358.658935546875,287.638671875
2017-09-02 08:00:00+00:00,-4.321601867675781,,6.118722915649414,283.409912109375,0.6380088925361633,-1.3183889389038086,359.122314453125,287.641845703125
2017-09-02 09:00:00+00:00,-3.634892463684082,,6.155277252197266,283.212158203125,0.651350200176239,-1.531935691833496,359.603271484375,287.57470703125
2017-09-02 10:00:00+00:00,-2.683473587036133,,6.278216361999512,283.10693359375,0.653161346912384,-0.8121668696403503,359.864990234375,287.76904296875
2017-09-02 11:00:00+00:00,-2.354142189025879,,6.3754777908325195,282.954833984375,0.6538167595863342,-0.19833296537399292,359.994873046875,287.75439453125
2017-09-02 12:00:00+00:00,-1.9196205139160156,,6.448945045471191,282.71337890625,0.6534942984580994,-0.31636011600494385,0.13513702154159546,287.7470703125
2017-09-02 13:00:00+00:00,-1.7794456481933594,,6.508312225341797,282.680908203125,0.6521872282028198,-0.5247701406478882,0.30634838342666626,287.757080078125
2017-09-02 14:00:00+00:00,-1.594660758972168,,6.555395126342773,282.69482421875,0.6502845883369446,-1.119969367980957,0.5223898887634277,287.78759765625
2017-09-02 15:00:00+00:00,-1.5201568603515625,,6.561954498291016,282.738525390625,0.6498723030090332,-2.0391387939453125,1.020960807800293,287.82958984375
2017-09-02 16:00:00+00:00,-0.9008912444114685,,6.523231506347656,282.75927734375,0.6518517136573792,-2.820246696472168,2.104973793029785,287.9306640625
2017-09-02 17:00:00+00:00,0.19912779331207275,,6.477633476257324,282.81982421875,0.6534229516983032,-3.283243179321289,3.284473419189453,287.93701171875
2017-09-02 18:00:00+00:00,1.5319147109985352,0.0,6.4156951904296875,282.917236328125,0.6553303599357605,-3.3642234802246094,4.5936784744262695,288.0126953125
2017-09-02 19:00:00+00:00,2.756270408630371,,6.297157287597656,283.114013671875,0.6615378260612488,-3.2471914291381836,6.626397132873535,288.137939453125
2017-09-02 20:00:00+00:00,3.780890464782715,,6.141732215881348,283.349853515625,0.6710523366928101,-2.976323127746582,9.313714981079102,288.272216796875
2017-09-02 21:00:00+00:00,4.348355293273926,,5.9639482498168945,283.53466796875,0.6854087710380554,-2.6691722869873047,13.70643138885498,288.378662109375
2017-09-02 22:00:00+00:00,4.583428382873535,,5.862363815307617,284.68310546875,0.6963582038879395,-2.6278467178344727,20.17205810546875,288.6435546875
2017-09-02 23:00:00+00:00,5.281363487243652,,5.685245513916016,284.9091796875,0.7151277661323547,-2.388673782348633,26.024871826171875,288.668701171875
2017-09-03 00:00:00+00:00,5.87592887878418,,5.472702980041504,285.16259765625,0.738872766494751,-1.6959848403930664,33.54603576660156,288.615234375
2017-09-03 01:00:00+00:00,5.889434814453125,,5.3280744552612305,285.3408203125,0.7553489804267883,-1.097458839416504,42.81343078613281,288.558837890625
2017-09-03 02:00:00+00:00,5.759660720825195,,5.2542009353637695,285.302734375,0.7544851899147034,-0.7639864683151245,52.30859375,288.491455078125
2017-09-03 03:00:00+00:00,5.961860656738281,,5.235030174255371,285.156494140625,0.7430055141448975,-0.9395115971565247,58.772613525390625,288.456298828125
2017-09-03 04:00:00+00:00,5.953783988952637,,5.186389923095703,284.944580078125,0.7344400882720947,-1.1482868194580078,64.61566162109375,288.446044921875
2017-09-03 05:00:00+00:00,5.81983757019043,,5.084026336669922,284.802978515625,0.7346802353858948,-1.6605501174926758,68.87959289550781,288.418701171875
2017-09-03 06:00:00+00:00,5.737054824829102,0.0,4.977415084838867,284.779541015625,0.7362698912620544,-2.254796028137207,73.50088500976562,288.46240234375
2017-09-03 07:00:00+00:00,5.927699089050293,,4.834930419921875,284.761962890625,0.7442941069602966,-2.6392879486083984,83.40132141113281,288.556396484375
2017-09-03 08:00:00+00:00,6.377154350280762,,4.773775100708008,284.666015625,0.8005578517913818,-2.893439292907715,103.75450134277344,288.7607421875
2017-09-03 09:00:00+00:00,6.759552001953125,,4.607068061828613,284.549072265625,0.8261018395423889,-3.3307809829711914,130.0417022705078,289.07666015625
2017-09-03 10:00:00+00:00,6.045248031616211,,4.511055946350098,284.347900390625,0.8363548517227173,-3.543548583984375,138.09078979492188,289.49853515625
2017-09-03 11:00:00+00:00,5.191572189331055,,4.383312225341797,284.2255859375,0.8616803288459778,-4.551557540893555,141.00323486328125,289.723388671875
2017-09-03 12:00:00+00:00,5.02486515045166,,4.317574501037598,284.344970703125,0.8710796236991882,-5.3921966552734375,140.7357940673828,289.843505859375
2017-09-03 13:00:00+00:00,5.843317031860352,,4.242183685302734,284.75244140625,0.8966168761253357,-6.2724809646606445,140.47857666015625,289.882080078125
2017-09-03 14:00:00+00:00,6.715862274169922,,4.194573402404785,284.95849609375,0.9280421733856201,-6.065441131591797,141.6654052734375,289.94482421875
2017-09-03 15:00:00+00:00,7.249353408813477,,4.1859025955200195,285.1611328125,0.9567337036132812,-5.183252334594727,143.69027709960938,290.028076171875
2017-09-03 16:00:00+00:00,7.430929183959961,,4.212751388549805,285.491943359375,0.9681910872459412,-4.21296501159668,144.80740356445312,290.055908203125
2017-09-03 17:00:00+00:00,6.926767349243164,,4.238374710083008,285.756591796875,0.9672123789787292,-3.524188995361328,144.82643127441406,290.03955078125
2017-09-03 18:00:00+00:00,6.916347503662109,0.0,4.257465362548828,286.0146484375,0.956012487411499,-3.2245426177978516,144.99061584472656,290.00244140625
2017-09-03 19:00:00+00:00,7.086861610412598,,4.274253845214844,286.30615234375,0.9289879202842712,-2.5831298828125,145.47579956054688,290.00439453125
2017-09-03 20:00:00+00:00,7.037145614624023,,4.283893585205078,286.501708984375,0.8898285031318665,-1.9711923599243164,145.744140625,289.998779296875
2017-09-03 21:00:00+00:00,6.843842506408691,,4.266633987426758,286.578125,0.8542829751968384,-1.7172002792358398,145.9051055908203,289.981689453125
2017-09-03 22:00:00+00:00,6.122598648071289,,4.261487007141113,286.365234375,0.8136334419250488,-0.9525158405303955,146.4517822265625,289.97216796875
2017-09-03 23:00:00+00:00,5.641086578369141,,4.256528854370117,286.4443359375,0.7688856720924377,-0.962774932384491,145.94244384765625,289.970947265625
2017-09-04 00:00:00+00:00,5.4319610595703125,,4.221965789794922,286.253662109375,0.7319296002388,-1.8665742874145508,145.26939392089844,290.021728515625
2017-09-04 01:00:00+00:00,5.6510515213012695,,4.163373947143555,285.95263671875,0.7050407528877258,-2.6959705352783203,144.88819885253906,290.005126953125
2017-09-04 02:00:00+00:00,6.39019775390625,,4.05257511138916,285.6982421875,0.701993465423584,-2.845670700073242,146.4598846435547,289.911865234375
2017-09-04 03:00:00+00:00,7.170161247253418,,3.9234695434570312,285.67724609375,0.7369633316993713,-2.987076759338379,149.86508178710938,289.80908203125
2017-09-04 04:00:00+00:00,7.540426254272461,,3.867487907409668,285.853515625,0.7889703512191772,-3.1384878158569336,152.04141235351562,289.784423828125
2017-09-04 05:00:00+00:00,7.521623611450195,,3.881350517272949,286.082763671875,0.824781596660614,-2.1544809341430664,153.0172119140625,289.802734375
2017-09-04 06:00:00+00:00,7.16776180267334,0.00015314856136683375,3.9241180419921875,286.237060546875,0.847431480884552,-1.9145612716674805,153.76187133789062,289.832275390625
2017-09-04 07:00:00+00:00,7.548994064331055,,3.961526870727539,286.3525390625,0.8772658705711365,-2.446488380432129,154.8107452392578,289.830810546875
2017-09-04 08:00:00+00:00,7.921414375305176,,3.9770660400390625,286.529541015625,0.9096054434776306,-2.551295280456543,156.02239990234375,289.804443359375
2017-09-04 09:00:00+00:00,8.001585960388184,,4.031796455383301,286.7197265625,0.9400991201400757,-2.448518753051758,156.9391632080078,289.832275390625
2017-09-04 10:00:00+00:00,7.85227108001709,,4.066994667053223,287.25830078125,0.9592097401618958,-1.0493621826171875,158.5599365234375,289.97900390625
2017-09-04 11:00:00+00:00,7.357948303222656,,4.110450744628906,287.436279296875,0.9495223164558411,-0.7772918939590454,159.14889526367188,290.234619140625
2017-09-04 12:00:00+00:00,6.6964263916015625,,4.163586616516113,287.7138671875,0.9004563093185425,-0.5794728398323059,158.7841339111328,290.4423828125
2017-09-04 13:00:00+00:00,6.513095855712891,,4.1924333572387695,288.04150390625,0.8439906239509583,-0.2972898483276367,158.04417419433594,290.650146484375
2017-09-04 14:00:00+00:00,6.077777862548828,,4.18896484375,288.362060546875,0.7946140170097351,-0.14340424537658691,157.37872314453125,290.84619140625
2017-09-04 15:00:00+00:00,5.980847358703613,,4.1814470291137695,288.6376953125,0.7460246682167053,-0.3178463578224182,156.43148803710938,290.978515625
2017-09-04 16:00:00+00:00,6.167899131774902,,4.147045135498047,288.8427734375,0.7050127983093262,-0.10174685716629028,155.56143188476562,291.04736328125
2017-09-04 17:00:00+00:00,6.009746551513672,,4.067777633666992,288.997802734375,0.678157389163971,0.10278618335723877,155.1457977294922,291.06591796875
2017-09-04 18:00:00+00:00,5.81439208984375,1.4880198250466492e-05,3.996562957763672,289.1533203125,0.6534271836280823,-0.3187221884727478,155.08245849609375,291.114501953125
2017-09-04 19:00:00+00:00,5.863523483276367,,3.9732017517089844,289.285400390625,0.6424401998519897,-0.3530162572860718,155.3150177001953,291.13916015625
2017-09-04 20:00:00+00:00,6.079195022583008,,3.8961076736450195,289.376953125,0.6190779805183411,-0.4231588840484619,156.37901306152344,291.1123046875
2017-09-04 21:00:00+00:00,6.259130477905273,,3.828982353210449,289.4208984375,0.5949525833129883,0.2759350538253784,157.84906005859375,291.02392578125
2017-09-04 22:00:00+00:00,6.37114143371582,,3.71944522857666,289.516845703125,0.5845583081245422,0.6065083742141724,161.46156311035156,291.061279296875
2017-09-04 23:00:00+00:00,6.507505416870117,,3.599536895751953,289.53564453125,0.5888548493385315,2.261284828186035,168.2646484375,291.117431640625
