timestamp,10 metre V wind component,Mean wave direction,Mean wave period,2 metre dewpoint temperature,2 metre temperature,Significant height of combined wind waves and swell,10 metre U wind component,Total precipitation
2017-05-09 23:00:00+00:00,2.2696800231933594,12.88966178894043,6.889321327209473,275.938720703125,280.5419921875,1.0218267440795898,1.393045425415039,
2017-05-10 00:00:00+00:00,2.804327964782715,12.660242080688477,6.815608024597168,276.134521484375,280.712890625,0.9992539882659912,1.846353530883789,
2017-05-10 01:00:00+00:00,3.0428667068481445,12.302639961242676,6.7331438064575195,276.357421875,280.877685546875,0.9770912528038025,2.2128257751464844,
2017-05-10 02:00:00+00:00,3.3555030822753906,11.707243919372559,6.617846488952637,276.5517578125,281.046142578125,0.9490980505943298,2.7522478103637695,
2017-05-10 03:00:00+00:00,3.357503890991211,10.832991600036621,6.506502151489258,276.71826171875,281.178466796875,0.9289246201515198,3.436237335205078,
2017-05-10 04:00:00+00:00,2.630009651184082,9.659273147583008,6.398861885070801,276.8134765625,281.261474609375,0.9087689518928528,3.8787107467651367,
2017-05-10 05:00:00+00:00,1.9128761291503906,8.329566955566406,6.305074691772461,276.94677734375,281.288818359375,0.8871288299560547,3.9954652786254883,
2017-05-10 06:00:00+00:00,2.0263261795043945,7.166918754577637,6.233899116516113,277.03955078125,281.312744140625,0.8631346225738525,3.840208053588867,0.0
2017-05-10 07:00:00+00:00,2.6029624938964844,6.161039352416992,6.183137893676758,277.054931640625,281.384765625,0.8417220115661621,3.693934440612793,
2017-05-10 08:00:00+00:00,2.899465560913086,5.661060333251953,6.145639419555664,277.00341796875,281.47900390625,0.814179539680481,3.4243593215942383,
2017-05-10 09:00:00+00:00,2.848508834838867,5.597501754760742,6.123424530029297,276.825439453125,281.628662109375,0.7849594354629517,2.990105628967285,
2017-05-10 10:00:00+00:00,3.5973873138427734,5.724217414855957,6.086809158325195,278.32373046875,281.6953125,0.7582044005393982,1.9062891006469727,
2017-05-10 11:00:00+00:00,3.4181690216064453,6.413817405700684,6.046192169189453,278.14453125,282.062255859375,0.7332842350006104,0.9024655818939209,
