timestamp,10 metre U wind component,Mean wave direction,2 metre dewpoint temperature,10 metre V wind component,Total precipitation,2 metre temperature,Significant height of combined wind waves and swell,Mean wave period
2016-09-03 07:00:00+00:00,4.369911193847656,267.0869140625,286.304931640625,2.2056331634521484,,288.467041015625,0.5368133187294006,4.193674087524414
2016-09-03 08:00:00+00:00,3.953963279724121,267.62109375,286.31982421875,3.552973747253418,,288.322998046875,0.5217982530593872,4.30692195892334
2016-09-03 09:00:00+00:00,3.387716293334961,264.1826171875,286.255615234375,4.595685005187988,,288.37109375,0.52592933177948,4.315457344055176
2016-09-03 10:00:00+00:00,3.209024429321289,261.03515625,286.48779296875,5.110374450683594,,289.317626953125,0.5251215696334839,4.3674421310424805
2016-09-03 11:00:00+00:00,2.7913713455200195,257.156005859375,286.04931640625,4.2091064453125,,289.827880859375,0.53597491979599,4.399441719055176
2016-09-03 12:00:00+00:00,2.8058271408081055,257.892578125,286.16552734375,2.7340173721313477,,289.848388671875,0.5248038172721863,4.545291900634766
2016-09-03 13:00:00+00:00,-0.06987267732620239,256.338623046875,286.281494140625,2.881856918334961,,289.752197265625,0.5256713032722473,4.626459121704102
2016-09-03 14:00:00+00:00,-0.4674491286277771,260.30517578125,286.504150390625,4.461716651916504,,289.66552734375,0.5105007290840149,4.8373260498046875
2016-09-03 15:00:00+00:00,-0.26114708185195923,256.83203125,286.618896484375,5.436830520629883,,289.654541015625,0.5118095278739929,4.901003837585449
2016-09-03 16:00:00+00:00,-0.6441345810890198,240.8352508544922,286.908447265625,7.251420974731445,,289.782958984375,0.5611820220947266,4.669524192810059
2016-09-03 17:00:00+00:00,-0.6708399653434753,199.39004516601562,287.3388671875,8.647377967834473,,289.69775390625,0.6854127049446106,4.219103813171387
2016-09-03 18:00:00+00:00,2.988131523132324,192.15895080566406,287.706787109375,10.385607719421387,0.001338087022304535,290.418701171875,0.9069383144378662,3.923293113708496
2016-09-03 19:00:00+00:00,6.349058151245117,200.2910614013672,288.4990234375,10.10790729522705,,290.8310546875,1.231095314025879,4.0499677658081055
2016-09-03 20:00:00+00:00,6.866763114929199,205.24093627929688,288.97119140625,9.16549015045166,,290.85986328125,1.4113473892211914,4.348034858703613
2016-09-03 21:00:00+00:00,7.0327348709106445,207.94874572753906,289.23779296875,8.476866722106934,,290.69921875,1.434011459350586,4.548556327819824
2016-09-03 22:00:00+00:00,6.909294128417969,210.5608367919922,289.408447265625,8.488484382629395,,290.897705078125,1.444136619567871,4.643589019775391
2016-09-03 23:00:00+00:00,6.877215385437012,213.1137237548828,289.369384765625,7.399036407470703,,290.88525390625,1.3921518325805664,4.705270767211914
2016-09-04 00:00:00+00:00,6.119894027709961,213.85281372070312,289.3916015625,6.889028549194336,,290.89599609375,1.2962961196899414,4.747542381286621
2016-09-04 01:00:00+00:00,6.351988792419434,214.57298278808594,289.43359375,6.902368545532227,,290.893798828125,1.2294692993164062,4.737150192260742
2016-09-04 02:00:00+00:00,6.661202430725098,216.26756286621094,289.434326171875,6.507131576538086,,290.709716796875,1.1917791366577148,4.692538261413574
2016-09-04 03:00:00+00:00,8.285247802734375,219.4111785888672,288.942626953125,5.998871803283691,,290.681396484375,1.1698083877563477,4.641568183898926
2016-09-04 04:00:00+00:00,10.534664154052734,226.28379821777344,287.414306640625,4.1550703048706055,,290.07763671875,1.2036418914794922,4.551675796508789
2016-09-04 05:00:00+00:00,10.488308906555176,233.6589813232422,286.622314453125,4.037245750427246,,289.37744140625,1.2902498245239258,4.489934921264648
2016-09-04 06:00:00+00:00,9.971128463745117,237.9924774169922,286.342529296875,4.4225616455078125,0.0002340924256714061,289.2841796875,1.3460121154785156,4.512749671936035
2016-09-04 07:00:00+00:00,10.923023223876953,241.2960205078125,286.44921875,3.778191566467285,,289.351318359375,1.3755111694335938,4.5511627197265625
2016-09-04 08:00:00+00:00,11.23252010345459,246.27101135253906,286.509033203125,2.325620651245117,,289.45556640625,1.4097576141357422,4.569417953491211
2016-09-04 09:00:00+00:00,11.665921211242676,253.7977752685547,286.583251953125,-0.18331056833267212,,289.63818359375,1.4503564834594727,4.577826499938965
2016-09-04 10:00:00+00:00,9.867977142333984,260.449951171875,286.685302734375,-1.1195135116577148,,289.85400390625,1.3895883560180664,4.601326942443848
2016-09-04 11:00:00+00:00,9.301459312438965,266.9189453125,287.0595703125,-1.3617639541625977,,290.0517578125,1.3169002532958984,4.590432167053223
2016-09-04 12:00:00+00:00,9.168013572692871,274.357421875,287.350341796875,-2.896617889404297,,290.109130859375,1.2840700149536133,4.536066055297852
2016-09-04 13:00:00+00:00,8.052925109863281,281.90185546875,287.434326171875,-3.629446029663086,,289.96533203125,1.2486257553100586,4.484688758850098
