index,location_key,latitude,longitude,start,end,duration,distance_centroid
36,location_41,58.10492222222222,-2.7903522222222223,2021-08-01 08:07:46+00:00,2021-08-02 01:08:16+00:00,0 days 17:00:30,7937.083060227633
37,location_42,58.10632777777777,-2.8176527037037036,2021-08-04 15:22:21+00:00,2021-08-05 18:01:30+00:00,1 days 02:39:09,8990.223373054814
38,location_43,58.084848313253026,-2.8165297710843378,2021-08-06 05:02:50+00:00,2021-08-09 19:10:48+00:00,3 days 14:07:58,10630.564376129081
39,location_44,58.0861311627907,-2.844127651162791,2021-08-09 22:16:10+00:00,2021-08-11 17:04:19+00:00,1 days 18:48:09,11644.354257122133
40,location_45,58.096308333333326,-2.844021388888889,2021-08-19 03:06:48+00:00,2021-08-19 20:16:27+00:00,0 days 17:09:39,10894.880503236913
41,location_46,58.10649894736842,-2.8439374736842105,2021-08-20 01:15:37+00:00,2021-08-20 20:08:18+00:00,0 days 18:52:41,10216.280816374814
42,location_47,58.11658681818181,-2.843495772727273,2021-08-20 22:20:48+00:00,2021-08-21 19:05:48+00:00,0 days 20:45:00,9610.630756629447
43,location_48,58.11524588235294,-2.8164339999999997,2021-08-24 03:21:53+00:00,2021-08-24 19:03:24+00:00,0 days 15:41:31,8333.6167192654
44,location_49,58.11509222222222,-2.7902760555555557,2021-08-24 21:09:04+00:00,2021-08-25 14:01:04+00:00,0 days 16:52:00,7135.271251867021
45,location_5,58.13553066666666,-2.659742266666666,2021-05-16 15:18:36+00:00,2021-05-17 21:03:44+00:00,1 days 05:45:08,3410.299238876797
46,location_50,58.126259444444436,-2.7888219999999997,2021-08-25 16:12:35+00:00,2021-08-26 09:12:13+00:00,0 days 16:59:38,6303.926333053554
47,location_51,58.13667578947369,-2.817562842105263,2021-08-26 12:16:34+00:00,2021-08-27 06:12:18+00:00,0 days 17:55:44,7310.24117779612
48,location_52,58.17727714285714,-2.817392904761905,2021-08-29 14:03:09+00:00,2021-08-30 11:09:50+00:00,0 days 21:06:41,7237.420708140617
49,location_53,58.167172500000014,-2.81735775,2021-08-30 12:13:15+00:00,2021-08-31 08:10:02+00:00,0 days 19:56:47,6983.6178255215245
50,location_54,58.15698185185186,-2.8174292962962966,2021-08-31 10:11:21+00:00,2021-09-01 15:08:01+00:00,1 days 04:56:40,6911.931414872632
51,location_55,58.146801666666676,-2.817530166666667,2021-09-01 16:06:21+00:00,2021-09-02 11:08:01+00:00,0 days 19:01:40,7026.217373230686
52,location_56,58.18734137931035,-2.817383068965517,2021-09-04 12:02:07+00:00,2021-09-05 17:18:46+00:00,1 days 05:16:39,7645.168139445653
53,location_57,58.197300476190485,-2.7909647142857144,2021-09-05 22:13:35+00:00,2021-09-06 18:09:26+00:00,0 days 19:55:51,6923.605918197621
54,location_58,58.18718789473685,-2.790951,2021-09-06 23:40:26+00:00,2021-09-07 17:00:17+00:00,0 days 17:19:51,6271.552507688453
55,location_59,58.177022083333334,-2.7910695833333334,2021-09-07 18:16:17+00:00,2021-09-08 17:09:57+00:00,0 days 22:53:40,5771.932832956469
56,location_6,58.1241652,-2.6588767200000003,2021-05-18 00:13:24+00:00,2021-05-19 01:01:24+00:00,1 days 00:48:00,4442.91769990921
57,location_60,58.166921851851846,-2.791037925925926,2021-09-10 17:08:42+00:00,2021-09-11 19:08:15+00:00,1 days 01:59:33,5456.534855146925
58,location_61,58.156717619047605,-2.7912127619047618,2021-09-11 21:01:55+00:00,2021-09-12 19:10:23+00:00,0 days 22:08:28,5374.746070474265
59,location_62,58.146650526315796,-2.791198105263158,2021-09-12 22:07:43+00:00,2021-09-13 17:08:41+00:00,0 days 19:00:58,5515.369851087893
60,location_63,58.1365061904762,-2.7913064285714286,2021-09-13 19:17:42+00:00,2021-09-14 17:09:30+00:00,0 days 21:51:48,5880.0693492384025
61,location_7,58.176204285714284,-2.685797142857143,2021-05-19 06:19:27+00:00,2021-05-20 02:07:40+00:00,0 days 19:48:13,2197.072964029496
62,location_8,58.196475106382984,-2.685615680851064,2021-05-23 03:10:02+00:00,2021-05-25 01:00:16+00:00,1 days 21:50:14,4373.8087001246595
63,location_9,58.20658296296297,-2.6855564814814814,2021-05-25 03:17:49+00:00,2021-05-26 05:14:56+00:00,1 days 01:57:07,5482.333771911983
