index,location_key,latitude,longitude,start,end,duration,distance_centroid
37,location_42,53.634080000000004,0.2893399291666667,2014-10-14 20:25:00+00:00,2014-10-15 19:01:00+00:00,0 days 22:36:00,1160.1468399954454
38,location_43,53.62878,0.2917227105263158,2014-10-15 21:19:00+00:00,2014-10-16 15:25:00+00:00,0 days 18:06:00,1680.8602815695936
39,location_44,53.62797,0.30005284285714284,2014-10-16 17:23:00+00:00,2014-10-17 07:14:00+00:00,0 days 13:51:00,1759.3570313177513
40,location_45,53.632549999999995,0.30649502193548395,2014-10-17 10:00:00+00:00,2014-10-24 10:13:00+00:00,7 days 00:13:00,1402.036226624611
41,location_46,53.637140178571435,0.3129270276785715,2014-10-24 12:24:00+00:00,2014-10-29 02:12:00+00:00,4 days 13:48:00,1308.5556351112355
42,location_47,53.63649,0.32217553125,2014-10-29 04:10:00+00:00,2014-10-29 19:18:00+00:00,0 days 15:08:00,1877.1822676810657
43,location_48,53.64998207317073,0.28186371951219513,2014-11-06 00:17:00+00:00,2014-11-09 12:08:00+00:00,3 days 11:51:00,1188.5653943894504
44,location_49,53.644,0.29348,2014-11-09 14:02:00+00:00,2014-11-10 05:04:00+00:00,0 days 15:02:00,195.3607182910764
45,location_5,53.63612,0.2891488230769231,2014-05-09 19:15:00+00:00,2014-05-12 14:15:00+00:00,2 days 19:00:00,962.7466127631495
46,location_50,53.638680000000015,0.2958241068965517,2014-11-10 08:20:00+00:00,2014-11-15 08:00:00+00:00,4 days 23:40:00,552.9499786430504
47,location_51,53.63329052631577,0.2976865684210526,2014-11-15 11:19:00+00:00,2014-11-19 09:07:00+00:00,3 days 21:48:00,1154.2218900210532
48,location_52,53.63795066666668,0.30456966,2014-11-19 11:17:00+00:00,2014-11-20 01:17:00+00:00,0 days 14:00:00,831.7614634311084
49,location_53,53.64321,0.30178810624999997,2014-11-20 05:11:00+00:00,2014-11-20 21:25:00+00:00,0 days 16:14:00,359.609437479458
