index,location_key,latitude,longitude,start,end,duration,distance_centroid
37,location_42,51.63072666666667,2.8040723333333335,2016-09-05 19:06:23+00:00,2016-09-06 16:07:29+00:00,0 days 21:01:06,4276.948108969249
38,location_43,51.68265789473685,2.832335894736842,2016-09-06 19:14:07+00:00,2016-09-07 15:17:09+00:00,0 days 20:03:02,2083.1004780304484
39,location_44,51.66880722222222,2.8385195555555556,2016-09-07 17:08:09+00:00,2016-09-08 13:10:19+00:00,0 days 20:02:10,1838.8194477121033
40,location_45,51.631467407407406,2.8123711481481477,2016-09-10 04:19:55+00:00,2016-09-11 15:11:42+00:00,1 days 10:51:47,4160.8821644599275
41,location_46,51.65297847826087,2.840661413043478,2016-09-11 20:17:12+00:00,2016-09-13 22:14:20+00:00,2 days 01:57:08,2660.1260513813218
42,location_47,51.657588235294114,2.8455608235294116,2016-09-15 10:01:18+00:00,2016-09-16 07:16:50+00:00,0 days 21:15:32,2642.3909244992883
43,location_48,51.64350307692307,2.8248154999999997,2016-09-18 00:03:30+00:00,2016-09-19 11:18:03+00:00,1 days 11:14:33,2960.6157449048937
44,location_49,51.66563941176471,2.8497764705882354,2016-09-19 15:15:24+00:00,2016-09-20 08:04:03+00:00,0 days 16:48:39,2640.0045211917395
45,location_5,51.70583337209304,2.7976631511627907,2016-05-24 03:18:40+00:00,2016-11-26 11:18:03+00:00,186 days 07:59:23,4223.296864594372
46,location_50,51.64782120000001,2.8340926800000004,2016-09-20 09:19:23+00:00,2016-09-21 11:16:43+00:00,1 days 01:57:20,2799.812631248996
47,location_51,51.66275714285715,2.854615642857143,2016-09-21 13:17:22+00:00,2016-09-22 04:05:53+00:00,0 days 14:48:31,3026.7559781696887
48,location_52,51.68242687499999,2.8518415,2016-12-02 16:08:31+00:00,2016-12-03 10:11:43+00:00,0 days 18:03:12,3141.4737471333824
49,location_6,51.68513794117647,2.7850452745098044,2016-05-31 17:21:26+00:00,2016-11-29 10:15:02+00:00,181 days 16:53:36,2585.226658027135
50,location_7,51.66243902439023,2.7728822439024388,2016-06-05 07:06:21+00:00,2016-11-04 17:04:00+00:00,152 days 09:57:39,2781.9321995375035
51,location_8,51.675282345679015,2.779895555555556,2016-06-06 19:12:51+00:00,2016-10-31 19:06:10+00:00,146 days 23:53:19,2315.9087507830445
52,location_9,51.658306846846834,2.769391513513513,2016-06-08 06:08:10+00:00,2016-12-02 07:03:43+00:00,177 days 00:55:33,3156.2676806017043
