index,location_key,latitude,longitude,begin,end,duration,distance_centroid
0,cluster-5_location-0,55.012999999999984,7.784496907407406,2014-09-12 15:04:00+00:00,2014-09-19 17:02:00+00:00,7 days 01:58:00,854.3522228217346
1,cluster-5_location-1,55.011818571428584,7.773499999999999,2014-09-19 21:20:00+00:00,2014-09-20 18:13:00+00:00,0 days 20:53:00,687.7016591008431
2,cluster-5_location-10,55.03183000000001,7.771332999999999,2014-10-12 20:19:00+00:00,2014-10-14 10:04:00+00:00,1 days 13:45:00,1550.953305974948
3,cluster-5_location-11,55.03832999999999,7.772166999999998,2014-10-14 16:05:00+00:00,2014-10-15 05:11:00+00:00,0 days 13:06:00,2266.22457521711
4,cluster-5_location-12,55.04517,7.7615,2014-10-15 10:00:00+00:00,2014-10-16 09:15:00+00:00,0 days 23:15:00,3130.8678283448407
5,cluster-5_location-13,55.04217,7.753334,2014-10-16 11:15:00+00:00,2014-10-17 03:06:00+00:00,0 days 15:51:00,3002.83373173148
6,cluster-5_location-14,55.04166999999999,7.741958250000001,2014-10-17 07:14:00+00:00,2014-10-17 23:04:00+00:00,0 days 15:50:00,3344.293268252711
7,cluster-5_location-15,55.048827241379314,7.755000000000001,2014-10-18 03:12:00+00:00,2014-10-23 04:03:00+00:00,5 days 00:51:00,3643.2835299467015
8,cluster-5_location-16,55.03335615384614,7.7825,2014-11-20 18:07:00+00:00,2014-11-21 16:16:00+00:00,0 days 22:09:00,1787.1786869180999
9,cluster-5_location-17,55.03917,7.7825000000000015,2014-11-21 19:09:00+00:00,2014-11-25 13:04:00+00:00,3 days 17:55:00,2412.8040642513097
10,cluster-5_location-18,55.044499999999985,7.773667282352945,2014-11-25 18:15:00+00:00,2014-12-02 19:02:00+00:00,7 days 00:47:00,2948.4891175728844
11,cluster-5_location-19,55.05183,7.777832571428571,2014-12-03 00:18:00+00:00,2014-12-03 18:00:00+00:00,0 days 17:42:00,3769.994118408244
12,cluster-5_location-2,55.01072333333332,7.762666999999999,2014-09-20 20:22:00+00:00,2014-09-23 06:12:00+00:00,2 days 09:50:00,1096.5375335958392
13,cluster-5_location-20,55.05867,7.7675,2014-12-03 22:19:00+00:00,2014-12-05 05:13:00+00:00,1 days 06:54:00,4544.556051104364
14,cluster-5_location-21,55.05032984251971,7.765994488188976,2014-12-05 10:03:00+00:00,2014-12-17 20:00:00+00:00,12 days 09:57:00,3635.209068281902
15,cluster-5_location-22,55.007331685393275,7.789833505617978,2014-12-18 01:16:00+00:00,2014-12-25 17:00:00+00:00,7 days 15:44:00,1544.1159630396216
16,cluster-5_location-23,55.0,7.773832999999998,2014-12-25 20:03:00+00:00,2014-12-26 14:09:00+00:00,0 days 18:06:00,2000.1916228943921
17,cluster-5_location-24,54.99860285714286,7.763000000000003,2015-02-05 21:23:49+00:00,2015-02-06 23:15:38+00:00,1 days 01:51:49,2272.604676598453
18,cluster-5_location-25,54.99733772727274,7.751167000000001,2015-02-07 05:18:00+00:00,2015-02-11 14:14:19+00:00,4 days 08:56:19,2729.068609376012
19,cluster-5_location-26,54.99233,7.7575,2015-02-11 19:23:10+00:00,2015-06-13 16:17:23+00:00,121 days 20:54:13,3047.3960133805062
