timestamp,2 metre temperature,Significant height of combined wind waves and swell,10 metre U wind component,Mean wave direction,2 metre dewpoint temperature,Total precipitation,Mean wave period,10 metre V wind component
2017-02-05 12:00:00+00:00,279.125732421875,0.4997360110282898,-3.06060791015625,79.39468383789062,277.24951171875,,4.051210403442383,-0.8021831512451172
2017-02-05 13:00:00+00:00,279.171142578125,0.48831790685653687,-2.2749862670898438,74.93606567382812,277.418212890625,,4.140059471130371,-2.2466135025024414
2017-02-05 14:00:00+00:00,279.234130859375,0.48446017503738403,-1.9702253341674805,70.1639404296875,277.51904296875,,4.185644149780273,-2.7240076065063477
2017-02-05 15:00:00+00:00,279.2568359375,0.48567771911621094,-1.2905006408691406,65.51657104492188,277.5869140625,,4.211002349853516,-3.3724632263183594
2017-02-05 16:00:00+00:00,279.334228515625,0.49252480268478394,-0.45512938499450684,60.52777099609375,277.62890625,,4.213399887084961,-4.3121137619018555
2017-02-05 17:00:00+00:00,279.439208984375,0.5158695578575134,0.14492225646972656,52.84089660644531,277.644775390625,,4.128098487854004,-5.241809844970703
2017-02-05 18:00:00+00:00,279.5146484375,0.5445223450660706,0.24917274713516235,45.937744140625,277.716064453125,7.63579294016381e-07,4.039732933044434,-5.557321548461914
2017-02-05 19:00:00+00:00,279.530029296875,0.573086142539978,0.08072155714035034,42.57164001464844,277.766357421875,,4.086191177368164,-5.455775260925293
2017-02-05 20:00:00+00:00,279.504150390625,0.5840935111045837,-0.19331693649291992,41.05462646484375,277.74609375,,4.121376991271973,-5.602021217346191
2017-02-05 21:00:00+00:00,279.47265625,0.6106089353561401,-0.5890125036239624,39.462005615234375,277.786376953125,,4.167665481567383,-5.642585754394531
2017-02-05 22:00:00+00:00,279.420654296875,0.633983314037323,-1.1555700302124023,39.10546875,277.63525390625,,4.22905158996582,-5.554326057434082
2017-02-05 23:00:00+00:00,279.394775390625,0.6493834853172302,-1.8748044967651367,39.88197326660156,277.677490234375,,4.313319206237793,-5.341856956481934
2017-02-06 00:00:00+00:00,279.371337890625,0.6590737700462341,-2.172086715698242,40.86421203613281,277.73779296875,,4.39848518371582,-5.03604793548584
2017-02-06 01:00:00+00:00,279.3232421875,0.658767819404602,-1.7446660995483398,42.04103088378906,277.796875,,4.5114030838012695,-4.45465087890625
