timestamp,2 metre temperature,Mean wave period,10 metre U wind component,Total precipitation,Significant height of combined wind waves and swell,2 metre dewpoint temperature,Mean wave direction,10 metre V wind component
2017-08-05 16:00:00+00:00,289.704833984375,5.399555206298828,5.208826065063477,,0.8796219229698181,283.09814453125,328.94140625,0.1064569354057312
2017-08-05 17:00:00+00:00,288.91357421875,5.483539581298828,5.211490631103516,,0.8574759364128113,283.2705078125,331.146728515625,-0.2191125750541687
2017-08-05 18:00:00+00:00,289.029541015625,5.51780891418457,5.369956970214844,1.9068538676947355e-06,0.8437362313270569,283.4248046875,332.218017578125,0.10428094863891602
2017-08-05 19:00:00+00:00,289.338623046875,5.518095970153809,5.638662338256836,,0.8363064527511597,283.334228515625,332.6865234375,-0.12087315320968628
2017-08-05 20:00:00+00:00,289.541748046875,5.464818000793457,6.2135820388793945,,0.8386154174804688,283.3388671875,332.217041015625,-0.43909430503845215
2017-08-05 21:00:00+00:00,289.5576171875,5.37410831451416,6.7008562088012695,,0.8502315878868103,283.40478515625,330.779541015625,-0.7613743543624878
2017-08-05 22:00:00+00:00,289.455810546875,5.228120803833008,7.089679718017578,,0.8763228058815002,283.78369140625,327.102783203125,-0.5577512979507446
2017-08-05 23:00:00+00:00,289.081787109375,5.052038192749023,7.524590492248535,,0.9184491634368896,283.65234375,322.119873046875,-1.135690689086914
2017-08-06 00:00:00+00:00,288.6767578125,4.936951637268066,7.546684265136719,,0.9576736688613892,283.59375,318.33349609375,-1.5893640518188477
2017-08-06 01:00:00+00:00,288.325439453125,4.887665748596191,7.225388526916504,,0.9836726188659668,283.54150390625,316.581787109375,-1.4332170486450195
2017-08-06 02:00:00+00:00,288.068115234375,4.9111433029174805,7.146636962890625,,0.9846886992454529,283.53125,316.881103515625,-0.9366301894187927
2017-08-06 03:00:00+00:00,287.8525390625,4.984407424926758,6.669212341308594,,0.9645060300827026,283.5263671875,318.775146484375,-0.6835617423057556
2017-08-06 04:00:00+00:00,287.70703125,5.088589668273926,5.914920806884766,,0.9315006136894226,283.531494140625,321.669189453125,-0.5882378220558167
2017-08-06 05:00:00+00:00,287.63232421875,5.207691192626953,5.243103981018066,,0.8933453559875488,283.57763671875,324.90380859375,-0.09666985273361206
2017-08-06 06:00:00+00:00,287.614013671875,5.328752517700195,4.655498504638672,0.0,0.8568782210350037,283.707763671875,328.109130859375,0.7539554834365845
2017-08-06 07:00:00+00:00,287.637451171875,5.621824264526367,4.524161338806152,,0.8921595215797424,283.885986328125,330.686279296875,1.8613719940185547
2017-08-06 08:00:00+00:00,287.70068359375,5.688773155212402,4.250783920288086,,0.8646348118782043,284.084228515625,332.789794921875,2.887660026550293
2017-08-06 09:00:00+00:00,287.880615234375,5.715822219848633,3.91361141204834,,0.8413973450660706,284.186767578125,334.2041015625,3.4685192108154297
2017-08-06 10:00:00+00:00,288.515625,5.758701324462891,3.36099910736084,,0.817248523235321,284.874267578125,335.65576171875,3.305856704711914
2017-08-06 11:00:00+00:00,289.015380859375,5.778043746948242,3.0468292236328125,,0.797225832939148,284.597412109375,336.952880859375,3.5284576416015625
2017-08-06 12:00:00+00:00,289.6337890625,5.796675682067871,2.3766918182373047,,0.7785258293151855,284.2744140625,338.068359375,3.5699119567871094
2017-08-06 13:00:00+00:00,290.072998046875,5.838420867919922,1.6473541259765625,,0.7582367658615112,284.44921875,339.44140625,3.4669322967529297
