timestamp,Mean wave direction,100 metre U wind component,Mean wave period,100 metre V wind component,Significant height of combined wind waves and swell
2017-05-09 00:00:00+00:00,9999.0,-0.18843305110931396,9999.0,-5.235532760620117,9999.0
2017-05-09 01:00:00+00:00,9999.0,-0.06315886974334717,9999.0,-5.069370269775391,9999.0
2017-05-09 02:00:00+00:00,9999.0,-0.011479079723358154,9999.0,-4.96341609954834,9999.0
2017-05-09 03:00:00+00:00,9999.0,0.36174821853637695,9999.0,-4.946943283081055,9999.0
2017-05-09 04:00:00+00:00,9999.0,0.33181899785995483,9999.0,-5.192831993103027,9999.0
2017-05-09 05:00:00+00:00,9999.0,-0.26127874851226807,9999.0,-5.636924743652344,9999.0
2017-05-09 06:00:00+00:00,9999.0,-0.6930882930755615,9999.0,-5.697029113769531,9999.0
2017-05-09 07:00:00+00:00,9999.0,-2.377873420715332,9999.0,-6.452155113220215,9999.0
2017-05-09 08:00:00+00:00,9999.0,-2.615396499633789,9999.0,-5.632366180419922,9999.0
2017-05-09 09:00:00+00:00,9999.0,-2.590299606323242,9999.0,-4.766217231750488,9999.0
2017-05-09 10:00:00+00:00,9999.0,-2.42867374420166,9999.0,-4.141145706176758,9999.0
2017-05-09 11:00:00+00:00,9999.0,-1.8982305526733398,9999.0,-3.43966007232666,9999.0
2017-05-09 12:00:00+00:00,9999.0,-1.5104799270629883,9999.0,-3.052295684814453,9999.0
2017-05-09 13:00:00+00:00,9999.0,-1.1934757232666016,9999.0,-2.8193397521972656,9999.0
2017-05-09 14:00:00+00:00,9999.0,-0.9243103265762329,9999.0,-2.7191219329833984,9999.0
2017-05-09 15:00:00+00:00,9999.0,-0.8862591981887817,9999.0,-2.687013626098633,9999.0
2017-05-09 16:00:00+00:00,9999.0,-1.1692256927490234,9999.0,-2.636455535888672,9999.0
2017-05-09 17:00:00+00:00,9999.0,-1.4180517196655273,9999.0,-2.331507682800293,9999.0
2017-05-09 18:00:00+00:00,9999.0,-1.8109073638916016,9999.0,-1.9180927276611328,9999.0
2017-05-09 19:00:00+00:00,9999.0,-2.3838491439819336,9999.0,-1.3746929168701172,9999.0
2017-05-09 20:00:00+00:00,9999.0,-2.911344528198242,9999.0,-0.9277253150939941,9999.0
2017-05-09 21:00:00+00:00,9999.0,-3.0572471618652344,9999.0,-0.16103613376617432,9999.0
2017-05-09 22:00:00+00:00,9999.0,-1.9189414978027344,9999.0,1.7633466720581055,9999.0
2017-05-09 23:00:00+00:00,9999.0,-1.3525066375732422,9999.0,2.621187210083008,9999.0
2017-05-10 00:00:00+00:00,9999.0,-0.574503481388092,9999.0,3.237912178039551,9999.0
2017-05-10 01:00:00+00:00,9999.0,0.06313621997833252,9999.0,3.897334098815918,9999.0
2017-05-10 02:00:00+00:00,9999.0,0.7321165204048157,9999.0,4.350770950317383,9999.0
2017-05-10 03:00:00+00:00,9999.0,1.8137836456298828,9999.0,4.125287055969238,9999.0
2017-05-10 04:00:00+00:00,9999.0,2.686666488647461,9999.0,3.2379417419433594,9999.0
2017-05-10 05:00:00+00:00,9999.0,2.886028289794922,9999.0,2.378472328186035,9999.0
2017-05-10 06:00:00+00:00,9999.0,2.221616744995117,9999.0,1.989090919494629,9999.0
2017-05-10 07:00:00+00:00,9999.0,1.582493782043457,9999.0,2.018169403076172,9999.0
2017-05-10 08:00:00+00:00,9999.0,1.4716520309448242,9999.0,1.8772287368774414,9999.0
2017-05-10 09:00:00+00:00,9999.0,0.5081859827041626,9999.0,1.5064525604248047,9999.0
2017-05-10 10:00:00+00:00,9999.0,-0.236619234085083,9999.0,2.490841865539551,9999.0
2017-05-10 11:00:00+00:00,9999.0,-0.6161447763442993,9999.0,2.735611915588379,9999.0
2017-05-10 12:00:00+00:00,9999.0,-0.8076297640800476,9999.0,2.687474250793457,9999.0
2017-05-10 13:00:00+00:00,9999.0,-0.9051287770271301,9999.0,2.575018882751465,9999.0
2017-05-10 14:00:00+00:00,9999.0,-0.9965851306915283,9999.0,2.4566116333007812,9999.0
2017-05-10 15:00:00+00:00,9999.0,-1.322098731994629,9999.0,2.280916213989258,9999.0
2017-05-10 16:00:00+00:00,9999.0,-1.8413801193237305,9999.0,2.0115251541137695,9999.0
2017-05-10 17:00:00+00:00,9999.0,-2.460099220275879,9999.0,1.926015853881836,9999.0
2017-05-10 18:00:00+00:00,9999.0,-3.2272939682006836,9999.0,2.216257095336914,9999.0
2017-05-10 19:00:00+00:00,9999.0,-4.286160469055176,9999.0,3.0747756958007812,9999.0
2017-05-10 20:00:00+00:00,9999.0,-4.943337440490723,9999.0,4.193699836730957,9999.0
