timestamp,Mean wave direction,100 metre U wind component,Mean wave period,100 metre V wind component,Significant height of combined wind waves and swell
2017-08-01 00:00:00+00:00,9999.0,5.2546186447143555,9999.0,3.0066299438476562,9999.0
2017-08-01 01:00:00+00:00,9999.0,4.2443132400512695,9999.0,3.2672529220581055,9999.0
2017-08-01 02:00:00+00:00,9999.0,3.946597099304199,9999.0,4.306602478027344,9999.0
2017-08-01 03:00:00+00:00,9999.0,3.627656936645508,9999.0,4.404953956604004,9999.0
2017-08-01 04:00:00+00:00,9999.0,3.294513702392578,9999.0,5.037761688232422,9999.0
2017-08-01 05:00:00+00:00,9999.0,3.2832374572753906,9999.0,5.412823677062988,9999.0
2017-08-01 06:00:00+00:00,9999.0,3.004312515258789,9999.0,5.587545394897461,9999.0
2017-08-01 07:00:00+00:00,9999.0,2.8186960220336914,9999.0,4.7945709228515625,9999.0
2017-08-01 08:00:00+00:00,9999.0,4.493314743041992,9999.0,4.7334089279174805,9999.0
2017-08-01 09:00:00+00:00,9999.0,5.260187149047852,9999.0,4.948850631713867,9999.0
2017-08-01 10:00:00+00:00,9999.0,5.841444969177246,9999.0,4.585526466369629,9999.0
2017-08-01 11:00:00+00:00,9999.0,5.313132286071777,9999.0,4.868562698364258,9999.0
2017-08-01 12:00:00+00:00,9999.0,5.7353973388671875,9999.0,5.265915870666504,9999.0
2017-08-01 13:00:00+00:00,9999.0,6.39814567565918,9999.0,4.965986251831055,9999.0
2017-08-01 14:00:00+00:00,9999.0,6.997086524963379,9999.0,5.108268737792969,9999.0
2017-08-01 15:00:00+00:00,9999.0,6.537766456604004,9999.0,4.630327224731445,9999.0
2017-08-01 16:00:00+00:00,9999.0,5.515556335449219,9999.0,4.403329849243164,9999.0
2017-08-01 17:00:00+00:00,9999.0,5.823522567749023,9999.0,5.1183881759643555,9999.0
2017-08-01 18:00:00+00:00,9999.0,5.004672050476074,9999.0,4.442822456359863,9999.0
2017-08-01 19:00:00+00:00,9999.0,4.329499244689941,9999.0,4.23105525970459,9999.0
2017-08-01 20:00:00+00:00,9999.0,4.094753265380859,9999.0,4.787014961242676,9999.0
2017-08-01 21:00:00+00:00,9999.0,4.157258987426758,9999.0,5.22305965423584,9999.0
2017-08-01 22:00:00+00:00,9999.0,4.540921211242676,9999.0,5.664396286010742,9999.0
2017-08-01 23:00:00+00:00,9999.0,5.396866798400879,9999.0,5.059446334838867,9999.0
2017-08-02 00:00:00+00:00,9999.0,6.33183479309082,9999.0,4.556512832641602,9999.0
2017-08-02 01:00:00+00:00,9999.0,5.214814186096191,9999.0,4.569035530090332,9999.0
2017-08-02 02:00:00+00:00,9999.0,4.309261322021484,9999.0,5.048398017883301,9999.0
2017-08-02 03:00:00+00:00,9999.0,3.77347469329834,9999.0,5.574122428894043,9999.0
2017-08-02 04:00:00+00:00,9999.0,3.153567314147949,9999.0,6.302831649780273,9999.0
2017-08-02 05:00:00+00:00,9999.0,2.8332042694091797,9999.0,6.529933929443359,9999.0
2017-08-02 06:00:00+00:00,9999.0,2.5140819549560547,9999.0,6.9734649658203125,9999.0
2017-08-02 07:00:00+00:00,9999.0,1.247685432434082,9999.0,6.801438331604004,9999.0
2017-08-02 08:00:00+00:00,9999.0,2.1346492767333984,9999.0,7.348618507385254,9999.0
2017-08-02 09:00:00+00:00,9999.0,2.2766122817993164,9999.0,8.353304862976074,9999.0
2017-08-02 10:00:00+00:00,9999.0,0.30308032035827637,9999.0,7.325678825378418,9999.0
2017-08-02 11:00:00+00:00,9999.0,-1.5154123306274414,9999.0,8.45255184173584,9999.0
