timestamp,Mean wave direction,100 metre U wind component,Mean wave period,100 metre V wind component,Significant height of combined wind waves and swell
2017-06-01 00:00:00+00:00,9999.0,-3.3724937438964844,9999.0,6.136839866638184,9999.0
2017-06-01 01:00:00+00:00,9999.0,-2.6329784393310547,9999.0,6.307071685791016,9999.0
2017-06-01 02:00:00+00:00,9999.0,-1.6445236206054688,9999.0,6.185320854187012,9999.0
2017-06-01 03:00:00+00:00,9999.0,-1.0309171676635742,9999.0,5.908079147338867,9999.0
2017-06-01 04:00:00+00:00,9999.0,-0.5778070688247681,9999.0,6.00040340423584,9999.0
2017-06-01 05:00:00+00:00,9999.0,0.1241496205329895,9999.0,5.666400909423828,9999.0
2017-06-01 06:00:00+00:00,9999.0,0.6394090056419373,9999.0,4.841056823730469,9999.0
2017-06-01 07:00:00+00:00,9999.0,1.169281005859375,9999.0,4.398957252502441,9999.0
2017-06-01 08:00:00+00:00,9999.0,1.5432987213134766,9999.0,4.16542911529541,9999.0
2017-06-01 09:00:00+00:00,9999.0,1.4093637466430664,9999.0,4.308594703674316,9999.0
2017-06-01 10:00:00+00:00,9999.0,2.274677276611328,9999.0,4.256917953491211,9999.0
2017-06-01 11:00:00+00:00,9999.0,2.812535285949707,9999.0,4.223226547241211,9999.0
2017-06-01 12:00:00+00:00,9999.0,3.354534149169922,9999.0,4.144492149353027,9999.0
2017-06-01 13:00:00+00:00,9999.0,3.5784788131713867,9999.0,4.1807661056518555,9999.0
2017-06-01 14:00:00+00:00,9999.0,3.6111154556274414,9999.0,3.9735794067382812,9999.0
2017-06-01 15:00:00+00:00,9999.0,3.564986228942871,9999.0,3.7694549560546875,9999.0
2017-06-01 16:00:00+00:00,9999.0,3.015899658203125,9999.0,3.5347700119018555,9999.0
2017-06-01 17:00:00+00:00,9999.0,2.308919906616211,9999.0,3.2505874633789062,9999.0
2017-06-01 18:00:00+00:00,9999.0,1.4465904235839844,9999.0,3.325529098510742,9999.0
2017-06-01 19:00:00+00:00,9999.0,0.37242162227630615,9999.0,3.9220924377441406,9999.0
2017-06-01 20:00:00+00:00,9999.0,-0.36012446880340576,9999.0,5.082820892333984,9999.0
2017-06-01 21:00:00+00:00,9999.0,0.06373560428619385,9999.0,6.11766242980957,9999.0
2017-06-01 22:00:00+00:00,9999.0,1.3891706466674805,9999.0,5.915534019470215,9999.0
2017-06-01 23:00:00+00:00,9999.0,2.6245651245117188,9999.0,5.59036922454834,9999.0
2017-06-17 00:00:00+00:00,9999.0,5.784860610961914,9999.0,-1.7884531021118164,9999.0
2017-06-17 01:00:00+00:00,9999.0,6.038978576660156,9999.0,-1.1923341751098633,9999.0
2017-06-17 02:00:00+00:00,9999.0,6.328533172607422,9999.0,-0.7541136741638184,9999.0
2017-06-17 03:00:00+00:00,9999.0,6.421940803527832,9999.0,-0.6582573652267456,9999.0
2017-06-17 04:00:00+00:00,9999.0,6.306692123413086,9999.0,-0.7475265264511108,9999.0
2017-06-17 05:00:00+00:00,9999.0,5.839515686035156,9999.0,-0.731583297252655,9999.0
2017-06-17 06:00:00+00:00,9999.0,4.864990234375,9999.0,-0.4461345672607422,9999.0
2017-06-17 07:00:00+00:00,9999.0,4.069817543029785,9999.0,-0.319205105304718,9999.0
2017-06-17 08:00:00+00:00,9999.0,3.791886329650879,9999.0,-0.3568808436393738,9999.0
2017-06-17 09:00:00+00:00,9999.0,3.61862850189209,9999.0,-0.15980416536331177,9999.0
2017-06-17 10:00:00+00:00,9999.0,2.3972320556640625,9999.0,0.3666900396347046,9999.0
2017-06-17 11:00:00+00:00,9999.0,2.5093307495117188,9999.0,0.7686547636985779,9999.0
2017-06-17 12:00:00+00:00,9999.0,3.538479804992676,9999.0,0.7924835681915283,9999.0
2017-06-17 13:00:00+00:00,9999.0,3.869021415710449,9999.0,0.396073579788208,9999.0
2017-06-17 14:00:00+00:00,9999.0,3.6432580947875977,9999.0,0.49152207374572754,9999.0
2017-06-17 15:00:00+00:00,9999.0,3.3948535919189453,9999.0,0.655419647693634,9999.0
2017-06-17 16:00:00+00:00,9999.0,3.5391225814819336,9999.0,0.5663464069366455,9999.0
2017-06-17 17:00:00+00:00,9999.0,3.4021530151367188,9999.0,0.2360561490058899,9999.0
2017-06-17 18:00:00+00:00,9999.0,3.056576728820801,9999.0,0.12194788455963135,9999.0
2017-06-17 19:00:00+00:00,9999.0,3.0136356353759766,9999.0,-0.05149015039205551,9999.0
2017-06-17 20:00:00+00:00,9999.0,2.9253358840942383,9999.0,-0.07609385251998901,9999.0
2017-06-17 21:00:00+00:00,9999.0,2.701909065246582,9999.0,-0.27105772495269775,9999.0
2017-06-17 22:00:00+00:00,9999.0,2.8426761627197266,9999.0,0.18150383234024048,9999.0
2017-06-17 23:00:00+00:00,9999.0,2.59127140045166,9999.0,-0.538311779499054,9999.0
2017-06-18 00:00:00+00:00,9999.0,2.085829734802246,9999.0,-0.9167831540107727,9999.0
2017-06-18 01:00:00+00:00,9999.0,1.6787395477294922,9999.0,-1.0504560470581055,9999.0
2017-06-18 02:00:00+00:00,9999.0,1.4105920791625977,9999.0,-0.9048411250114441,9999.0
2017-06-18 03:00:00+00:00,9999.0,1.392308235168457,9999.0,-0.6935580372810364,9999.0
2017-06-18 04:00:00+00:00,9999.0,1.3548955917358398,9999.0,-0.8083130717277527,9999.0
2017-06-18 05:00:00+00:00,9999.0,1.2480287551879883,9999.0,-1.0871305465698242,9999.0
2017-06-18 06:00:00+00:00,9999.0,0.9664731621742249,9999.0,-1.121109962463379,9999.0
2017-06-18 07:00:00+00:00,9999.0,0.4915909767150879,9999.0,-0.5392935276031494,9999.0
2017-06-18 08:00:00+00:00,9999.0,0.3917309641838074,9999.0,-0.08419817686080933,9999.0
2017-06-18 09:00:00+00:00,9999.0,0.5883264541625977,9999.0,0.29404139518737793,9999.0
2017-06-18 10:00:00+00:00,9999.0,1.5885486602783203,9999.0,0.6034662127494812,9999.0
2017-06-18 11:00:00+00:00,9999.0,2.085803985595703,9999.0,0.6856460571289062,9999.0
2017-06-18 12:00:00+00:00,9999.0,2.0340185165405273,9999.0,0.6980814337730408,9999.0
2017-06-18 13:00:00+00:00,9999.0,1.749929428100586,9999.0,0.6212223172187805,9999.0
2017-06-18 14:00:00+00:00,9999.0,1.4004716873168945,9999.0,0.6154816150665283,9999.0
2017-06-18 15:00:00+00:00,9999.0,1.204300880432129,9999.0,0.5667151212692261,9999.0
2017-06-18 16:00:00+00:00,9999.0,1.077174186706543,9999.0,0.377097487449646,9999.0
2017-06-18 17:00:00+00:00,9999.0,0.479491651058197,9999.0,-0.01901862770318985,9999.0
2017-06-18 18:00:00+00:00,9999.0,-0.7530350685119629,9999.0,-0.21194958686828613,9999.0
2017-06-18 19:00:00+00:00,9999.0,-2.3548641204833984,9999.0,0.3775067925453186,9999.0
2017-06-18 20:00:00+00:00,9999.0,-3.539313316345215,9999.0,2.3582630157470703,9999.0
2017-06-18 21:00:00+00:00,9999.0,-3.424814224243164,9999.0,4.834968566894531,9999.0
2017-06-18 22:00:00+00:00,9999.0,-2.8170318603515625,9999.0,7.2844085693359375,9999.0
2017-06-18 23:00:00+00:00,9999.0,-1.7410078048706055,9999.0,7.568317413330078,9999.0
2017-06-19 00:00:00+00:00,9999.0,-0.9918686151504517,9999.0,7.378931045532227,9999.0
2017-06-19 01:00:00+00:00,9999.0,-0.6321036219596863,9999.0,7.020146369934082,9999.0
2017-06-19 02:00:00+00:00,9999.0,-0.48610883951187134,9999.0,6.554744720458984,9999.0
2017-06-19 03:00:00+00:00,9999.0,-0.18424832820892334,9999.0,6.219219207763672,9999.0
2017-06-19 04:00:00+00:00,9999.0,0.2787729501724243,9999.0,5.64357852935791,9999.0
2017-06-19 05:00:00+00:00,9999.0,0.5847142934799194,9999.0,4.879663467407227,9999.0
2017-06-19 06:00:00+00:00,9999.0,0.2997538447380066,9999.0,3.5152511596679688,9999.0
2017-06-19 07:00:00+00:00,9999.0,-0.07127571105957031,9999.0,2.3760976791381836,9999.0
2017-06-19 08:00:00+00:00,9999.0,-0.3075411319732666,9999.0,1.9314088821411133,9999.0
2017-06-19 09:00:00+00:00,9999.0,-0.4427613615989685,9999.0,1.8853349685668945,9999.0
2017-06-19 10:00:00+00:00,9999.0,-0.8010870814323425,9999.0,2.4056663513183594,9999.0
2017-06-19 11:00:00+00:00,9999.0,-1.0905818939208984,9999.0,1.9911365509033203,9999.0
2017-06-19 12:00:00+00:00,9999.0,-1.2852039337158203,9999.0,1.540175437927246,9999.0
2017-06-19 13:00:00+00:00,9999.0,-1.3456296920776367,9999.0,1.2737112045288086,9999.0
2017-06-19 14:00:00+00:00,9999.0,-1.4881296157836914,9999.0,1.2145004272460938,9999.0
