index,location_key,latitude,longitude,begin,end,duration,distance_centroid
1,cluster-7_location-1,54.81750000000001,14.06402,2017-01-23 07:17:04+00:00,2017-02-15 02:03:20+00:00,546.7711111111112,2121.9781859872696
5,cluster-7_location-5,54.80251619047619,14.043677619047624,2017-02-10 10:15:38+00:00,2017-02-13 13:15:57+00:00,75.00527777777778,4079.374448875598
6,cluster-7_location-6,54.81416260869568,14.052837391304346,2017-02-15 07:15:30+00:00,2017-02-17 23:00:14+00:00,63.745555555555555,2658.9569249312253
7,cluster-7_location-7,54.80671857142857,14.072829999999998,2017-03-11 13:08:44+00:00,2017-03-12 20:18:41+00:00,31.16583333333333,3321.8551362638395
8,cluster-7_location-8,54.8356757142857,14.056433214285716,2017-03-20 11:21:11+00:00,2017-03-24 07:14:11+00:00,91.88333333333334,736.6639352837898
9,cluster-7_location-9,54.8095080952381,14.053838095238094,2017-03-24 13:12:02+00:00,2017-03-26 15:06:21+00:00,49.905277777777776,3128.03951131198
10,cluster-7_location-10,54.8045,14.059361875,2017-03-26 23:20:21+00:00,2017-03-29 02:17:11+00:00,50.94722222222222,3594.669314220185
11,cluster-7_location-11,54.83365866666666,14.042,2017-03-31 03:10:53+00:00,2017-04-01 21:17:23+00:00,42.108333333333334,1684.8236434958783
13,cluster-7_location-13,54.8325,14.025,2017-04-26 13:18:58+00:00,2017-04-26 23:00:47+00:00,9.696944444444444,2779.626343558087
14,cluster-7_location-14,54.82833,14.053556666666664,2017-04-27 05:38:02+00:00,2017-04-27 20:20:08+00:00,14.701666666666666,1286.4706271237767
15,cluster-7_location-15,54.8258242857143,14.038000000000002,2017-04-29 22:15:57+00:00,2017-05-06 03:05:39+00:00,148.82833333333335,2248.0980744860926
16,cluster-7_location-16,54.8185,14.02385125,2017-05-06 10:17:49+00:00,2017-05-07 01:09:03+00:00,14.85388888888889,3454.120688607957
17,cluster-7_location-17,54.81267,14.025314,2017-05-07 10:06:23+00:00,2017-05-08 19:43:29+00:00,33.61833333333333,3797.552609991221
18,cluster-7_location-18,54.84332764705882,14.03000294117647,2017-05-11 04:32:39+00:00,2017-05-14 10:14:50+00:00,77.70305555555555,2541.511218549445
19,cluster-7_location-19,54.8407205882353,14.043057647058822,2017-05-14 12:22:19+00:00,2017-05-15 08:16:20+00:00,19.900277777777777,1657.3344309886718
20,cluster-7_location-20,54.84052037037037,14.05651351851852,2017-05-18 02:10:30+00:00,2017-05-21 13:08:01+00:00,82.95861111111111,855.5443331938509
21,cluster-7_location-21,54.838618888888895,14.068794444444444,2017-05-21 16:21:30+00:00,2017-05-22 15:08:01+00:00,22.775277777777777,247.99755552673776
22,cluster-7_location-22,54.84653352941177,14.047679411764706,2017-05-22 20:09:12+00:00,2017-05-23 20:00:30+00:00,23.855,1710.294255443216
23,cluster-7_location-23,54.84940318181821,14.03598090909091,2017-05-27 01:13:31+00:00,2017-05-28 07:20:20+00:00,30.113611111111112,2497.68850839722
24,cluster-7_location-24,54.84785476190477,14.062013333333333,2017-05-28 09:16:52+00:00,2017-05-29 19:05:12+00:00,33.80555555555556,1321.6648389078368
25,cluster-7_location-25,54.8521705,14.0531665,2017-05-30 00:01:43+00:00,2017-06-02 17:05:22+00:00,89.06083333333333,1984.5315080156624
26,cluster-7_location-26,54.8545647826087,14.040923913043482,2017-06-04 15:18:39+00:00,2017-06-06 10:14:30+00:00,42.93083333333333,2651.124378045069
27,cluster-7_location-27,54.844736111111104,14.073598888888888,2017-06-06 13:19:28+00:00,2017-06-10 21:17:30+00:00,103.96722222222222,991.5169638493716
28,cluster-7_location-28,54.853187446808505,14.067437659574464,2017-06-10 23:10:28+00:00,2017-06-15 01:01:39+00:00,97.85305555555556,1860.762557684157
29,cluster-7_location-29,54.85767923076924,14.059771538461538,2017-06-20 16:02:50+00:00,2017-06-22 00:05:44+00:00,32.04833333333333,2416.1319728647168
30,cluster-7_location-30,54.85947842105263,14.04711736842105,2017-06-22 02:20:11+00:00,2017-06-23 13:25:43+00:00,35.09222222222222,2883.91615544573
31,cluster-7_location-31,54.86336571428573,14.052935535714283,2017-06-23 17:01:44+00:00,2017-06-27 17:17:52+00:00,96.2688888888889,3141.105078078713
32,cluster-7_location-32,54.86836153846154,14.06273769230769,2017-06-30 17:01:59+00:00,2017-07-01 17:09:57+00:00,24.13277777777778,3562.953943908687
33,cluster-7_location-33,54.86228214285715,14.06889,2017-07-05 17:22:30+00:00,2017-07-06 13:21:53+00:00,19.989722222222223,2872.616370912692
34,cluster-7_location-34,54.84962538461538,14.081153846153846,2017-07-06 17:04:08+00:00,2017-07-07 15:09:20+00:00,22.086666666666666,1693.9856118329822
35,cluster-7_location-35,54.857472,14.0768472,2017-07-07 20:06:40+00:00,2017-07-09 11:10:47+00:00,39.06861111111111,2406.8294975968915
36,cluster-7_location-36,54.85620714285715,14.089792857142855,2017-07-11 06:09:02+00:00,2017-07-12 06:17:37+00:00,24.143055555555556,2606.975261773206
37,cluster-7_location-37,54.859615600000005,14.0851216,2017-07-12 12:00:23+00:00,2017-07-14 10:20:54+00:00,46.341944444444444,2802.51942432817
38,cluster-7_location-38,54.86674818181819,14.078753636363636,2017-07-14 14:19:05+00:00,2017-07-15 07:13:59+00:00,16.915,3439.9261905752164
39,cluster-7_location-39,54.87217966666668,14.072425000000004,2017-07-17 03:15:53+00:00,2017-07-19 02:12:36+00:00,46.945277777777775,3983.158871464088
40,cluster-7_location-40,54.83964233333332,14.080548666666669,2017-07-19 08:17:59+00:00,2017-07-21 07:07:00+00:00,46.816944444444445,886.6607259102767
41,cluster-7_location-41,54.841468,14.09424,2017-07-21 09:14:13+00:00,2017-07-21 14:11:52+00:00,4.960833333333333,1779.0306000876485
42,cluster-7_location-42,54.8410971875,14.0974025,2017-07-21 18:18:24+00:00,2017-07-24 03:15:01+00:00,56.94361111111111,1961.1177509867189
43,cluster-7_location-43,54.84609999999999,14.102729230769231,2017-07-27 01:07:30+00:00,2017-07-27 20:09:20+00:00,19.030555555555555,2477.126753506856
44,cluster-7_location-44,54.84528333333333,14.11920777777778,2017-07-28 01:11:30+00:00,2017-07-28 18:15:19+00:00,17.06361111111111,3431.506010449349
45,cluster-7_location-45,54.85093272727271,14.113165000000002,2017-07-28 22:20:29+00:00,2017-07-31 12:06:19+00:00,61.763888888888886,3317.7116631910026
46,cluster-7_location-46,54.8560405882353,14.107864117647058,2017-08-01 23:03:51+00:00,2017-08-02 20:21:39+00:00,21.296666666666667,3362.0950748587134
47,cluster-7_location-47,54.83190730769231,14.08004173076923,2017-08-02 22:18:31+00:00,2017-08-07 12:07:50+00:00,109.82194444444444,929.8750895318216
48,cluster-7_location-48,54.84644666666667,14.086723636363638,2017-08-07 14:06:51+00:00,2017-08-09 19:01:15+00:00,52.906666666666666,1641.2802052589218
49,cluster-7_location-49,54.82586260869566,14.079852173913045,2017-08-11 22:08:11+00:00,2017-08-14 02:16:52+00:00,52.14472222222222,1406.2372711552257
50,cluster-7_location-50,54.81997772727274,14.078646590909091,2017-08-14 06:14:32+00:00,2017-08-16 20:08:20+00:00,61.89666666666667,1958.2005314054015
51,cluster-7_location-51,54.81438793103448,14.081052413793104,2017-08-16 23:16:11+00:00,2017-08-18 21:02:49+00:00,45.77722222222222,2595.25465188642
52,cluster-7_location-52,54.80869250000001,14.096135,2017-08-20 19:12:33+00:00,2017-08-21 08:10:53+00:00,12.972222222222221,3579.3165740772392
53,cluster-7_location-53,54.80903703703705,14.085847037037038,2017-08-21 13:02:54+00:00,2017-08-23 13:16:53+00:00,48.23305555555555,3259.293537101655
54,cluster-7_location-54,54.85111967741936,14.096638387096776,2017-08-23 17:13:33+00:00,2017-08-25 14:12:13+00:00,44.977777777777774,2460.676709118806
55,cluster-7_location-55,54.86041923076922,14.101549230769232,2017-08-25 17:07:12+00:00,2017-08-26 13:07:33+00:00,20.00583333333333,3428.300661610461
56,cluster-7_location-56,54.86563642857142,14.09608285714286,2017-08-28 06:02:12+00:00,2017-08-29 01:03:02+00:00,19.01388888888889,3714.0114217711584
57,cluster-7_location-57,54.870507619047615,14.090125714285715,2017-08-29 05:19:50+00:00,2017-08-30 13:19:10+00:00,31.988888888888887,4045.919735214094
58,cluster-7_location-58,54.87545170731708,14.083676829268292,2017-08-30 15:01:41+00:00,2017-09-02 17:05:08+00:00,74.0575,4452.909635573905
59,cluster-7_location-59,54.83192785714287,14.093070714285716,2017-09-05 16:08:14+00:00,2017-09-06 13:03:34+00:00,20.92222222222222,1691.4079312085994
60,cluster-7_location-60,54.82728607142857,14.091148214285711,2017-09-06 16:03:03+00:00,2017-09-09 02:05:00+00:00,58.0325,1806.8489182243777
61,cluster-7_location-61,54.820105625,14.09090625,2017-09-09 10:00:11+00:00,2017-09-10 12:01:02+00:00,26.014166666666668,2341.9319259955782
62,cluster-7_location-62,54.81519266666668,14.092641999999996,2017-09-16 08:02:00+00:00,2017-09-17 07:10:03+00:00,23.134166666666665,2847.863671619837
63,cluster-7_location-63,54.835523125,14.107874375,2017-09-17 11:32:54+00:00,2017-09-18 08:03:59+00:00,20.518055555555556,2564.8008846337816
64,cluster-7_location-64,54.82993714285715,14.106608285714287,2017-09-18 12:15:11+00:00,2017-09-21 00:14:24+00:00,59.98694444444445,2585.457425250813
