timestamp,Mean wave period,100 metre V wind component,100 metre U wind component,Significant height of combined wind waves and swell,Mean wave direction
2017-06-01 00:00:00+00:00,6.291586875915527,6.478703498840332,-2.585336685180664,0.8164770603179932,355.52490234375
2017-06-01 01:00:00+00:00,6.193309783935547,6.658341407775879,-2.7589492797851562,0.8067029118537903,356.815185546875
2017-06-01 02:00:00+00:00,6.0598344802856445,7.136349678039551,-2.3552732467651367,0.7987709641456604,358.7109375
2017-06-01 03:00:00+00:00,5.93863582611084,7.15817928314209,-1.9510068893432617,0.7877936959266663,0.4603869915008545
2017-06-01 04:00:00+00:00,5.86611270904541,7.307159423828125,-1.9678726196289062,0.7690642476081848,1.1946344375610352
2017-06-01 05:00:00+00:00,5.744416236877441,7.769423484802246,-1.879267692565918,0.7544847130775452,2.491586685180664
2017-06-01 06:00:00+00:00,5.543876647949219,8.0191650390625,-1.663339614868164,0.7507475018501282,5.471139907836914
2017-06-01 07:00:00+00:00,5.327047348022461,8.35915756225586,-1.4593534469604492,0.7537709474563599,10.742255210876465
2017-06-01 08:00:00+00:00,5.177899360656738,8.239712715148926,-1.1241111755371094,0.7519397735595703,18.728134155273438
2017-06-01 09:00:00+00:00,5.1041975021362305,7.966241836547852,-0.9055784940719604,0.7395296096801758,26.755615234375
2017-06-01 10:00:00+00:00,5.108014106750488,7.236645698547363,-0.7271528840065002,0.7137718200683594,28.052032470703125
2017-06-01 11:00:00+00:00,5.085775375366211,6.971546173095703,-1.2146329879760742,0.6942270398139954,32.58360290527344
2017-06-01 12:00:00+00:00,5.060707092285156,6.655607223510742,-1.4030933380126953,0.678569495677948,38.61236572265625
2017-06-01 13:00:00+00:00,5.032977104187012,6.458920478820801,-1.6568374633789062,0.667328953742981,47.86653137207031
2017-06-01 14:00:00+00:00,4.979578971862793,6.227577209472656,-2.412999153137207,0.6640900373458862,60.4195556640625
2017-06-01 15:00:00+00:00,4.8777666091918945,6.793341636657715,-3.1039199829101562,0.6741849780082703,75.00605773925781
2017-06-01 16:00:00+00:00,4.783543586730957,7.880673408508301,-3.5277557373046875,0.6890830993652344,87.61833190917969
2017-06-01 17:00:00+00:00,4.732592582702637,8.63598346710205,-3.176333427429199,0.6999822854995728,96.78463745117188
2017-06-01 18:00:00+00:00,4.757295608520508,8.871566772460938,-2.0439271926879883,0.6960113644599915,100.3458251953125
2017-06-01 19:00:00+00:00,4.827968597412109,8.568504333496094,-0.8125670552253723,0.6802012920379639,99.88883972167969
2017-06-01 20:00:00+00:00,4.910279273986816,8.533042907714844,-0.24032330513000488,0.6608452796936035,96.70359802246094
2017-06-01 21:00:00+00:00,4.981021881103516,8.979728698730469,0.10361260175704956,0.6445351839065552,92.04388427734375
2017-06-01 22:00:00+00:00,4.991626739501953,9.494444847106934,-0.5050225853919983,0.6382890939712524,92.68455505371094
2017-06-01 23:00:00+00:00,4.998469352722168,9.493423461914062,0.35370397567749023,0.6351951956748962,92.56065368652344
2017-06-17 00:00:00+00:00,4.515422821044922,-1.523463249206543,7.800849914550781,0.4868497848510742,316.2900390625
2017-06-17 01:00:00+00:00,4.345328330993652,-1.3970746994018555,8.30042839050293,0.4847007393836975,314.633056640625
2017-06-17 02:00:00+00:00,4.177410125732422,-1.3669185638427734,8.803666114807129,0.4841528534889221,312.492431640625
2017-06-17 03:00:00+00:00,3.9992551803588867,-1.6344633102416992,8.976511001586914,0.48678654432296753,309.911865234375
2017-06-17 04:00:00+00:00,3.8557052612304688,-2.115419387817383,8.757173538208008,0.4874412417411804,307.77734375
2017-06-17 05:00:00+00:00,3.764925003051758,-2.292278289794922,8.391324996948242,0.48209989070892334,306.835693359375
2017-06-17 06:00:00+00:00,3.711833953857422,-2.2382822036743164,7.942084312438965,0.4707035422325134,306.711181640625
2017-06-17 07:00:00+00:00,3.6895265579223633,-1.9836177825927734,7.639684677124023,0.45339757204055786,307.25830078125
2017-06-17 08:00:00+00:00,3.6979427337646484,-1.6624107360839844,7.178765296936035,0.4314740300178528,308.431640625
2017-06-17 09:00:00+00:00,3.7329959869384766,-1.004836082458496,6.499581336975098,0.4068765640258789,310.072509765625
2017-06-17 10:00:00+00:00,3.7838268280029297,-0.2100316882133484,5.062935829162598,0.3802669048309326,311.708251953125
2017-06-17 11:00:00+00:00,3.808403968811035,0.48010939359664917,4.274500846862793,0.36076563596725464,313.422119140625
2017-06-17 12:00:00+00:00,3.825505256652832,1.0578022003173828,3.902398109436035,0.34395015239715576,314.97607421875
2017-06-17 13:00:00+00:00,3.836606979370117,1.582535743713379,3.223273277282715,0.32996267080307007,316.345703125
2017-06-17 14:00:00+00:00,3.8539905548095703,1.9214200973510742,2.260019302368164,0.3173838257789612,317.9541015625
2017-06-17 15:00:00+00:00,3.7786006927490234,2.2757692337036133,1.1328811645507812,0.31451672315597534,320.048828125
2017-06-17 16:00:00+00:00,3.7135534286499023,3.1270036697387695,0.22535043954849243,0.31442832946777344,321.29638671875
2017-06-17 17:00:00+00:00,3.689072608947754,3.941685676574707,-0.2153913378715515,0.3119049668312073,321.035888671875
2017-06-17 18:00:00+00:00,3.664341926574707,4.652654647827148,-0.38945329189300537,0.3111724853515625,319.08154296875
2017-06-17 19:00:00+00:00,3.6733055114746094,4.905731201171875,-0.3662945628166199,0.3067903518676758,317.599609375
2017-06-17 20:00:00+00:00,3.675588607788086,5.225629806518555,-0.45076507329940796,0.30389493703842163,312.868408203125
2017-06-17 21:00:00+00:00,3.6771154403686523,5.447149276733398,-0.3049197793006897,0.3016548752784729,305.637939453125
2017-06-17 22:00:00+00:00,3.590327262878418,6.899297714233398,-0.10501325130462646,0.31358790397644043,284.0263671875
2017-06-17 23:00:00+00:00,3.597426414489746,6.076356887817383,0.604147732257843,0.31323379278182983,282.05224609375
2017-06-18 00:00:00+00:00,3.6110877990722656,4.949009895324707,1.1675548553466797,0.3075276017189026,284.043212890625
2017-06-18 01:00:00+00:00,3.6499338150024414,3.7770462036132812,1.5842962265014648,0.29768335819244385,288.90966796875
2017-06-18 02:00:00+00:00,3.686552047729492,2.9325599670410156,1.562784194946289,0.28783202171325684,294.868408203125
2017-06-18 03:00:00+00:00,3.70981502532959,2.4876556396484375,1.5826587677001953,0.2789440155029297,301.1923828125
2017-06-18 04:00:00+00:00,3.7339401245117188,1.6273603439331055,1.6966438293457031,0.270030677318573,308.049072265625
2017-06-18 05:00:00+00:00,3.7555036544799805,0.2894135117530823,1.5372095108032227,0.26128077507019043,316.07080078125
2017-06-18 06:00:00+00:00,3.766697883605957,-0.6148641705513,0.7920007109642029,0.25307726860046387,324.747802734375
2017-06-18 07:00:00+00:00,3.768383026123047,-0.5584672093391418,-0.1699731945991516,0.24582433700561523,330.921630859375
2017-06-18 08:00:00+00:00,3.754108428955078,0.2763710618019104,-0.897661030292511,0.24018895626068115,333.41943359375
2017-06-18 09:00:00+00:00,3.725396156311035,1.4676475524902344,-1.1722841262817383,0.23586487770080566,333.378662109375
2017-06-18 10:00:00+00:00,3.8559837341308594,2.3799190521240234,-0.30291062593460083,0.2201501727104187,46.3387451171875
2017-06-18 11:00:00+00:00,3.789637565612793,2.5361928939819336,0.1725609302520752,0.21914875507354736,38.37992858886719
2017-06-18 12:00:00+00:00,3.697382926940918,2.2559423446655273,0.26940423250198364,0.21969646215438843,40.74809265136719
2017-06-18 13:00:00+00:00,3.644770622253418,1.698049545288086,-0.09061259031295776,0.21947896480560303,43.66053771972656
2017-06-18 14:00:00+00:00,3.602187156677246,1.3892107009887695,-0.7034229636192322,0.21898460388183594,44.97486877441406
2017-06-18 15:00:00+00:00,3.4696664810180664,1.3093366622924805,-1.2734575271606445,0.2227666974067688,55.68507385253906
2017-06-18 16:00:00+00:00,3.316835403442383,1.624673843383789,-1.8101434707641602,0.22994935512542725,77.79432678222656
2017-06-18 17:00:00+00:00,3.2212142944335938,2.713751792907715,-2.2176427841186523,0.2361140251159668,92.77363586425781
