timestamp,Mean wave period,100 metre V wind component,100 metre U wind component,Significant height of combined wind waves and swell,Mean wave direction
2017-03-01 00:00:00+00:00,6.810564041137695,-0.2586963176727295,5.44960880279541,1.1084938049316406,324.8837890625
2017-03-01 01:00:00+00:00,6.985838890075684,-2.347092628479004,4.971569061279297,1.100088119506836,330.685791015625
2017-03-01 02:00:00+00:00,7.040820121765137,-3.124394416809082,5.5377655029296875,1.1048517227172852,334.565185546875
2017-03-01 03:00:00+00:00,7.020090103149414,-2.3715896606445312,6.579171180725098,1.1181859970092773,336.647705078125
2017-03-01 04:00:00+00:00,6.864349365234375,-1.6750822067260742,8.358449935913086,1.1501960754394531,336.250732421875
2017-03-01 05:00:00+00:00,6.629990577697754,-1.1517362594604492,8.372480392456055,1.197545051574707,333.78857421875
2017-03-01 06:00:00+00:00,6.402182579040527,-0.23440903425216675,8.769514083862305,1.250432014465332,330.175537109375
2017-03-01 07:00:00+00:00,6.306028366088867,0.35998690128326416,8.691160202026367,1.281850814819336,327.9404296875
2017-03-01 08:00:00+00:00,6.2949018478393555,1.2081775665283203,8.57694149017334,1.2950563430786133,326.88720703125
2017-03-01 09:00:00+00:00,6.3057708740234375,2.316451072692871,8.370593070983887,1.302358627319336,326.08447265625
2017-03-01 10:00:00+00:00,6.296970367431641,4.034337997436523,8.380487442016602,1.313802719116211,324.603271484375
2017-03-01 11:00:00+00:00,6.31241512298584,4.751897811889648,7.687402725219727,1.3225955963134766,323.511474609375
2017-03-01 12:00:00+00:00,6.413378715515137,5.463634490966797,6.876028060913086,1.3129377365112305,324.639892578125
2017-03-01 13:00:00+00:00,6.596087455749512,5.551616668701172,5.874385833740234,1.2865180969238281,327.920166015625
2017-03-01 14:00:00+00:00,6.824771881103516,5.168482780456543,5.215339660644531,1.2520370483398438,332.20068359375
2017-03-01 15:00:00+00:00,7.019979476928711,5.138521194458008,5.256834030151367,1.2230730056762695,335.73095703125
2017-03-01 16:00:00+00:00,7.197439193725586,4.791799545288086,5.859452247619629,1.1973438262939453,338.682861328125
2017-03-01 17:00:00+00:00,7.341050148010254,3.976019859313965,6.891277313232422,1.1756324768066406,340.966064453125
2017-03-01 18:00:00+00:00,7.460929870605469,3.442920684814453,7.304762840270996,1.1553993225097656,342.823486328125
2017-03-01 19:00:00+00:00,7.545110702514648,3.8751840591430664,6.8364715576171875,1.1365652084350586,344.26953125
2017-03-01 20:00:00+00:00,7.558014869689941,4.9946441650390625,6.958060264587402,1.1227436065673828,344.98095703125
2017-03-01 21:00:00+00:00,7.4341936111450195,5.707225799560547,7.508077621459961,1.121469497680664,343.885986328125
2017-03-01 22:00:00+00:00,7.237390518188477,5.768588066101074,7.6267547607421875,1.1285076141357422,340.820556640625
2017-03-01 23:00:00+00:00,7.01027774810791,6.201406478881836,7.028647422790527,1.1408214569091797,336.49658203125
2017-03-02 00:00:00+00:00,6.806802749633789,6.830059051513672,8.263509750366211,1.1535615921020508,331.672119140625
2017-03-02 01:00:00+00:00,6.714372634887695,5.866403579711914,8.306878089904785,1.149301528930664,329.770263671875
2017-03-02 02:00:00+00:00,6.51534366607666,3.6529006958007812,8.911702156066895,1.1592378616333008,324.78076171875
2017-03-02 03:00:00+00:00,5.91420841217041,1.644052505493164,12.821527481079102,1.2828865051269531,306.281494140625
2017-03-02 04:00:00+00:00,5.463763236999512,-0.4163621664047241,15.372808456420898,1.518498420715332,292.20068359375
2017-03-02 05:00:00+00:00,5.348626136779785,-1.0018205642700195,16.63787841796875,1.7919063568115234,284.69287109375
2017-03-02 06:00:00+00:00,5.381195068359375,-0.48188161849975586,16.610733032226562,1.9486169815063477,279.471923828125
2017-03-02 07:00:00+00:00,5.479445457458496,1.0624961853027344,15.467248916625977,1.9407119750976562,276.89453125
2017-03-02 08:00:00+00:00,5.541353225708008,2.0946578979492188,14.168578147888184,1.8803930282592773,275.681396484375
2017-03-02 09:00:00+00:00,5.5579938888549805,2.597505569458008,13.698322296142578,1.8275413513183594,275.160400390625
